|character|text|type
300||"Endless clouds. Is there no sun
in your cursed country?"|location
301||ROBIN|unknown
302||"You dog! You painted old dog!
What is her name?"|location
303||ASLAN|unknown
304||Which way is East?|location
305||ROBIN|unknown
306||Her name?|location
307||ASLAN|unknown
308||East?|location
309||ROBIN|unknown
310||Her name?|location
311||ASLAN|unknown
312||East?!!!|location
313||Robin folds his arms.    A standoff.|stage direction
314||"(CONTINUED)
18."|unknown
315||CONTINUED:|stage direction
316|ASLAN|Damn you!... Jasmina.|speech
317||ROBIN|unknown
318|ASLAN|Ah, Jasmina!    Is she beautiful?|speech
319|ASLAN|Which way is East?|speech
320||ROBIN|unknown
321|ASLAN|That way.|speech
322||Aslan throws his rug on the ground.    Kneels.|stage direction
323||ASLAN|unknown
324|ASLAN|Are you sure?|speech
325|ROBIN|"I would know blindfolded. I'm
five miles from home... Was she
worth it?"|speech
326|ASLAN|Worth dying for.|speech
327||"Robin stands smiling over him as Aslan begins his
prayers... BAYING of HUNTING DOGS... In the distance, the
boy Wulf runs toward them, ducks behind a tree and clubs
the leading dog with a branch. The other hounds close
in... panting with exhaustion, Wulf swings into the
branches. A hound savages his leg.
The soldiers surround the tree. The boy clambers
precariously onto the highest branch... Robin surrep-
titiously steals a crossbow from one of the soldiers'
horses."|stage direction
328|GISBORNE|"You're not playing by    the rules,
boy. Deer don't climb     trees...
Perhaps he thinks he's    a game
bird. Shall we teach     him to fly?
Cut it down!"|speech
329||The soldiers hack at the trunk.    The tree quivers.|stage direction
330|ROBIN|"Hold!... I am curious as to what
manner of creature is so fearsome
that it takes six men to attack
it."|speech
331||"Shrouded in his pilgrim's hooded cloak, he approaches
them."|stage direction
332||"(CONTINUED)
19."|unknown
333||CONTINUED:|stage direction
334|GISBORNE|"Stand back, stranger. This is no
affair of yours."|speech
335|ROBIN|"Have we treed the devil himself?
Let me see... Ah ha! A small boy.
A truly dangerous animal."|speech
336|GISBORNE|"I advise you to move on, pilgrim.
This is the Sheriff's land."|speech
337|ROBIN|"Wrong. This is my land, and my
tree. Therefore, whatever is in
it also belongs to me."|speech
338|GISBORNE|"I grow dangerously tired of your
wit... Chop it down!"|speech
339|ROBIN|"The man who strikes that tree
dies."|speech
340||"He glances nervously at Aslan, who's still at his
prayers. The men stop in mid-swing. More surprised
than scared. Gisborne gestures to the largest of them."|stage direction
341|GISBORNE|Chop down the hooded fool.|speech
342||(backing up)|unknown
343|ROBIN|Perhaps we could discuss this.|speech
344||"The soldier raises his sword. Robin lifts his cape...
the crossbow. Shoots from the hip. The bolt thuds
through the man's armor. He's dead before he lands."|stage direction
345|GISBORNE|Kill him!|speech
346||ROBIN|unknown
347|GISBORNE|"Aslan!   It's time to redeem that
vow."|speech
348|GISBORNE|Set the dogs on him!|speech
349||"(CONTINUED)
20."|unknown
350||"CONTINUED:
Aslan ignores him, lost in his   prayers. Robin lifts the
other arm -- a second concealed   crossbow. WHUMPF! The
bolt flips the dog handler into   the vicious pack. Dead
or not, he soon will be. Robin    unsheathes his sword."|stage direction
351||ROBIN|unknown
352||"Aslan, get off your damn knees!
I have four of them cornered."|location
353||"The Saracen remains head down. Or did we see him steal
a glance? Gisborne signals his men to attack. A wave of
flashing steel."|stage direction
354||ROBIN|unknown
355||"I hope there's enough of me to
satisfy you all."|location
356||"Backed up to a tree, he grabs a branch and kicks out.
Two men fly back. He lunges at a third. His sword
strikes flesh. Robin sidesteps and hurls the fourth
onto a sharp tree stump.
Gisborne thrusts. Robin reacts too slowly.       Blood flows
from his arm. His sword falls."|stage direction
357||ROBIN|unknown
358||Aslan!!|location
359||"Gisborne is on him, sword pressed to his back.      Robin
freezes."|stage direction
360||GISBORNE|unknown
361||"Well, hooded stranger, allow me
to know your name before I run you
through."|location
362||"A moment of silence... Like lightning, Robin spins,
kicks out Gisborne's legs. Slams one foot on the man's
sword arm, the other on his throat. Throws back his
pilgrim's hood."|stage direction
363||GISBORNE|unknown
364||Robin of Locksley!|location
365||ROBIN|unknown
366||On your knees, Gisborne.   Pray.|location
367||He obeys.    Robin raises his sword.|stage direction
368||GISBORNE|unknown
369||Please, Locksley! No!|location
370||"Robin drives the point into Gisborne's rear.      The man
leaps."|stage direction
371||"(CONTINUED)
21."|unknown
372||CONTINUED:|stage direction
373|ROBIN|"Now get off my land. And tell your
cousin the Sheriff what happens to
his scum when they pick on my
people."|speech
374||"Gisborne takes off, colliding with Aslan as he folds his
rug. Reacts in shock at the sight of the strange Arab.
Keeps running."|stage direction
375||"(to Aslan,
furious)"|unknown
376|ROBIN|"You worthless savage! You travel
ten thousand miles to save my life,
then leave me to be butchered."|speech
377|ASLAN|"I will fulfill my vow when I
choose."|speech
378|ROBIN|"Which does not include prayer
times, meal times, or any time
I'm outnumbered six to one!!"|speech
379|ASLAN|"You whine like a mule.   You are
still alive."|speech
380|ROBIN|Barely.|speech
381||Aslan examines Robin's wound.   Dismissive.|stage direction
382|ASLAN|"A flesh wound. Why did you let
their leader go?"|speech
383|ROBIN|"After six years of the stench of
death, I have no stomach for
needless blood on my hands."|speech
384||Wulf climbs cautiously from the tree.|stage direction
385|ROBIN|Have no fear, boy.|speech
386||"The boy nervously eyes Robin and the Saracen, fingering
a crucifix around his neck. Runs off into the woods."|stage direction
387||(laughing)|unknown
388|ASLAN|The conquering hero returns.|speech
389||"(CONTINUED)
22."|unknown
390||CONTINUED:|stage direction
391||ROBIN|unknown
392|ASLAN|Ha!   It was you he was scared of.|speech
393||Aslan's humor is infectious.     Robin's anger relents.|stage direction
394|ROBIN|"Come, my strange friend. Beyond
that hill lies the prettiest
little castle in all Christendom.
Warm hearths, hot food, real beds."|speech
395|ASLAN|With feather pillows?|speech
396|ROBIN|"With feather pillows. Warm and
soft like Jasmina's embrace."|speech
397||EXT. LOCKSLEY CASTLE - NIGHT|location
