|character|text|type|character_clean|gender
1576||"Harry surveys the horrific scene in front of him.  The ground
is now re-solidifying around the Cultists, some of whom have
disappeared from view completely, some of whom still reach up
out of the dirt.  The scene has a surreal beauty to it
despite its horror.  SCREAMING FACES locked in the solid
ground.  TWITCHING HANDS the same. Harry starts towards Nix
and Dorothea, GUN levelled.  So far, he has avoided Nix's
gaze."|stage direction||
1577||INT. NIX'S HOUSE - SANCTUM - NIGHT|location||
1578||"Butterfield and Swann are locked in a life-or-death struggle.
They tumble back against the table upon which Nix was
resurrected.  It collapses under them, and for a moment Swann
is stunned.  Butterfield snatches up one of the instruments
and STABS at Swann, who rolls out of the way in the nick of
time.
The BLADE catches him in the arm, however."|stage direction||
1579|SWANN|Aah!|speech|SWANN|M
1580|BUTTERFIELD|Go on, bleed.|speech|BUTTERFIELD|M
1581||(he slashes at Swann|location||
1582|BUTTERFIELD|"again)
Go on!  Go on!"|speech|BUTTERFIELD|M
1583||"Butterfield comes after him, and Swann backs off against a
wall.  He SPITS out a serpentine FLAME, which races across
the floor and leaps at Butterfield's face!"|stage direction||
1584||(screaming)|location||
1585|BUTTERFIELD|No!|speech|BUTTERFIELD|M
1586||"He falls backwards, his face ON FIRE.  Swann doesn't wait to
watch him die, but races out into the passageway, BLOOD
running from his wound."|stage direction||
1587||INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT|location||
1588||"Harry is staring up at Dorothea as he very gingerly crosses
the still-sticky ground.  He's a yard from the edge of the
pit now.
Nix swings round."|stage direction||
1589|NIX|You're not Swann.  Who are you?|speech|NIX|M
1590||(a beat) )|location||
1591|NIX|"Oh... I know what you want. He lets
Dorothea slip from his arms."|speech|NIX|M
1592||"Harry flings himself towards the hole and CATCHES HOLD of
Dorothea's arm before she falls away into the abyss.  His GUN
goes spinning across the ground, back towards the door
leading to the passageway."|stage direction||
1593|DOROTHEA|Oh God!|speech|DOROTHEA|F
1594|HARRY|Hang on!|speech|HARRY|M
1595||"Nix reaches down to torment Harry.  But before he can make
contact"|stage direction||
1596|SWANN (V.O.)|Nix!|speech|SWANN|M
1597||Nix looks up.|stage direction||
1598|NIX|There you are.|speech|NIX|M
1599||"Suddenly, Nix isn't interested in Harry and Dorothea. He
steps onto solid ground, and walks towards Swann, his tone
suddenly conversational."|stage direction||
1600|NIX|"I've had a lot of time to think
about you.  Where I went wrong..."|speech|NIX|M
1601||"With Nix's back turned, Harry pulls Dorothea back out of the
chasm."|stage direction||
1602|SWANN|And?|speech|SWANN|M
1603|NIX|"I should have been honest with you,
right from the start.  I wasn't
born to show people the error of
their ways.  I was born to murder
the world."|speech|NIX|M
1604||"ON HARRY, as he leads Dorothea to the door.  Harry glances
back into the room."|stage direction||
1605|NIX|You could still help me do that.|speech|NIX|M
1606|SWANN|Why would I want to?|speech|SWANN|M
1607|NIX|"Because you've got nothing else to
live for."|speech|NIX|M
1608|SWANN|Not true.|speech|SWANN|M
1609|NIX|"The woman has a new love in her
life.  Your friends are dead.
Nobody's left to save you, but me"|speech|NIX|M
1610||"He lays his hands on Swann.  Draws him into an embrace.
ON HARRY and Dorothea."|stage direction||
1611||(to Dorothea)|location||
1612|HARRY|I've got to help him.|speech|HARRY|M
1613|DOROTHEA|You can't.|speech|DOROTHEA|F
1614|HARRY|"Nix has got to have a weak spot.
Everybody's got a fucking weak
spot."|speech|HARRY|M
1615||"A NOISE. He turns, and suddenly --
Butterfield is there!  His face is horribly burned, but he's
still very much alive."|stage direction||
1616|BUTTERFIELD|Bastard!|speech|BUTTERFIELD|M
1617||"He launches himself at Harry, driving them both back into the
BROKEN GLASS.  A FIGHT ensues, carrying them out into the
Passageway.
Nix has Swann in a bear-hug."|stage direction||
1618|NIX|Will you help me?|speech|NIX|M
1619||A beat.  Then Swann nods.|stage direction||
1620|SWANN|Yes.|speech|SWANN|M
1621||Nix lets him go.|stage direction||
1622|NIX|"You know I'll kill you when we're
done.  I have to."|speech|NIX|M
1623|SWANN|Yes.|speech|SWANN|M
1624|NIX|"But until then... it's you and
me... the way it always was."|speech|NIX|M
1625|SWANN|Yes.|speech|SWANN|M
1626||"Dorothea, at the doorway, watches this bizarre exchange.
Swann's eyes flicker towards her.  Nix turns."|stage direction||
1627|NIX|"Wait... you still feel something
for that bitch?"|speech|NIX|M
1628|SWANN|No!|speech|SWANN|M
1629|NIX|Liar!|speech|NIX|M
1630||"Nix makes a gesture, and Swann is flung against the wall,
pinned there like a fly, legs off the ground."|stage direction||
1631|NIX|Will!  You!  Never!  Learn!?|speech|NIX|M
1632||"With each word, Nix almost casually throws a gesture in
Swann's direction, and though there is six feet between them,
they have the force of terrible blows.  One to the ribs.
They CRACK.  One to the face.  It BLEEDS.  One to the legs,
one to the arms.  They all BREAK.  Then Nix turns towards
Dorothea."|stage direction||
1633|NIX|"She's just flesh, Swannnie-boy.
I'll show you!"|speech|NIX|M
1634||"He moves towards Dorothea.  Swann falls to the ground,
broken."|stage direction||
1635|SWANN|Harry!|speech|SWANN|M
1636||INT. NIX'S HOUSE - PASSAGEWAY - NIGHT|location||
1637||The fight between Butterfield and Harry continues.|stage direction||
1638|SWANN (V.O.)|Harry!  Stop him!|speech|SWANN|M
1639||"Harry looks up.  Sees Dorothea retreating from the door, and
running off into the darkness.
Butterfield comes at Harry again.  Harry's got no more time
for this creep.  He delivers Butterfield a backhand swipe,
and Butterfield lands face down in the glass.  We don't see
the impact.  HEARING it's enough.
Harry looks down at the body.  Then --"|stage direction||
1640|NIX (V.O.)|Where is she?|speech|NIX|M
1641||"Harry turns.
Nix is on him like a luoaernaut. treading on Butterfield's
body as he comes at Harry!"|stage direction||
1642|NIX|Where did she go?|speech|NIX|M
1643||"Nix GRABS hold of Harry's head with one hand and PRESSES the
fingers of -the other hand against Harry's TEMPLES. He
struggles to get free, but Nix is simply too powerful.
Nix's fingers slowly SLIDE BENEATH the skin of Harry's
temples.  As before, there's no blood."|stage direction||
1644|NIX|"You've got Swann's disease. You
think a little courage, a little
love, and it'll all be all right.
Wrong!"|speech|NIX|M
1645||His fingers slide all the way in!|stage direction||
1646|HARRY|Oh God!|speech|HARRY|M
1647||"Harry wrests himself free of Nix, and stumbles away. His eyes
are BLOOD-RED.  Nix is a few yards behind him."|stage direction||
1648|NIX|"Tell me where she is... and I'll
make it go away..."|speech|NIX|M
1649||"Harry is reeling around in the grip of a nightmare.
HARRY'S P.O.V.
The apocalyptic images on the walls seem to move!  A face
SCREAMS!  FIRE blossoms!
ON HARRY, verging on insanity."|stage direction||
1650|HARRY|Oh God... oh God...|speech|HARRY|M
1651||"HARRY'S P.O.V.
Harry sees a WOMAN, wrapped in the sickly-sensual embrace of
some glistening, barely visible OBSCENITY.  We can't see her
face.  Only her mouth is visible in the coils of her
devourer.
ON HARRY
as he approaches the wall, on which this woman is painted.
Reaching out for the image.
HARRY'S P.O.V.
The Woman reaches for Harry."|stage direction||
1652|WOMAN|Help me.|speech|WOMAN|F
1653||"ON HARRY
as he touches the wall."|stage direction||
1654|HARRY|Dorothea!|speech|HARRY|M
1655||"He starts to SCRATCH out the plaster on which the image is
painted."|stage direction||
1656|HARRY|Dorothea!  Dorothea!|speech|HARRY|M
1657||"HARRY'S P.O.V.
Darkness swallows the image of the woman.  She is still
screaming when she disappears."|stage direction||
1658||INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT|location||
1659||ON SWANN, dragging his broken body to the door.|stage direction||
1660||INT. NIX'S HOUSE - PASSAGEWAY - NIGHT|location||
1661||"ON HARRY
literally beating his head against the wall!"|stage direction||
1662|HARRY|No!  No!  No!|speech|HARRY|M
1663|DOROTHEA (V.O.)|Harry...|speech|DOROTHEA|F
1664||Harry stops.  Dare he believe this is truly her voice?|stage direction||
1665|DOROTHEA|It's not real, Harry-|speech|DOROTHEA|F
1666||"Harry turns around.  Dorothea is there.
HARRY'S P.O.V.
For a moment, he sees Dorothea as she is.
ON HARRY, relief flooding his face.  Then --
HARRY'S P.O.V.
-- the image MORPHS.  Dorothea's beauty is replaced by
primeval muck.
ON HARRY, appalled.  Dorothea grabs hold of him."|stage direction||
1667|DOROTHEA|"Harry.  Listen to me. Whatever's
good between us, believe it."|speech|DOROTHEA|F
1668||"Harry's face is deathly white, and pouring SWEAT.  He's
fighting the delirium.  Or doing his best."|stage direction||
1669|HARRY|... oh... God...|speech|HARRY|M
1670|DOROTHEA|I'm here, Harry.|speech|DOROTHEA|F
1671|HARRY|...yes?|speech|HARRY|M
1672|DOROTHEA|Yes.|speech|DOROTHEA|F
1673||Nix steps from the shadows of the doorway behind Harry.|stage direction||
1674||(to Dorothea)|location||
1675|NIX|There you are, child.|speech|NIX|M
1676||Harry starts to look round.|stage direction||
1677|DOROTHEA|Don't look.|speech|DOROTHEA|F
1678|HARRY|I... have... to.|speech|HARRY|M
1679|NIX|"Come on, child.  I want Swann to
see you die."|speech|NIX|M
1680||"Harry turns and looks at Nix.
HARRY'S P.O.V.
Nix's face darkens as it MORPHS.  And the flesh in the middle
of his brow UNFOLDS, revealing a dark, pulsating THIRD EYE."|stage direction||
1681||(to Harry)|location||
1682|NIX|What are you looking at?|speech|NIX|M
1683||"ON DOROTHEA, who has gone to the door of the Meditation Room
and now slips inside.
ON HARRY, staring up at Nix.
ON DOROTHEA, re-emerging from the Meditation Room.  In her
hand, Harry's GUN.  Harry looks round at her."|stage direction||
1684||(points to his brow)|location||
1685|HARRY|There... there!|speech|HARRY|M
1686||"ON NIX, as he looks up at Dorothea.
ON DOROTHEA, as she raises the GUN.  She FIRES.
The bullet STRIKES Nix's FOREHEAD.  He sinks to his knees,
BLOOD pouring down his face from the hole where his third EYE
used to be.
ON HARRY, as Nix's mind-hold falters.  He leans against the
wall, shaking."|stage direction||
1687|DOROTHEA|Harry?|speech|DOROTHEA|F
1688|HARRY|I'm okay.  I'm okay.|speech|HARRY|M
1689||"Harry opens his eyes.  Looks up at her.
HARRY'S P.O.V.
The last of the MORPHING fades.  He sees Dorothea as she
actually is.  Dorothea goes down to comfort him, and they
embrace.
Suddenly, a ROAR from Nix.  They look towards him --
-- it isn't over.
One last, terrifying transformation is overtaking Nix as he
kneels in the GLASS.  His sallow flesh is running in STREAMS
up his body towards the DARK HOLE in the middle of his
forehead --"|stage direction||
1690|NIX|One... last... illusion...|speech|NIX|M
1691||"-- his humanity is disappearing, vanishing into the vortex of
the bullet wound."|stage direction||
1692|DOROTHEA|Oh my God.|speech|DOROTHEA|F
1693||"Harry and Dorothea start to get up...
Nix is no longer human.  He is a shape of gleaming DARKNESS,
stripped of features.  He opens his mouth, the only visible
element on his body is his toothed maw, which looses an
utterly inhuman SHRIEK!"|stage direction||
1694|SWANN (V.O.)|... D'Amour...|speech|SWANN|M
1695||"Harry glances through the door into the Meditation Room.
Swann is on the threshold.
Nix RISES now.  He is a terrifying spectacle, his bulk
somehow more intimidating than ever in this simplified form.
He comes at Dorothea, who has no choice but to back away into
the Meditation Room."|stage direction||
1696||INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT|location||
1697||"The pit still yawns in the middle of the floor. Dorothea is
backed towards it by Nix.
When Nix SPEAKS, his voice is not remotely human.  It is
DEMONIACAL."|stage direction||
1698|NIX|"I am the purest of the pure.  I am
the darkest of the dark..."|speech|NIX|M
1699||Harry is at the door now, starting towards Nix.|stage direction||
1700|SWANN|Harry.  You can't kill him.|speech|SWANN|M
1701||Harry crouches beside Swann.|stage direction||
1702||(whispers)|location||
1703|HARRY|He did something with the ground.|speech|HARRY|M
1704|SWANN|Yes?|speech|SWANN|M
1705|HARRY|Can you do it?|speech|HARRY|M
1706|SWANN|I don't know.|speech|SWANN|M
1707|HARRY|Try.|speech|HARRY|M
1708||ON DOROTHEA.  She's a couple of yards from the pit now.|stage direction||
1709|NIX (V.O.)|"I'm beyond Heaven.  I'm beyond
Hell."|speech|NIX|M
1710||"Suddenly, Harry lunges at Nix, grabbing hold of his legs.
Nix topples.
ON SWANN, who puts his hands on the ground.  Closes his eyes.
A wave of LIQUIFICATION runs through the ground from Swann's
broken fingers --
-- the Cultists' bodies MOVE in the softening ground, like
corpses in surf, and ROLL towards the pit, their dead faces
resurfacing --
Barbara's body floats past Nix, and disappears over
the edge of the pit."|stage direction||
1711||(to Dorothea)|location||
1712|HARRY|Get out of here!|speech|HARRY|M
1713||"The ground is very liquid now, and the corpses are lodging
around Nix as they're all carried towards the pit.  So's
Harry, of course.
Nix tries to get up, but he's too late.  The corpses weigh
him down, the ground is too fluid for him to get a proper
hold, and Harry still clings to his legs."|stage direction||
1714|NIX|No!  No!  No!|speech|NIX|M
1715||He's at the edge of the pit.|stage direction||
1716|DOROTHEA (V.O.)|Harry!|speech|DOROTHEA|F
1717||"Harry looks round.  Dorothea's behind him, risking the
flowing ground to offer him a hand.
Nix starts to fall into the pit.  At the last minute, he
reaches for Harry, as --
-- Harry is pulled out of reach bv Dorothea.
Together they stumble to THE DOOR, where Swann still lies.
They look back to see
NIX, as he goes over the edge of the pit and FALLS SCREAMING.
At the door, Dorothea lifts up Swann's head.  He's dead. She
closes his eyes."|stage direction||
1718||INT. THE PIT|location||
1719||"What we are about to witness is the longest fall-to-his-
death by any villain in the history of cinema...
Nix is falling through rock.  Still SCREAMING.  He CRASHES
against a layer of stone, which his body smashes to
smithereens.  And as he falls --"|stage direction||
1720||INT. NIX'S HOUSE - PASSAGEWAY - NIGHT|location||
1721|DOROTHEA|Is it finished?|speech|DOROTHEA|F
1722|HARRY|I think so.|speech|HARRY|M
1723||"No it's not.  Nix keeps falling, breaking through another
layer of rock as he descends deeper and deeper into the
earth.
And now... there's a hint of FIERY LIGHT below.  He's
approaching MAGMA."|stage direction||
1724||INT. NIX'S HOUSE - PASSAGEWAY - NIGHT|location||
1725|DOROTHEA|Come on...|speech|DOROTHEA|F
1726||"She puts her arms around him.  Kisses him, sobbing with
relief."|stage direction||
1727||INT. THE PIT|location||
1728||"Nix hits a layer of molten rock, and, SCREAMING, he
disappears.  A BURST of dark, roiling ENERGY erupts from the
spot where he sank, and starts up the pit --"|stage direction||
1729||INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT|location||
1730||The room TREMBLES.  There's a ROAR in the earth.|stage direction||
1731||INT. NIX'S HOUSE - PASSAGEWAY - NIGHT|location||
1732|HARRY|What the fuck?|speech|HARRY|M
1733|DOROTHEA|Harry-?|speech|DOROTHEA|F
1734|HARRY|Out!  Out!|speech|HARRY|M
1735||They race for the front door --|stage direction||
1736||INT. THE PIT|location||
1737||"-- the wave of ENERGY, like a howling, dark WIND, ascends at
a breath-taking rate"|stage direction||
1738||INT. NIX'S HOUSE - PASSAGEWAY - NIGHT|location||
1739||Harry and Dorothea race for the open air, as|stage direction||
1740||INT. NIX'S HOUSE - MEDITATION ROOM - NIGHT|location||
1741||The ENERGY ERUPTS from the pit.|stage direction||
1742||EXT. NIX'S HOUSE - FRONT DOOR - NIGHT|location||
1743||Harry and Dorothea stumble out, into the night --|stage direction||
1744||INT. NIX'S HOUSE - VARIOUS - NIGHT|location||
1745||"The ENERGY howls from room to room, ERODING the images off
the walls, BLOWING out the doors, DESTROYING all the
resurrection equipment in the Sanctum --"|stage direction||
1746||EXT. NIX'S HOUSE - DESERT - DAWN|location||
1747||"Harry and Dorothea stumble to the car.  They look back at the
house, as the cacophony of destruction dies down.
ON THE RIM OF THE SUN, as it peeps over the desert horizon."|stage direction||
1748||INT. NIX'S HOUSE - VARIOUS - DAWN|location||
1749||The SUNLIGHT creeps through the rooms as the DUST settles.|stage direction||
1750||INT. NIX'S HOUSE - MEDITATION ROOM - DAWN|location||
1751||"The hole in the floor CLOSES UP, and is SEALED... SILENCE
reigns."|stage direction||
1752||EXT. NIX'S HOUSE - DESERT - DAWN|location||
1753||"Harry and Dorothea get into the car.  Harry glances back at
the house.  Nothing."|stage direction||
1754||(quietly)|location||
1755|HARRY|It's finished.|speech|HARRY|M
1756||EXT. NIX'S HOUSE - FRONT DOOR - IDOLS - DAWN|location||
1757||"ON THE IDOLS and the FRONT DOOR, virtually destroyed by tine.
WE DRIFT THROUGH THEM, INTERCUTTING WITH:"|stage direction||
1758||EXT. HARRY'S CAR - DESERT ROAD - DAWN|location||
