|character|text|type
150|FOREMAN|"At the end of the day just be glad
to be working
For a master who cares for the
lives of the poor."|speech
151|FACTORY WOMAN 7|He's a riddle..|speech
152|FACTORY WOMAN 4|He's no fool..|speech
153|FACTORY WOMAN 6|He's the answer to anyone's prayer|speech
154|FACTORY WOMAN 8|"And he paid for the brand new
school"|speech
155|FACTORY WOMAN 4|"It's no wonder they made him the
mayor!"|speech
156|FACTORY WOMEN|"Bless the man who leads the way!
At the end of the day!"|speech
157||"They get on with their tasks, all glancing up at the boss in
the office above.
The Foreman returns to Fantine, trying to help her."|location
158|MAIN FACTORY WOMAN|"Have you seen how the foreman is
fuming today
With his terrible breath and his
wandering hands?"|speech
159||16.|unknown
160|FACTORY WOMAN 3|"It's because little Fantine won't
give him his way."|speech
161|FACTORY WOMAN 5|"Take a look at his trousers,
you'll see where he stands!"|speech
162|FACTORY WOMAN 2|"And the boss, he never knows
That the foreman is always on
heat."|speech
163|MAIN FACTORY WOMAN|"If Fantine doesn't look out,
Watch how she goes,
She'll be out on the street!"|speech
164||"The Foreman rings a bell, announcing the end of the work day.
The women start to take off their overalls and pack up their
tools for the day."|location
165||FACTORY WOMEN/FOREMAN|unknown
166|MAIN FACTORY WOMAN|"At the end of the day its another
day over
With enough in your pocket to last
for a week
Pay the landlord, pay the shop
Keep on working as long as you're
able
Keep on working till you drop
Or it's back to the crumbs off the
table
Well, you've got to pay your way
At the end of the day!"|speech
167||"The women queue up to be paid by the Foreman at the door.
Fantine has taken out a letter. The main factory woman
snatches the letter away from Fantine."|location
168|MAIN FACTORY WOMAN|"And what have we here, little
innocent sister?"|speech
169||"The letter is passed surreptitiously down the line of women
workers."|location
170|MAIN FACTORY WOMAN|"Come on, Fantine, let's have all
the news."|speech
171||(reading)|unknown
172|MAIN FACTORY WOMAN|"`Dear Fantine, you must send us
more money,
Your child needs a doctor,
There's no time to lose.'"|speech
173||17.|unknown
174|FANTINE|"Give that letter to me
It is none of your business.
With a husband at home
And a bit on the side!
Is there anyone here
Who can swear before God
She has nothing to fear?
She has nothing to hide?"|speech
175||"The main factory woman starts to take Fantine's letter over
to the Foreman.
Fantine tries to get the letter back. The women scuffle.
The owner enters the factory floor. We see him only from
behind: a well-dressed prosperous man."|location
176|VALJEAN|"What is this fighting all about?
Will someone tear these two
apart?
This is a factory, not a circus."|speech
177||"As he sings, the CAMERA MOVES ROUND to discover him. Clean-
shaven, well-fed, transformed: it's Valjean."|location
178|VALJEAN|"Now come on, ladies, settle down.
I run a business of repute."|speech
179||"Suddenly Valjean sees Javert appear on the first floor
balcony of his office. His world drops away."|location
180||(to the foreman)|unknown
181|VALJEAN|"Deal with this, Foreman.
Be as patient as you can."|speech
182||"He walks back to the stairs up to his office.
On the factory floor -"|location
183|FOREMAN|Now someone say how this began!|speech
184||The factory women all turn on Fantine.|location
185|FANTINE/FACTORY WOMAN 5|"At the end of the day she's the
one who began it!"|speech
186|MAIN FACTORY WOMAN|"There's a kid that she's hiding
in some little town."|speech
187|FACTORY WOMAN 5|There's a man she has to pay|speech
188||18.|unknown
189|MAIN FACTORY WOMAN|"You can guess how she picks up
the extra -
You can bet she's earning her
keep
Sleeping around!
And the boss wouldn't like it."|speech
190|FANTINE|"Yes, it's true there's a child
And the child is my daughter
And her father abandoned us,
Leaving us flat.
Now she lives with an innkeeper
man and his wife
And I pay for the child.
What's the matter with that?"|speech
191||"Fantine continues to defend herself to the Foreman, as the
women sing -"|location
192|FACTORY WOMEN|"At the end of the day she'll be
nothing but trouble
And there's trouble for all when
there's trouble for one!
While we're earning our daily
bread
She's the one with her hands in
the butter -
You must send the slut away
Or we're all going to end in the
gutter
And it's us who'll have to pay
At the end of the day!"|speech
193||The Foreman pulls Fantine away.|location
194|FOREMAN|"I might have known the bitch
could bite!
I might have known the cat had
claws!
I might have guessed your little
secret!
Ah yes, the virtuous Fantine
Who keeps herself so pure and
clean -
You'd be the cause, I had no
doubt
Of any trouble hereabout.
You play a virgin in the light
But need no urging in the night!"|speech
195|MAIN FACTORY WOMAN|"She's been laughing at you
While she's having her men!"|speech
196||"19.
FACTORY WOMEN"|unknown
197||"She'll be nothing but trouble
again and again!"|stage direction
198||FACTORY WOMAN 5|unknown
199||You must sack her today!|stage direction
200||FACTORY WOMEN|unknown
201||Sack the girl today!|stage direction
202||FOREMAN|unknown
203||Right, my girl! On your way!|stage direction
204||"Below, Fantine turns and calls to Valjean in his office
above with a pitiful cry.
FANTINE"|unknown
205||"M'sieur Mayor, help me! I have a
child!"|stage direction
206||"Valjean hears the cry, but he has other concerns. He turns
round to face Javert.
Javert stares at him.
On the factory floor below, the Foreman hustles Fantine
out, as she struggles against him."|unknown
207||23   INT. FACTORY OFFICE - DAY                                    23|location
208||"Javert bows.
JAVERT"|unknown
209||"I introduce myself,
Inspector of Police.
I've come to take the watch
I'm here to keep the peace.
Please know me as Javert.
I'm here at your command
With honour due to each.
With justice in our hands
No man's beyond our reach.
Let all beware."|stage direction
210||VALJEAN|unknown
211||"Welcome, sir
Come guard our laws
I'm sure we're here
In common cause."|stage direction
212||"Javert turns to look through the high window onto the men's
factory floor below. The last men are leaving for the day.
JAVERT"|unknown
213||"You've done the city proud,
You've raised their banner high."|stage direction
214||"(more)
20.
JAVERT (cont'd)
You manufacture gems
That anyone can buy
Your people thrive.
Valjean shows some demonstration samples of their work.
VALJEAN
The dignity of toil
To stay alive.
Javert is puzzled. He's sure he recognises Valjean, but
from where?
JAVERT
It seems to me
We may have met.
Valjean throws him a sharp glance.
VALJEAN
Your face is not a face
I would forget.
A CRASH from outside in the yard - shouts -"|unknown
215||24   EXT. TRACK LEADING TO FACTORY, MONTREUIL - DAY               24|location
216||"Valjean and Javert hurry out across the factory yard and
down the muddy track beyond to discover -
A heavily laden cart has toppled onto the cart driver -
Fauchelevent, the worker seen before taking a rest on a
crate.
The   cart driver and the Foreman are trying to lift the cart
off   the crushed man, but it's too heavy, and the ground is
too   soft. Fauchelevent screams as the cart slowly sinks in
the   mud.
Valjean, Javert and Javert's assistant all hurry to help,
but they can't get a proper purchase in the spongy ground.
All the time the cart is sinking further, pushing
Fauchelevent deeper into the mud that will soon bury him.
Then Valjean sees a way. At one end the wheels of the cart
have stopped sinking - the ground is harder here. He throws
himself under the cart at this higher end, and braces
himself to lift it from beneath.
VALJEAN
Get back! It may fall!
FOREMAN
No, Monsieur le Mayor!
CROWD
It'll kill you as well!
21."|unknown
217||"Javert stands back and looks on. As he looks, we see a
memory stirring in him.
JAVERT'S POV - Valjean's posture beneath the cart is
exactly the same as the convict beneath the fallen mast.
The same crouching power. The same almost-suicidal
determination.
Valjean sees Javert looking at him, and knows exactly what
he's thinking. For a moment he hesitates. Then he hears
Fauchelevent's choking scream as the mud gags his mouth.
Valjean strains every muscle, and slowly one end of the
cart begins to rise. As soon as it clears the crushed and
gasping man, the others pull him clear.
Valjean lets the cart down again, and climbs out. As he
brushes himself down he finds Javert staring at him."|location
218|JAVERT|"Can this be true?
I don't believe what I see!
A man your age
To be as strong as you are!
A memory stirs...
You make me think of a man
From years ago
A man who broke his parole..
He disappeared."|speech
219||"He shakes his head, realising how absurd his suspicions
are."|location
220|JAVERT|"Forgive me, sir.
I would not dare -"|speech
221|VALJEAN|"Say what you must.
Don't leave it there."|speech
222||"Valjean holds Javert's gaze, challenging him to say more.
Javert is not yet confident enough to continue.
Valjean goes to help Fauchelevent."|location
223|VALJEAN|Let me help you up.|speech
224||Fauchelevent groans as he rises.|location
225|FAUCHELEVENT|"Monsieur le Mayor, you come from
God!
You are a saint!"|speech
226|VALJEAN|No more cart driving for you!|speech
227||"22.
Javert stares. He can't rid himself of his suspicion.
JAVERT"|unknown
228||Monsieur le Mayor.|stage direction
229||"He draws himself up and gives a bow. As he walks away, he
discusses something with his assistant."|unknown
230||25   EXT. HARBOUR, MONTREUIL - NIGHT                               25|location
231||"Fantine makes her way to the harbour wall. Beggars shelter in
the tunnels under the red brick buildings."|unknown
232||26   EXT. RED LIGHT DISTRICT, MONTREUIL - NIGHT                    26|location
233||"Fantine makes her way down   wet slimy steps. This leads to an
alleyway that runs down to   the harbour and three ships lying
on the mud at low tide. At   the far end, the largest is the
rotting hulk of a vast old   warship. A single whore sits in a
doorway.
FANTINE"|unknown
234||"Excuse me, is this where the
Pawnbrokers is?"|stage direction
235||"WHORE 1
(pointing)"|unknown
236||It's just there.|stage direction
237||FANTINE|unknown
238||Thank you.|stage direction
239||"Drunken sailors spill out into the alleyway below. The
first sailor is trying to find the whorehouse.
SAILOR 1"|unknown
240||"I smell women!
Smell'em in the air!
Think I'll drop my anchor
In that harbour over there!"|stage direction
241||"They spot Fantine, mistaking her for a whore. Fantine presses
on down the steps, trying to ignore the sailors.
SAILOR 2"|unknown
242||"Lovely ladies!
Love `em till your broke!
Seven months at sea can make you
Hungry for a poke!"|stage direction
243||"The sailors then see whores start to appear from the shadows
of warehouse doorways.
SAILOR 3"|unknown
244||Even stokers need a little stoke!|stage direction
245||23.|unknown
246||"A man with no legs, reacting to the sailors, cranks up an
organ-grinder and from doorways and overhead windows
harbour whores appear and tout for business.
A man selling dentures stands by his cart and we hear
fragments of his sales pitch."|location
247||WHORES                         TOOTH MAN|unknown
