|character|text|type
230|HARVEY|"I'm sorry, but I'm in a bit of a
hurry."|speech
231|KATE|It won't take a moment.|speech
232||(starting to walk on)|location
233|HARVEY|"Look, I'm sorry, but I'm tired, you
know?"|speech
234||KATE|unknown
235|HARVEY|Yes. I do.|speech
236||"Beat. Kate's directness, brings Harvey to a stop. He turns to
look at Kate. She smiles. Beat."|stage direction
237||HARVEY|unknown
238|HARVEY|I'm sorry.|speech
239||"Harvey continues on, glancing back once more as he walks
away. Kate turns to Oonagh and shrugs, before returning her
attention back to the sea of arrivals."|stage direction
240||EXT. TERMINAL 3 - DAY|location
241||A Taxi pulls away from the Terminal.|stage direction
242||INT. TAXI - DAY|location
243||Harvey sits in the back with his phone to his ear.|stage direction
244|HARVEY|"Hi Suzie, it's your Dad. I've made
it in one piece. I'm in a Taxi on
my way to the Hotel. I guess i'll
see you all there. Can't wait. Love
you."|speech
245||13.|unknown
246||Harvey hangs up. He dials another number.|stage direction
247|HARVEY (CONT'D)|"Hi, it's Harvey, Harvey Shine here.
Just wanted to confirm Mike for
Monday. I'm in London at the
moment, but reachable on my cell.
Which is... Well you've probably
got it on file, but just in case,
917... Well you may have to dial an
international code first, I'm not
sure. Anyway, it's 917 749 7558.
That's 917 74..."|speech
248||"A sharp `beep' cuts him off. Harvey hangs up and looks out
the window. Cranes loom on the horizon. He yawns."|stage direction
249||EXT. HOTEL - DAY|location
250||"The Taxi pulls into the forecourt of a mid-market West End
London Hotel. Harvey gets out and pays the driver."|stage direction
251||INT. HOTEL LOBBY - DAY|location
252||Harvey approaches the front desk.|stage direction
253|HARVEY|"Hi. I'm with the wedding party.
There should be a room for me.
Harvey Shine."|speech
254||The Concierge taps into his computer.|stage direction
255|CONCIERGE|Yes. I have a double room for you.|speech
256|HARVEY|Good. Has everyone else checked in?|speech
257|CONCIERGE|I'm not sure, sir.|speech
258|HARVEY|"My daughter. Susan Shine. Or maybe
she's already going by Wright.
Susan Wright."|speech
259||The Concierge taps some more.|stage direction
260|CONCIERGE|No, sir. No one of that name.|speech
261||14.|unknown
262|HARVEY|Do you have a Mrs Pearce?|speech
263||More tapping.|stage direction
264||CONCIERGE|unknown
265|HARVEY|No, sir.|speech
266||The Concierge looks at Harvey. Beat. Harvey shrugs.|stage direction
267|HARVEY|I'll go up.|speech
268||INT. HOTEL SUITE - DAY|location
