|character|text|type
325|MARY|He says not, your Majesty.|speech
326||MARY lowers her eyes..|stage direction
327|MARY|"But, if he ever changed his mind, I
would always support him."|speech
328||HENRY stares at MARY.|stage direction
329|HENRY|Well said.|speech
330||EXT. HEVER CASTLE - DAY|location
331||29                                                               29|unknown
332||"Strapped and bandaged, HENRY is helped onto his horse. Beside
him GEORGE BOLEYN is also on a horse, riding off to court for
the first time..
SIR THOMAS and LADY ELIZABETH bow, curtsey farewell.."|stage direction
333|HENRY|"Thank you again, Lady Elizabeth. We'll
take good care of your boy.."|speech
334||(kissing her hand)|unknown
335|HENRY|And Thomas..|speech
336||HENRY embraces him, whispers in SIR THOMAS's ear..|stage direction
337|HENRY|You'll take care of that matter?|speech
338|SIR THOMAS|Consider it done, your Majesty.|speech
