|character|text|type
105||"Carmen notices the way Dizzy's looking at Johnny, doesn't
like it one bit, takes Johnny's arm."|stage direction
106|CARMEN|C'mon Johnny, we'll be late for Biology.|speech
107||9	INT	BIOLOGY LAB  -- DAY - THE BIOLOGY TEACHER|location
108||"is an older woman, very spry, also blind. Johnny, Carmen and
other students gather around covered lab tables."|stage direction
109|BIOLOGY TEACHER|"For our final today, please identify the mouthparts,
the abdominal organs, and for extra credit, locate the
nerve cord and count the ganglia.
You may begin."|speech
110||"The students remove the cover to reveal large alien bugs, 60
centimeter ARKELLIAN SAND BEETLES laid out for dissection."|stage direction
111|CARMEN|Eeuch !|speech
112|JOHNNY|Aw, c'mon, it's just a bug.|speech
113|BIOLOGY TEACHER|"Just a bug, eh ? We humans like to think we are
Nature's finest achievement. I'm afraid it isn't
true. This Arkellian Sand Beetle is superior in many
ways. It has fewer moving parts, can reproduce itself
in vast numbers, and unboud by concerns of ego and
mortality, makes the perfect selfless member of
society."|speech
114|JOHNNY|Better put your goggles on.|speech
115||"Johnny slices the abdomen open with asurgical laser. Green
fluid sprays from the slit. Carmen turns away looking ill."|stage direction
116|BIOLOGY TEACHER|"Our galaxy is teaming with insect life. We have
identified over two billion species so far.
Human, life, it would seem, is the anomaly."|speech
117|CARMEN|"But we 're intelligent. Human minds have invented
art, mathematics and interstellar travel."|speech
118|BIOLOGY TEACHER|"True, we know of no insect society that has
produced a Shakespeare, an Einstein or a
Cherynkov, but before you let that go to your
head, take the example of the Arachnids, a
highly organized, highly evolved insect society."|speech
119||"She points to an insect evolution chart that starts with a
common ant and ends with a two meter tall ARACHNID WARRIOR."|stage direction
120|BIOLOGY TEACHER|"They are relatively stupid by human standards. Workers
have an IQ of 12, warriors around 35 , and yet the
Arachnids have colonized planets. Over a million years
of evolution, Nature has provided the Arachnids with the
biological means to hurl their spore into space."|speech
121||"Johnny applies a spreader and jacks the insects abdominal cavity
open with aresounding crack. Bug guts gush out."|stage direction
122|JOHNNY|"Well, if that's the crop, that must be the gastric
caecal..."|speech
123|CARMEN|Excuse me...!|speech
124||She heads for the door, hand over her mouth.|stage direction
125||10	EXT	CIVIC PARK - DAY - JOHNNY AND CARMEN|location
126||walk home from school together.|stage direction
127|JOHNNY|"35% on the math final !  No one could be
that dumb with numbers."|speech
128|CARMEN|"Well, at least you didn't lose your lunch
over a bug. How embarassing."|speech
129|JOHNNY|"Who cares about bugs ? You can't go anywhere
if you don't know math."|speech
130|CARMEN|"Don't be so sure. I like you even if you are
dumb with numbers."|speech
131|JOHNNY|"Then how come you won't hold hands with me
at school ?"|speech
132|CARMEN|I don't want everyone to see.|speech
133|JOHNNY|Why won't you kiss me when we're all alone ?|speech
134|CARMEN|How come that's all you talk about anymore ?|speech
135|JOHNNY|It's all I think about anymore.|speech
136||"Indeed, they are all alone now. The look in Johnny's eye says how
about it. Carmen grins, reaches for Johnny's hand."|stage direction
137||11	EXT	PUPLIC TRANSPORTATION - DAY - CARMEN|location
138||and Johnny stand together near a bank of TRANSPORTERS.|stage direction
139|CARMEN|You can't walk me home.|speech
140|JOHNNY|Why not ?|speech
141|CARMEN|I thought you were going to help Carl.|speech
142|JOHNNY|Carl can wait.|speech
143|CARMEN|Johnny, my Dad's home today.|speech
144||Johnny's face darkens with frustration.|stage direction
145|JOHNNY|"What's he got against me... I mean, I 'm
a teenager. You can't be a citizen when
you're only a teenager !"|speech
146|CARMEN|"It's not you, Johnny. Your parents are rich
they don't need to be citizens, and that stuff
means a lot to my dad. He's a veteran."|speech
147|JOHNNY|"Well, if your dad doesn't like me, how come
we're such good friends ?"|speech
148|CARMEN|Sometimes I do what I want, eh ?|speech
149||"Carmen steps into the flux.	ZAPPP!	She's gone.
Johnny grins, happy to be in love."|stage direction
150||12	INT	CARL'S HOUSE - BASEMENT - DAY - JOHNNY|location
151||"is hard-wired to the stacks of processing units that comprise Carl's
basement workshop. Carl concentrates on the image of a playing card,
the six of diamonds, displayed on a monitor."|stage direction
152|CARL|Don't think about it... go on instinct.|speech
153|JOHNNY|Ace of spades.|speech
154||"The ace of spades appears, and the computer indicates ""no match"".
Carl puts another card up, the jack of diamonds."|stage direction
155|CARL|Statistically speaking you should've accidentally|speech
156||guessed right by know.|location
157|JOHNNY|"In addition to ""psychic dolt"" this test also proves
I'm unlucky ? Two of hearts."|speech
158||Wrong again.|stage direction
159|CARL|"Luck is not a factor. No one really knows why
some people are sensitive and some aren't.
Federal studies like this might provide a clue."|speech
160||The next card up is the nine of clubs.|stage direction
161|JOHNNY|"I wouldn't want to know what everyone was
thinking. Four of spades."|speech
162||"Suddenly, A GIANT YELLOW FROG jumps onto the keyboard, fritzing
the monitor. Johnny removes the blindfold."|stage direction
163|CARL|Cyrano, you big yellow turd !|speech
164||Johnny knows this frog, scratches him on the neck.|stage direction
165|JOHNNY|"He just wants attention. You don't play with
him like you used to."|speech
166||Carl concentrates for a moment.|stage direction
167|CARL|Go bug Mom, Cyrano.|speech
168||"Cyrano's eyes widen. He hops off the table and up the stairs two at
a time. Carl clears the screen."|stage direction
169|JOHNNY|How do you make him do that ?|speech
170|CARL|"I gave him the impression that there was a fly crawling
up my mom's leg. He is going to go eat it."|speech
171||From upstairs, CARL'S MOM shrieks.|stage direction
172|MOM (O.S.)|Get out ! Get out ! CARL...!|speech
173|JOHNNY|"Carl, promise me you won't ever do anything like that
to me."|speech
174|CARL|"Don't be afraid. Can't do humans... yet.
C'mon let's go."|speech
175||Carl, puts up more cards, Johnny misses them all.|stage direction
176|JOHNNY|"Ten of clubs. You still gonna sign up for
Starside R&D ?"|speech
177|CARL|"Passport to the Universe.
Who wouldn't want that ?"|speech
178|JOHNNY|"I've been thinking about applying for
Federal Service, too. Fleet, maybe."|speech
179|CARL|Your father will never let you.|speech
180|JOHNNY|"I'm eighteen. It's my decision, I think I'd
make a pretty good pilot. I've good great
reflexes. You need that for maneuvering,
you know."|speech
181|CARL|"Only 1 in 14 male applicants make it through
stellar navigation.
So what do you think your chances are ?"|speech
182|JOHNNY|Eight point... no, uh, seven...|speech
183|CARL|"If you can't do those numbers, you haven't
got a chance."|speech
184|JOHNNY|"All I know is Carmen's going to be a citizen,
and I don't think it'll work out for us if I'm not."|speech
185|CARL|"Love... how excruciatingly pathetic.
Now try and pay attention."|speech
186||Carl puts a card up.|stage direction
187|JOHNNY|Queen of hearts.|speech
188||"The computer indicates a match. Johnny peers around at the monitor.
It is the Queen of hearts."|stage direction
189|CARL|Well, what do you know about that !|speech
190||13	EXT	ATHLETIC FIELD - STANDS - DAY - CARMEN|location
191||"and other students wearing orange and black sing the ""Uni High Song"".
The SCOREBOARD says:	REGIONAL FINAL.
Across the field, fans wear red and gold and sing another song."|stage direction
192||14	INT	LOCKER ROOM - DAY - JOHNNY|location
193||"and other UNI HIGH TIGERS, all exceptionally robust young man and women,
suit up in their orange and black uniforms."|stage direction
194|DIZZY|"Tesla's tough. They tumble good and they
hit HARD."|speech
195||"Dizzy bounces a JUMP SHOE to Johnny. The spring fires and vaults it high into
the air. Johnny catches it, puts it on, smiles cocky at the TESLA GIANTS who
suit up in red and gold."|stage direction
196|JOHNNY|We tumble good, too.|speech
197||"15	EXT	ATHLETIC FIELD - DAY - WHAM ! -- TIGERS AND GIANTS
collide. Powered by jump shoes, the play is gymnastic. Johnny moves the ball ,
flips high in the air over the Giant defensive line, makes ten meters before he is
brought down.
16	EXT	STANDS - DAY - THE CROWD"|location
198||"cheers as Johnny runs back to join his team. He sees Carmen waving, glad that
Johnny has seen her among all the people."|stage direction
199||17	EXT	HUDDLE - DAY - JOHNNY|location
200||and other Tigers listen as quarterback Dizzy calls the plays.|stage direction
201|DIZZY|Kick three, fade left. On two.|speech
202||They make fists, then breal for thevline of scrimmage.|stage direction
203||18	EXT	SCRIMMAGE LINE - DAY - THE TIGERS|location
204||"have the ball. The Giant's QUARTERBACKassigns ZANDER BARCALOW, 18,
handsome, super-confident, to guard Johnny."|stage direction
205|ZANDER|Time's running out.|speech
206||"Zander points. The SCOREBOARD shows	TIGERS 19,	GIANTS 20,
three minutes and counting on the clock. Johnny grins."|stage direction
207|JOHNNY|A lot can happen in three minutes.|speech
208|DIZZY|Hut... hut !|speech
209||"Johnny takes the handoff, flips over a gauntlet of Giant guards. Zander
hurls himself at Johnny, misses. Johnny scores.
Zander tumbles into the crowd, loses a jump shoe."|stage direction
210||19	EXT	SIDELINES - DAY-ZANDER|location
211||"looks up and sees Carmen, smiling as she offers him a hand. She helps
him up. He holds her hand longer than necessary."|stage direction
212|CARMEN|Are you alright ?|speech
213|ZANDER|I'm getting better.|speech
214||20	EXT	ATHLETIC FIELD - DAY - JOHNNY|location
215||"runs back to join his team as the crowd cheers. The Tigers lead
21-20. Johnny frowns when he sees Carmen talking to Zander on
the sidelines, shaking his head, smiling."|stage direction
216||21	EXT	SIDELINE - DAY - ZANDER|location
217||finds his shoe, straps it on.|stage direction
218|ZANDER|So what are you doing later ?|speech
219|CARMEN|Everyone is going to the dance. Aren't you ?|speech
220|ZANDER|"I don't know. It's my last night as acivilian.
I ship out for Tereshkova tomorrow."|speech
221||Zander heads for the field. Carmen follows, interested.|stage direction
222|CARMEN|"You're going to the Academy ?
That's where I want to go. I'd love
to talk to you abou that."|speech
223||A REFEREE blows his whistle at Zander, signalling impatiently.|stage direction
224|ZANDER|I'm all ears.|speech
225|CARMEN|Don't you have to finish the game ?|speech
226||22	EXT	SCRIMMAGE LINE - DAY-THE GIANTS|location
227||are in possession. Zander lands hard in front of Johnny.|stage direction
228|JOHNNY|Don't get any ideas. She's my girl.|speech
229|ZANDER|You can never be sure.|speech
230||"Johnny scowls at Zander, turns his head to look back at Carmen.
She waves, smiling. The Giants pull ablitz."|stage direction
231|DIZZY|WATCH THE BLITZ...!|speech
232||"Zander knocks Johnny on his ass, and the Giants score. It's
TIGERS 21, GIANTS 22 and less than a minute to go."|stage direction
233||23	EXT	HUDDLE -- DAY -- DIZZY|location
234||"orders up the next play. Johnny keeps looking over his shoulder
because Zander's back talking to Carmen again."|stage direction
235|DIZZY|"Flip six, three hole. Rico ?
Hey !"|speech
236||Dizzy slams Johnny upside his helmet with her forearm.|stage direction
237|JOHNNY|What ?|speech
238|DIZZY|"You were drifting. Flip six, three hole.
On one, got it ?"|speech
239|JOHNNY|Just throw me the ball, Diz.|speech
240||They make fists and break.|stage direction
241||24	EXT	SCRIMMAGE LINE -- DAY -- JOHNNY|location
242||"takes position again across the line from Zander who now grins at
Johnny broadly. Johnny  doesn't grin back."|stage direction
243|DIZZY|Hut !|speech
244||"At the snap, Johnny breaks for open field. Dizzy throws, Johnny catches
it, trips Zander up painfully, and hurls himself into the end zone as a
horn sounds the game's finish."|stage direction
245||25	EXT	ATHLETIC FIELD - DAY - CHEERING UNI FANS|location
246||"rush onto the field as the school band strikes up a victory march.
Tigers do flips in the air. Giants look dejected.
Zander picks himself up, watches Johnny leave with Carmen."|stage direction
247||26	INT	JOHNNY'S HOUSE - NIGHT - JOHNNY|location
248||"walks throuh rooms filled with elegant furniture. He's all spiffed up
for the big dance. His MOTHER catches him preening in front of a
mirror by the TRANSPORTER in the hall."|stage direction
249|MOTHER|"Who said you could grow up so fast ? Last time
I checked you were only five years old. You had
such a bright little face..."|speech
250|JOHNNY|Aw, don't get mushy.|speech
251||Johnny's FATHER enters carrying a FEDERAL SERVICE CATALOGUE.|stage direction
252|FATHER|"This came for you today. I presume on your
request."|speech
253|JOHNNY|A lot of my friends are doing Federal Service...|speech
254|MOTHER|You aren't thinking of applying...?|speech
255||Johnny shrugs.|stage direction
256|FATHER|"Have you lost you lost your mind ? I'd rather
take ten lashes in Public Square than see you
ruin your life."|speech
257|JOHNNY|"It's aterm of service, not a career. I just want to
get out on my own and see the Galaxy for a
couple of years."|speech
258|MOTHER|"Johnny, people get hurt... people get killed in
the Federal Service. If something happened
to you I don't know what I would do..."|speech
259|FATHER|"Who gave you this idea ? It's that teacher.
What's his name ? You know the one I
mean."|speech
260|JOHNNY|Mr. Rasczak.|speech
261|FATHER|"Rasczak... Silly name. There ought to be
a law against using a school as a
recruiting station !"|speech
262|JOHNNY|"No, Mr. Rasczak doesn't do that at all.
He sorta discourages you really."|speech
263|FATHER|"Good, because you're going to Harvard,
and that's the end of it."|speech
264|JOHNNY|I'm eighteen. It's my decision.|speech
265||Oh, is that how it is ?|location
266|MOTHER|"Wait you two. Dad and I have a surprise
for you that will settle this.
Can you guess what it is ?"|speech
267|JOHNNY|Uh, no.|speech
268|FATHER|"A trip to the Outer Rings.
Whad'ya think of that ?"|speech
269|JOHNNY|"Wow ! Santori and Zegema Beach, I've
always wanted to go there."|speech
270|MOTHER|Good good, then it's all settled.|speech
271|FATHER|"A year at Harvard and you'll  see this
""Federal Service"" is just menial training
for inferior people so they can call
themselves ""citizens"" and take airs for
the rest of their lives."|speech
272|JOHNNY|"Wait a minute ! Carl is doing his Federal
and he isn't inferior. He's the smartest
kid at school !"|speech
273|FATHER|Sorry. Carl's a fine boy...|speech
274||Johnny puts on his jacket.|stage direction
