|character|text|type
233||"Picard is speeding in his Peugeot, anxiously checking his
rear view mirror."|stage direction
234|MANFRED PICARD|"I had my suspicions. I should have said
something. They are following me."|speech
235||LAURA (O.S.)|unknown
236|MANFRED PICARD|Who is?|speech
237|MANFRED PICARD|"They may be listening to us too. Laura
the Heritage Foundation is a sham."|speech
238||"(CONTINUED)
15."|unknown
239||Picard's car approaches a tunnel.|stage direction
240||LAURA (O.S.)|unknown
241|MANFRED PICARD|What?|speech
242|MANFRED|"The art you collected, it's not in the
Alps."|speech
243||The Peugeot enters a tunnel.|stage direction
244|LAURA (O.S.)|Then where is it?|speech
245||A huge blast rips through the tunnel as his car explodes.|stage direction
246||SMASH CUT TO:|unknown
247||EXT. ROAD/YELLOWSTONE NATIONAL PARK - DAY|location
248||(singing along to the|location
249||RADIO)|unknown
250|JACKSON AND LILLY|`We all live in a Yellow Submarine...'|speech
251||"They're driving through the glorious landscape of Yellowstone
National Park. Noah sits in the back with headphones on
playing Space-Busters 2.
As they pass over a ridge, the music station is overpowered
by a talk show filtering through. We hear a raspy and
excitable voice."|stage direction
252|RADIO HOST|"... After what is going on in La-La-
land with all those surface cracks, I
told myself: Get your stupid ass to
Yellowstone. I don't want to miss all
the great fun, when it finally blows..."|speech
253||Lilly reaches for the dial of the radio.|stage direction
254|LILLY|What happened to the music?|speech
255|JACKSON|"Hang on, sweet pea, let daddy listen to
this for a moment..."|speech
256||Jackson corrects the dial to get better reception.|stage direction
257|RADIO HOST|"... There's been government people
flying in and out all morning. And
trust me, they did not look happy..."|speech
258||"(CONTINUED)
16."|unknown
259||A huge black helicopter brushes over the limo.|stage direction
260|RADIO HOST (CONT'D)|"... Folks, always remember, you heard
it first from Charlie."|speech
261||They watch in awe as the chopper disappears behind a ridge.|stage direction
262||CUT TO:|unknown
263||INT. OVAL OFFICE/WHITE HOUSE - MORNING|location
264||"Laura bursts in and heads straight for the TV. The President
looks up from his desk."|stage direction
265|LAURA|You have to see this.|speech
266||Sally the President's Secretary enters, flustered.|stage direction
267|PRESIDENT WILSON|It's alright Sally.|speech
268||Sally closes the door as Laura turns up the TV.|stage direction
269|CNN ANCHOR|"... Mr. Picard had been the director of
the French National Museums for 24
years. As fate would have it his
assassination took place in the same
Paris tunnel where Princess Diana died
in 1997."|speech
270||"The President comes around his desk. Laura looks at him
distraught."|stage direction
271|LAURA|"I just talked to him, Dad. He told me
the world Heritage Foundation is a
sham. Is that true?"|speech
272||"The President shoots an anxious look across the room. Laura
turns and suddenly realizes that Adrian is standing in the
corner."|stage direction
273|LAURA (CONT'D)|"You knew too? You sleep with me and you
didn't say anything?"|speech
274||Adrian looks ashamed.|stage direction
275|LAURA (CONT'D)|"I can't even look at you. Either of
you!"|speech
276||"(CONTINUED)
17."|unknown
277|PRESIDENT WILSON|Honey, calm down.|speech
278|LAURA|"A man was killed! I want the truth Dad.
Right now."|speech
279||CUT TO:|unknown
280||EXT. FOREST TRAIL/YELLOWSTONE NATIONAL PARK - DAY|location
281||A dense forest trail. We hear Lilly before we see her.|stage direction
282|LILLY (O.S.)|Daddy, where are we going?|speech
283|JACKSON|"To a very special place, Lil'bee. It's
a lake. A place where mommy and daddy
fell in love."|speech
284||(winking to Noah)|location
285|JACKSON|Remember the book I gave you?|speech
286|NOAH|"I don't want to know where you and mom
had sex. I'm not ready for that,
Jackson."|speech
287|JACKSON|I'm your dad, Noah.|speech
288||LILLY (O.S.)|unknown
289|JACKSON|Daddy!|speech
290||"Jackson runs to catch up with Lilly who has reached a fence
with a `keep out' sign posted."|stage direction
291|JACKSON|This wasn't here before.|speech
292||Jackson starts to climb the fence.|stage direction
293|NOAH|Don't you see the signs?|speech
294||JACKSON|unknown
295|NOAH|It's fine guys.|speech
296||EXT. RIDGE/YELLOWSTONE NATIONAL PARK - DAY|location
297||"Jackson and his kids crest a ridge. They look down on a
parched basin with cracked terrain."|stage direction
298||"(CONTINUED)
18."|unknown
299|JACKSON|"It's gone. The whole darn lake is gone.
I swear you guys there was a lake here."|speech
300||The kids roll their eyes.|stage direction
301||EXT. EMPTY LAKE BED/YELLOWSTONE NATIONAL PARK - DAY|location
302||"A puddle of water is all that remains of the lake. Jackson
and the kids walk into the basin, unaware of being watched
THROUGH BINOCULARS.
Jackson spots an electronic measuring device and crouches to
have a closer look.
Elsewhere in the lake bed, we see sand seeping through CRACKS
in the ground."|stage direction
303||NOAH (O.S.)|unknown
304|JACKSON|Jackson!|speech
305||"When he looks up, he sees heavily armed soldiers coming
towards them from all sides."|stage direction
306||JACKSON|unknown
307|JACKSON|It's okay, Noh'.|speech
