|character|text|type
144|HANDLER (CONT'D)|$500 if you lose. $2000 if you win.|speech
145||Machete keeps walking.|stage direction
146|HANDLER (CONT'D)|"Hey, you, wetback! You're gonna
kiss off $500 for five minutes?"|speech
147||"Machete stops.
Rico, a WORKER, lays a fistful of bills on the ground."|stage direction
148|RICO|A hundred on the new guy!|speech
149||"HANDLER takes the money, makes a note. Bets start flying as
money changes hands."|stage direction
150|RICO (CONT'D)|Orale! Come on!|speech
151||"A Benz pulls up into the alley, and a bearded man wearing
sunglasses steps out, still in the shadows, watching from a
distance.
Machete and the brawny thug fist fight bareknuckled. Brawny
gets in several good punches, knocking Machete about, but
Machete comes from behind to lay him out.
Brawny falls on his face with a sickening crunch."|stage direction
152|RICO (CONT'D)|RNewman / Endeavor Draft 12.|speech
153||"The crowd goes wild. Rico pockets his winnings. Machete grabs
his and walks off around the corner."|stage direction
154||EXT. ALLEY - DAY|location
155||"Machete is followed by two of Brawny's gangster friends.
Another steps in front of him."|stage direction
156|BRUNO|"Hey man, that was some good work
back there. Let me borrow some
money."|speech
157||"Machete walks around him. Bruno blocks his path and
sticks a Glock in Machete's face."|stage direction
158|BRUNO (CONT'D)|Hand it over.|speech
159||The two gangsters behind Machete pull switchblades.|stage direction
160|GANGSTER ONE|Don't make us carve you up farmer.|speech
161||A standoff as Machete stares. They all turn when they hear...|stage direction
162|LUZ|"I do the carving around here
pendejos."|speech
163|"BRUNO
(SPANISH)"|"What the fuck is this? Get back to
the kitchen chica."|speech
164||"Luz drops her apron and gives them an eyeful. Her tan body is
barely covered in cut offs and a blouse. She makes Daisy Duke
look like Jabba the Hutt.
A CLEAVER is in her manicured hand. She waves him over."|stage direction
165|LUZ|Come to mami.|speech
166||"Gangster One lunges at her. Luz chops into his shoulder
Bruno is distracted, Machete grabs his gun;beats him with it.
Her dog Pancho bites their ankles.
Luz takes out the others with lightning quick moves."|stage direction
167|LUZ|RNewman / Endeavor Draft 13.|speech
168||"The gangsters lay beaten, moaning on the ground.
Machete and Luz share a look and part ways."|stage direction
169||EXT. STREET CORNER - DAY|location
170||"A MERCEDES BENZ rolls down the street and stops by Machete.
The DRIVER of the BENZ points at him."|stage direction
171|BENZ|You.|speech
172||Another worker scrabbles to the window.|stage direction
173|BENZ (CONT'D)|Not you, Ragged Dick. Him.|speech
174||The worker steps aside. Machete walks up.|stage direction
175|BENZ (CONT'D)|Get in.|speech
176||Luz watches Machete leave.|stage direction
177||INT. CAR, DRIVING - DAY|location
178||Benz drives, Machete rides shotgun.|stage direction
179|BENZ|You speak English?|speech
180|MACHETE|"$70 a day for yardwork. Hundred for
roofing. One-twenty-five for
septic. Sewage."|speech
181|BENZ|$125?|speech
182|MACHETE|"I cost the most, because I'm the
best there is."|speech
183|BENZ|Naturally.|speech
184||"They drive by a CATHOLIC CHURCH. A Mexican-American PADRE
sweeps the steps."|stage direction
185|BENZ (CONT'D)|"You can call me Benz.
RNewman / Endeavor Draft 14."|speech
186|MACHETE|Like the car.|speech
187|BENZ|"You're sharp. That's right. Just
like the car."|speech
188|MACHETE|What are you looking for, Mr. Benz?|speech
189|BENZ|Have you ever killed anyone before?|speech
190||Machete eyes the church as they drive by.|stage direction
191||EXT. PARKING GARAGE - DAY|location
192||"The Benz parks underground. They take a freight elevator up
to the office."|stage direction
193||INT. WAREHOUSE OFFICE|location
194||Benz hits the lights. The place is nice. Machete don't care.|stage direction
195|BENZ|Drink?|speech
196||Benz pours two tequila shots. They shoot em.|stage direction
197|BENZ (CONT'D)|Like angels pissing down my throat.|speech
198||"Benz points Machete to sit behind the desk.
He flips open a manila folder, inside is an 8 X 10 of a well-
dressed 40-something man."|stage direction
199|BENZ (CONT'D)|Do you know this man?|speech
200||Machete shakes his head no.|stage direction
201|BENZ (CONT'D)|"State Senator John McLaughlin,
Independent from Cocksucker County.
As you know, illegal immigrants
such as yourself are being forced
out of our country at an alarming
rate. If he had his druthers, he'd
ship you back to old Meh-Hee-Co.
That's his platform: Ship `em back."|speech
202|(MORE)|RNewman / Endeavor Draft 15.|speech
203|BENZ (CONT'D)|"But first, he'd make you build a
wall along the border for no pay.
Not so much as a thank you then get
the fuck out."|speech
204||Benz sees this doesn't impress Machete.|stage direction
205|BENZ (CONT'D)|What?|speech
206|MACHETE|"That doesn't sound like your
problem."|speech
207|BENZ|"That's where you're wrong, friend.
What our senator fails to realize
is that this country runs on
illegal labor. Thrives on it. Keeps
costs down, keeps the wheels
moving. Bust that, and the world
stops turning. You've chaos and
shit."|speech
208|MACHETE|What do you want me to do?|speech
209|BENZ|"For the good of both our peoples,
our new senator must die. And for
that I will pay you $150,000 cash."|speech
210||INT. INNER ROOM|location
211||"Benz flicks the lights. Tables are laid out with weaponry.
Machete walks past the automatics and blades. He stops at a
machete."|stage direction
212|BENZ|"You like the machete, huh? Strictly
low-tech, but good close-up, or if
you're trying to make a
particularly brutal point. But it's
entirely unsuited to our purposes.
Here. Have a look at this."|speech
213||"He shows him an unassembled sniper rifle. As he lists the
specs, he snaps it together perfect."|stage direction
214|BENZ|RNewman / Endeavor Draft 16.|speech
215|BENZ (CONT'D)|"(specific dialogue about the
weapon, the laser-sight on it, the
ammo it uses, then) Cheer up,
Charlie. This is your golden
ticket."|speech
216||Benz drops a hollow point sniper shell into Machete's hand.|stage direction
217||EXT. STREET IN FRONT OF CHURCH - DAY|location
218||"Machete walks past, the briefcase in one hand, rifle case in
the other. Families have gathered on the front steps after a
baptism. PADRE shakes hands with the parishioners. Seems to
recognize Machete, but when he looks again, Machete's gone."|stage direction
219||EXT. DAY LABORER PICKUP SPOT - DAY|location
220||"Machete steps up to the taco truck and sets the locked
briefcase on the counter."|stage direction
221|"LUZ
(SMILING)"|"You still owe me, amigo. Two tacos
y cafe. What's this?"|speech
222|MACHETE|Collateral.|speech
223||Machete walks away.|stage direction
224||INT. CONFERENCE ROOM|location
225||"Senator JOHN MCLAUGHLIN sits while a foppish Italian cuts his
hair.
A REPORTER sits across from him."|stage direction
226|REPORTER|"But isn't this anti-immigration
platform a hard sell in this part
of the country, where so many
voters have strong ethnic
backgrounds?"|speech
227|MCLAUGHLIN|"Not at all. Those voters are here
legally."|speech
228|(MORE)|RNewman / Endeavor Draft 17.|speech
229|MCLAUGHLIN (CONT'D)|"It cheapens their experience, their
hard work, to have people jumping
the border, taking advantage of
loopholes in our system. It makes a
mockery of everything they've
worked for and turns it into a big
steaming pile of--"|speech
230||A hand covers the reporter's recorder. It's Benz.|stage direction
231|BENZ|Thank you, that'll be all.|speech
232||"The reporter half-smiles. Benz ushers her out and turns to
the hairdresser."|stage direction
233|BENZ (CONT'D)|Who the fuck is this?|speech
234|MCLAUGHLIN|"It's Mario. He's my goddamn
hairdresser."|speech
235|BENZ|Get out. Get the fuck out.|speech
236||Mario leaves.|stage direction
237|MCLAUGHLIN|"I've got to look good for my
constituency."|speech
238|BENZ|"You're in here with a reporter and
a fucking shampoo queen, for Christ
sake."|speech
239|MCLAUGHLIN|Mario's the best.|speech
240|BENZ|"People want to know you're one of
them. From now on, No manicures, no
massages, no English tailored
suits."|speech
241|MCLAUGHLIN|"Who died up your ass, Benz? I'm
elected, you sonofabitch. The
people have spoken, by a slim
margin maybe, but they picked me.
RNewman / Endeavor Draft 18."|speech
242|BENZ|"And they'll be picking through your
trash looking for a reason to fuck
you up. I'm doing everything I can
to make your Von problem go away.
Don't add more fuel to the fire."|speech
243|MCLAUGHLIN|"Von... that fat sonofabitch. What
does he say?"|speech
244|BENZ|"I don't give a damn. As long as he
lays low and doesn't take a step
out of his little tree fort, he and
his boys can play soldier till Hell
freezes over."|speech
245||EXT. ABANDONED NATIONAL GUARD ARMORY - DAY|location
246||"Trucks and military surplus vehicles are lining up and moving
out.
VON, driving a big truck, prepares to leave the premises.
Shades and a cigar. MAN riding shotgun looks uncomfortable."|stage direction
247|MAN|"Maybe we shouldn't be doing this,
Von. Not with the heat we're under."|speech
248|VON|"""Congress shall make no law
abridging the right of the people
peaceably to assemble, and to
petition the Government for a
redress of grievances."" Do you know
what that's from?"|speech
249|MAN|The Constitution?|speech
250|VON|"The First Fuckin Amendment
""Congress shall make no law
abridging the right of the people
peaceably to assemble, and to
petition the Government for a
redress of grievances."" I would
like to assemble peaceably as I
have some grievances to redress.
Now is that all right with you?"|speech
251||"Man stands down. Puts on his cap. It says ""FREEDOM FORCE."""|stage direction
252|VON|RNewman / Endeavor Draft 19.|speech
253||The trucks roll out.|stage direction
254||EXT./INT. DOWNTOWN BUILDING - DAY|location
255||"Machete in JANITOR uniform pushes a mop and bucket to the
elevator and steps inside.
A woman in a business suit, hair pinned back and glasses
stops the elevator door."|stage direction
256|WOMAN|You!|speech
257||Machete freezes.|stage direction
258|WOMAN (CONT'D)|"You're not Cisco. You're new here,
aren't you? Well, one of the
toilets in the ladies' is busted
again, and you need to clean it up
snappy."|speech
259|MACHETE|This is Cisco's floor. I'm on 11.|speech
260|WOMAN|But this is an emergency!|speech
261|MACHETE|Find Cisco.|speech
262||The elevator doors shut.|stage direction
263||EXT. TOHO JAPANESE STEAKHOUSE - DAY|location
264||ELEKTRA enters.|stage direction
265||INT. TOP FLOOR, ROOF ACCESS|location
266||"Machete wheels a mop and bucket. He pulls a plastic bag out
of the gray water and enters the stairwell."|stage direction
267||EXT. ROOFTOP|location
268||"Machete slips the pieces of the rifle out of the plastic bag
and assembles them. He preps for the kill."|stage direction
269|MACHETE|RNewman / Endeavor Draft 20.|speech
270||EXT. COURTHOUSE STEPS - DAY|location
271||"Throngs of people are gathered to hear the Senator's speech.
The citizen militia led by Von carry signs of support for
McLaughlin and other anti-immigration slogans. They wear caps
marked ""FREEDOM FORCE.""
Across the street, a counterprotest group assembles with
signs of their own. Luz's TACO TRUCK is there."|stage direction
272|SPEAKER|"We're at a crossroads in this great
land, and one man has the vision to
see us into the future."|speech
273|"MILITIA MAN
(APPLAUDING)"|Our man's up next.|speech
274|VON|It's a great day in America, Amen.|speech
275||"Benz stands among the crowd, the brim of a cowboy hat shading
his eyes."|stage direction
276|SPEAKER|"Please join me in welcoming our
great State Senator John
McLaughlin!"|speech
277||"McLaughlin stands at the podium. Behind him hangs a banner:
LAND OF THE FREE, NOT THE FREELOADERS. The crowds punctuate
his speech with cheers."|stage direction
278|MCLAUGHLIN|"Make no mistake, my friends: We are
at WAR. Every time an illegal
sneaks across the border by dark of
night it is an act of aggression
against the United States. And I
submit to you, it is an overt act
of TERRORISM. These people are
TERRORISTS."|speech
279||"Cheers swell in the crowd, spiked with boos and jeers from
across the street."|stage direction
280||EXT. ROOFTOP - DAY|location
281||"Machete readies the sniper rifle and aims down at his target.
Something catches his eye-a glint of a reflection-as he spots-"|stage direction
282|MCLAUGHLIN|RNewman / Endeavor Draft 21.|speech
283||"ANOTHER SNIPER across the way, aiming another SNIPER RIFLE
directly at HIM.
MACHETE lets off two quick rounds and the SNIPER lets off
three shots in rapid succession and one of them catches
Machete in the shoulder. He flips onto his back and out of
the other sniper's line of sight."|stage direction
284||EXT. COURTHOUSE STEPS - DAY|location
285||"Down below, Machete's bullet has grazed McLaughlin's cheek.
The second bullet has shattered McLaughlin's shin. The throng
scrambles for cover as armed guards draw their weapons and
scan the skies."|stage direction
286||INT. TOP FLOOR, ROOF ACCESS|location
287||"Machete zips up the gray coveralls but the blood starts to
seep through. He pushes the mop and bucket and a small
trickle of blood runs down the mop handle from where it leans
against Machete's shoulder and into the bucket.
He walks briskly to the elevator and slips inside."|stage direction
288||INT. ELEVATOR|location
289||"The elevator stops on the sixth floor. A GUARD enters,
talking on a 2-way."|stage direction
290|"GUARD
(INTO RADIO)"|Roger. I'm on my way.|speech
291||"Machete pushes the bucket and mop out. The guard notices
blood on the floor."|stage direction
292|GUARD (CONT'D)|Hey!|speech
293||"He reaches for Machete but Machete pulls a hidden blade from
the mop handle and jacks the guy with quick, sharp thrusts
into his neck. The guard slides backwards into the elevator
as the door closes."|stage direction
294||INT. SIXTH FLOOR|location
295||"Machete pushes the bucket and mop towards an open office.
There's a fire escape out the window. He heads towards it."|stage direction
296|GUARD (CONT'D)|RNewman / Endeavor Draft 22.|speech
297||INT. DOWNTOWN BUILDING, GROUND FLOOR|location
298||"Elevator opens as the WOMAN complaining about the toilets
earlier steps in and sees GUARD lying in pool of BLOOD. She
SCREAMS."|stage direction
299||EXT. COURTHOUSE STEPS - DAY|location
300||"Frantic down there, as a fight breaks out between Von's anti-
immigration militia and pro-immigrant protesters.
Benz grabs McLaughlin and funnels him into a waiting
limousine. The limo screeches as it speeds away."|stage direction
301||INT. LIMOUSINE, MOVING|location
302||"Benz presses his jacket against the bloody wound at
McLaughlin's leg."|stage direction
303|MCLAUGHLIN|The fuck was that?|speech
304|BENZ|"I'd say it was a fucking gift from
the Gods."|speech
305|MCLAUGHLIN|What are you talking about?|speech
306|BENZ|"Get ready for your numbers to rise
like Lazarus. A thousand bucks says
it was some bean-eating wetback
just took a potshot at you. It will
put the fear of God into the ethics
commission. Now we get you to the
hospital, you make your bedside
speech and you're set."|speech
307||McLaughlin looks at Benz, taking it all in.|stage direction
308|MCLAUGHLIN|Fix me a goddamn drink.|speech
309||EXT. FIRE ESCAPE - DAY|location
310||"Machete rockets down the fire escape.
He lands and a COP smashes the back of his head with a
Shotgun butt."|stage direction
311|MCLAUGHLIN|RNewman / Endeavor Draft 23.|speech
312||"Machete flies into garbage cans.
Shotguns pump.
He looks up. Two cops have shotguns pointed at his head."|stage direction
313|PATROLMAN|"Go ahead Jorge, I'll grease your
chips all over this fucking alley!"|speech
314||"One of the cops cuffs him and shoves him into the backseat of
a patrol car."|stage direction
315|PATROLMAN (CONT'D)|"It's going to turn into a lynch mob
if we don't get him out of here
now."|speech
316||"The patrolmen drive away; A TV CREW spots them and jumps
into their van to give chase."|stage direction
317||INT. PATROL CAR, MOVING|location
318||The two patrolmen are young, hyped.|stage direction
319|PATROLMAN|"This is fucking big. This guy took
a shot at a Representative."|speech
320|COP|Senator.|speech
321|PATROLMAN|"Same fucking thing. He could die,
and we caught him."|speech
322|COP|"Yeah, we did. They're gonna hang
him like Saddam."|speech
323|PATROLMAN|We're fuckin' heroes, buddy.|speech
324||The patrol car zips in and out of traffic.|stage direction
325|COP|"I'm gonna call it in. Unless you
want to do it."|speech
326|PATROLMAN|"No. You go ahead. You're good at
it.
RNewman / Endeavor Draft 24."|speech
327|COP|"What the fuck is that supposed to
mean? That I'm not good at the
action stuff? Just the pussy stuff?"|speech
328|PATROLMAN|Did I fuckin' say that?|speech
329|COP|Did you fuckin' mean it?|speech
330|PATROLMAN|"Look, you and me both apprehended
this fuckin' suspect. We frisked
him and we cuffed him and now we're
bringin' him downtown. We're gonna
get a medal for this."|speech
331|COP|I didn't frisk him.|speech
332|PATROLMAN|Yeah, you did.|speech
333|COP|"I'm telling you. I didn't frisk
him. You must have done it."|speech
334|PATROLMAN|I didn't frisk him. I thought you--|speech
335||Suddenly, a bolus of BLOOD appears at the driver's mouth.|stage direction
336|COP|Jesus fuck! What's wrong, man?|speech
337||"In the backseat, Machete has his MACHETE in his cuffed hands,
stuck through the driver's seat and into the guy's chest.
Machete twists the blade and the driver turns the wheel in
the direction -- MACHETE is STEERING THE CAR from the
BACKSEAT with the MACHETE stuck through the DRIVER!"|stage direction
338|"PATROLMAN
(SPITTING BLOOD)"|Oh, fuck!|speech
339||His foot goes like iron to the floor, gunning the engine.|stage direction
340|COP|Slow down, man!|speech
341||"Machete jerks the blade to one side and the COP CAR veers
into oncoming traffic."|stage direction
342|COP|RNewman / Endeavor Draft 25.|speech
343|COP (CONT'D)|Holy shit!|speech
344||"The cop tries to grab the wheel but Machete jerks the blade
in the opposite direction and the COP CAR wrecks, spilling
sideways and sliding across the pavement.
Machete slides out through the busted glass and frees his
hands on the blade, then limps towards--"|stage direction
345||EXT. ALLEYWAY - DAY|location
