|character|text|type
453|JACKIE|You planted that shit on me.|speech
454||Nicolet and Dargus laugh at that.|stage direction
455|JACKIE|Look, that shit ain't mine.|speech
456||(to Dargus)|location
457|NICOLET|"It isn't enough for Trafficking, but
how 'bout Posession with the Intent
to Distribute?"|speech
458|DARGUS|"Oh, I wouldn't be so sure. What with
all the cash, I think I could go with
Conspiracy to Traffic."|speech
459|JACKIE|"I'm tellin' you, I don't know nothin'
about that fuckin' shit."|speech
460|NICOLET|"Well then, Miss Brown. Why don't you
have a seat and tell us who might
know something about this fuckin'
shit."|speech
461||"Jackie just looks at the two grinning Cheshire cats as
the balance of power rolls over on her."|stage direction
462||CUT TO:|unknown
463||EXT. TORRANCE MUNICIPAL COURTHOUSE - DAY|location
464||"A Los Angeles County Jail bus pulls up behind the
Torrance Court House."|stage direction
465||INT. COUNTY JAIL BUS - DAY|location
466||"Jackie, now wearing County Jail blues, sits next to
another BLACK WOMAN. Their hands cuffed together.
The bus stops. A rough-looking FEMALE COUNTY SHERIFF
unlocks the gate that encloses the prisoners. Then
explains in a you-better-do-exactly-what-I-say manner,
how they're going to leave the bus."|stage direction
467||EXT. COUNTY JAIL BUS - DAY|location
468||"MANY WOMEN, including Jackie, all wearing county blues
and handcuffed to each other, exit the bus.
The SHERIFFS lead them into the back entrance to the
court house."|stage direction
469||INT. HALLWAY COURTHOUSE - DAY|location
470||"Dargus and Nicolet confer with the PUBLIC DEFENDER, an
attractive blonde woman in a nice business suit."|stage direction
471|DARGUS|"If she'll cooperate with us, we'll
turn possession with intent into
plain ol' Possession, and she can
bond outta here for one thousand
bucks. If she doesn't help us, we'll
go for the Intent and request a
twenty-five-thousand dollar bond."|speech
472||INT. COURTROOM - DAY|location
473||"Jackie and the Public Defender. Jackie, in her county
blues; Public Defender in her nice suit."|stage direction
474|JACKIE|"You tell those guys they'll have to
do one helluva lot better than that
before I'll even say 'hi' to them."|speech
475|PUBLIC DEFENDER|"Well, that's the State's offer. If
you plead to possession and tell
L.A.P.D. what they want to know, your
bond will be set at one-thousand
dollars. If you don't, L.A.P.D. will
request one at twenty- five thousand
based on your prior record and risk
of flight. If you don't post it or
don't know anyone who can, you'll
spend six to eight weeks in County
before your arraignment comes up."|speech
476|JACKIE|Who's side are you on?|speech
477|PUBLIC DEFENDER|I beg your pardon?|speech
478|JACKIE|What if I plead guilty?|speech
479|PUBLIC DEFENDER|"And cooperate? You might get
probation."|speech
480|JACKIE|If I don't cooperate?|speech
481|PUBLIC DEFENDER|"With the prior? You could get
anywhere from a year to five
depending on the judge. You want to
think about it? You got two minutes
before we're up."|speech
482||"COURT IN SESSION
It's a full schedule in court today. Jackie sits with a
bunch of other females wearing county blues in the
defendant's area (where the jury sits during a jury
trial)
Dargus and Nicolet sit in the courtroom.
The JUDGE reads the next case."|stage direction
483|JUDGE|Brown. Case number 700324.|speech
484||"Jackie rises amongst the other defendants.
The P.D. rises.
Dargus, the arresting officer, rises."|stage direction
485|JUDGE|"The charge is possession of Narcotics
with the Intent to Distribute. How
does your client plead?"|speech
486|PUBLIC DEFENDER|She wishes to stand mute, your honor.|speech
487|JUDGE|Very well...|speech
488||(to Dargus)|location
489|JUDGE|"... Detective Dargus - You're the
arresting officer in his case,
correct?"|speech
490|DARGUS|That's correct, your honor.|speech
491|JUDGE|You have a recommendation for bail?|speech
492|DARGUS|"Yes, I do, your honor. Based on the
defendant's prior conviction and the
extreme possibility of flight due to
her occupation, the State requests a
bond of no less than twenty-five
thousand."|speech
493||The Judge looks at the report, then at Jackie...|stage direction
494|JUDGE|"I'll set bond at ten thousand and set
the date of August 14th for the
arraignment."|speech
495|JACKIE|When is that, your honor?|speech
496|JUDGE|"That's six weeks from now, Miss
Brown. We'll continue this matter
then. Owens, case 72242."|speech
497||"Jackie sits down.
Dargus sits down next to Nicolet. They smile and giggle
together.
Jackie sees them giggle like fifth graders. It fucking
pisses her off.
DIFFERENT PERSPECTIVE
We go from a CLOSEUP of a boiling Jackie, to a
perspective from the back of the courtroom.
We see Jackie in the defendant's area.
We see the two happy detectives walk past us on their way
out of the courtroom.
ORDELL
Sits in the back, watching the proceedings without any
expression. When he's seen enough, he stands up and out
of the shot leaving an EMPTY FRAME."|stage direction
498||FADE TO BLACK|unknown
499||"TITLE CARD
""MAX CHERRY"""|stage direction
500||FADE UP ON:|unknown
501||INT. MAX CHERRY'S OFFICE - DAY|location
502||"The bathroom door in Max's office. We hear a toilet flush
behind it. The door opens, and Max Cherry emerges,
zipping up his pants with a TV guide in his hand.
He looks up and stops dead.
Ordell sitting oh-so comfortably in the chair in front of
Max's desk."|stage direction
503|ORDELL|"Unh... unh... unh... I din't hear you
wash your hands."|speech
504||"Max looks at Ordell, then takes his place behind his
desk."|stage direction
505|MAX|Comfortable?|speech
506|ORDELL|"The door was opened, so I just came
right in."|speech
507|MAX|I can see that. Why?|speech
508|ORDELL|I got some more business for ya.|speech
509|MAX|Oh, yeah? What did he do?|speech
510|ORDELL (O.S.)|"She is an airline stewardess. Got
caught coming back from Mexico with
some blow. They set her bond this
afternoon at ten thousand. Now, what
I was thinkin', you could use the ten
thousand you owe me from Beaumont and
move it over on to the stewardess."|speech
511|MAX|"The bond for possession is only a
thousand."|speech
512|ORDELL|"They fuckin' wit' her. They callin'
it Possession with Intent. A black
woman in her forties gets busted with
less than two ounces on her, they
call that shit Intent. Same shit
happened to a movie star. It's
Possession."|speech
513|MAX|It still sounds high.|speech
514|ORDELL|"She had, I believe it was... fifty
grand on her, too. There was a cop at
the hearing. Young guy with L.A.P.D.
wanted her bond set at twenty-five
thousand, saying there was a risk of
flight. Jackie being a stewardess and
all."|speech
515|MAX|"Before we start talking about
stewardess, let's get Beaumont out of
the way first."|speech
516||"Sitting back in the chair - almost grinning - but not
quite."|stage direction
517|ORDELL|Somebody already did.|speech
518|MAX|What?|speech
519|ORDELL|You didn't hear?|speech
520|MAX|Hear what?|speech
521|ORDELL|"Somebody with a grudge blew
Beaumont's brains out - hey, that
rhymes - blew Beaumont's brains out."|speech
522|MAX|Did the police contact you?|speech
523|ORDELL|"Very first motherfuckin' thing they
did. They see I put up a big money
bond on my boy, they start thinking
with that where-there's-smoke-there's
fire logic. They roust my ass outta
bed, ten o'clock in the morning.
Fuckin' scare my woman, Sherona, half
to death. She thought they were gonna
take my ass away for sure."|speech
524|MAX|"The stewardess. Do you know her last
name?"|speech
525||(smiles)|location
526|ORDELL|Brown, Jackie Brown.|speech
527|MAX|What does she do for you?|speech
528|ORDELL|"Who says she does anything for me?
She's my friend. When my friends get
into trouble, I like to help 'em out."|speech
529|MAX|Beaumont worked for you.|speech
530|ORDELL|"That's what the police thought. I
told them I'm unemployed, how could I
have anybody work for me? Now I bail
out Jackie, I'm liable to have the
police on me again, huh? Wanting to
know was she doing things for me, was
she bringing me that money!"|speech
531|MAX|Was she?|speech
532|ORDELL|"Is this, me and you, like a lawyer-
client relationship? The lawyer can't
tell nothing he hears?"|speech
533|MAX|"You're not my client until you get
busted and I bond you out."|speech
534|ORDELL|"If there's no - what do you call it -
confidentiality between us? Why would
I tell you anything?"|speech
535|MAX|"Cause you want me to know what a
slick guy you are. You got
stewardesses bringing you fifty
grand."|speech
536|ORDELL|"Why would a stewardess bring me fifty
grand?"|speech
537|MAX|"You want me to speculate on what you
do. I'd say you're in the drug
business, except the money's moving
in the wrong direction. Whatever
you're into, you seem to be getting
away with it, so more power to you.
Okay you want another bond, and you
want to move over the ten thousand
you put down on Beaumont to the
stewardess. That means paperwork. I
have to get a death certificate,
present it to the court, fill out a
receipt for return of bond
collateral, then type up another
application. An indemnity agreement -"|speech
538|ORDELL|"- Jackie aint got time for all that
shit -"|speech
539|MAX|"- I'm telling you what I have to do.
What you have to do, in case you
forgot, is come up with premium of a
thousand bucks."|speech
540|ORDELL|I got it. I just don't got it on me.|speech
541|MAX|"Well, come back when you do, and I'll
bond out the stewardess."|speech
542|ORDELL|"Man, you know I'm good for it.
Thousand bucks ain't shit."|speech
543|MAX|"If I don't see it in front of me,
you're right. It ain't shit."|speech
544|ORDELL|"Man, you need to look at this with a
little compassion. Jackie ain't no
criminal. She ain't used to this
kinda treatment. I mean, gangsters
don't give a fuck - but for the
average citizen, coupla nights in
County fuck with your mind."|speech
545|MAX|"Ordell, this isn't a bar, an you
don't have a tab."|speech
546|ORDELL|"Just listen for a second. We got a
forty-year-old, gainfully employed
black woman, falsely accused -"|speech
547|MAX|"Falsely accused? She didn't come back
from Mexico with cocaine on her?"|speech
548|ORDELL|"Falsely accused of Intent. If she had
that shit - and mind you, I said ""if""
- it was just her shit to get high
with."|speech
549|MAX|"Is white guilt supposed to make me
forget I'm running a business?"|speech
550||Ordell gives up and takes an envelope out of his pocket.|stage direction
551|ORDELL|"Okay, man. I got your money. But
don't you ever ask me for no fuckin'
favor."|speech
552||INT. MAX'S CADILLAC (MOVING) - NIGHT|location
553||"It's early evening; and Max's powder-blue Seville is
driving to the County Jail with a client, a young
Hispanic woman of twenty named ANITA."|stage direction
554|MAX|"Tomorrow I'll talk to your probation
officer. Karen's a good kid, but
she's mad at you, because you lied to
her. This business about your
grandmother's funeral"|speech
555|ANITA|"I went. I did. I took my mother and
little brother."|speech
556|MAX|"But you didn't ask permission. You
broke a trust. If you had asked,
Karen probably would have let you.
I'm sure she would."|speech
557|ANITA|I know. That's why I went.|speech
558|MAX|But then you told her you were home.|speech
559|ANITA|"Sure, 'cause I didn't ask her if I
could go."|speech
560||Max gives up.|stage direction
561|MAX|"I don't know. Maybe it's a language
problem."|speech
562||(getting stern)|location
563|MAX|"Anita, you ever cause this much
heartache over something that could
easily be avoided, I'll never write
you again. You understand?"|speech
564|ANITA|I understand.|speech
565|MAX|"I mean it. I don't care how many
times your mother calls or how much
she cries."|speech
566||Like an exasperated teenager.|stage direction
567|ANITA|I understand.|speech
568|MAX|"Then say ""Yes, Max. I understand."""|speech
569|ANITA|Yes, Max, I understand.|speech
570||INT. L.A. COUNTY JAIL - NIGHT|location
571||"POV THROUGH A WIRE MESH CAGE
Max and Anita, side by side. Anita's hands are cuffed
behind her back."|stage direction
572|MAX|"Dropping off and picking up. Dropping
of Lopez, Anita. Picking up Brown,
Jackie."|speech
573||"We're at the admitting desk of the L.A. County Jail. Max
undoes Anita's handcuffs, while a SHERIFF waits to take
her away."|stage direction
574|ANITA|So you're gonna call Karen tomorrow?|speech
575|MAX|I'll call her.|speech
576|ANITA|Won't forget?|speech
577|MAX|I won't forget.|speech
578||"She kisses Max on the cheek and the Sheriff takes her
away."|stage direction
579|ANITA|Thanks, Max. See you later.|speech
580||"Max puts the cuffs away, sits on a bench, takes out a Len
Deighton paperback and begins to read."|stage direction
581||"FADE TO BLACK
FADE UP:"|unknown
582||"MAX
Still reading his novel. We hear offscreen, a SHERIFF'S
voice."|stage direction
583|SHERIFF (O.S.)|Max! Here she comes.|speech
584||"Max puts his book down and see -
Jackie being led into the Admitting Area by TWO SHERIFFS.
She's wearing her stewardess uniform and carrying a small
envelope with her belongings in it and her shoes. When
Max was imagining a woman in her forties, he had someone
with a bit of wear and tear on them in mind. But this
Jackie Brown's a knockout.
As he watches her, she steps out of the County Jail
slippers she was wearing and slips into her shoes.
He approaches, handing her his card."|stage direction
585|MAX|"Miss Brown... I'm Max Cherry. I'm
your bail bondsman."|speech
586||She takes the card and shakes his hand saying nothing.|stage direction
587|MAX (CONT'D)|"I can give you a lift home if you'd
like?"|speech
588|JACKIE|Okay.|speech
589||INT. MAX'S CADILLAC - NIGHT|location
590||Max puts his key in the ignition, when Jackie asks;|stage direction
591|JACKIE|Are you really a bail bondsman?|speech
592|MAX|Who do you think I am?|speech
593||She doesn't answer.|stage direction
594|MAX (CONT'D)|I gave you my card there.|speech
595|JACKIE|Can I see your I.D.?|speech
596|MAX|You're serious?|speech
597||"She waits.
Max digs the case out of his pocket, hands it to her,
then reaches up and turns on the light above them for her
to see.
MAX'S ID: SURETY AGENT LICENSED BY THE STATE OF
CALIFORNIA"|stage direction
598|JACKIE|Who put up my bond? Ordell?|speech
599|MAX|In cash.|speech
600||"She looks straight ahead.
Max shifts into drive.
Max rolls down his window at the front gate. A DEPUTY
comes out of the gatehouse and hands through the window
Max's .38 revolver, cylinder opened. Max hands the Deputy
his pass in exchange for the gun, says ""thanks"", then
puts the .38 in his glovebox in front of Jackie. He
drives on.
MAX AND JACKIE (MOVING)"|stage direction
601|JACKIE|Can we stop for cigarettes?|speech
602|MAX|Sure, ever been to the Riverbottom?|speech
603|JACKIE|I don't think so.|speech
604|MAX|It's okay. It's a cop hangout.|speech
605|JACKIE|"Couldn't we just stop at a seven-
eleven?"|speech
606|MAX|I thought you might want a drink?|speech
607|JACKIE|I'd love one, but not there.|speech
608|MAX|"We could stop at the Hilton by the
airport."|speech
609|JACKIE|Is it dark?|speech
610|MAX|It's kind of a sports bar|speech
611|JACKIE|That doesn't sound dark.|speech
612|MAX|Why does it need to be dark?|speech
613|JACKIE|"'Cause I look like I just got outta
jail, that's why. You droppin' me off
at home, right? There's a place by
me."|speech
614|MAX|Great.|speech
615||CUT TO:|unknown
616||EXT. THE COCKATOO INN - NIGHT|location
617||"A big neon sign of a cockatoo sits on op of a red brick
inn."|stage direction
618||INT. THE COCKATOO INN - NIGHT|location
619||"CLOSEUP - A KNOB is pulled out.
Jackie picks up a pack of Mild Seven's cigarettes from
the bottom of a cigarette machine. She crosses the bar to
join Max, sitting at a small table waiting for her to
return.
The Cockatoo Inn is just what Jackie was looking for. A
dark and red cocktail lounge in Hawthorne off of
Hawthorne Boulevard by the apartment where the stewardess
lives (about ten minutes from LAX)
The clientele of the Cockatoo is an older, black crowd
and an even older white crowd who'd been coming here
years before it became a black bar.
A JUKEBOX plays soft, old-school R&B.
Jackie and Max sit side by side at a small table, lit by
a bar candle in a red glass thing.
Max drinks Bushmills over crushed ice. Jackie drinks
white wine. Jackie opens her Mild Sevens, offering one to
Max."|stage direction
620|MAX|No thanks, I quit three years ago.|speech
621||As she lights her cigarette.|stage direction
622|JACKIE|You gain weight?|speech
623|MAX|"Ten pounds. I lose it and put it back
on."|speech
624|JACKIE|"That's why I don't quit. If I can't
fly anymore, I'm gonna have a bitch
of a time gettin' my brand."|speech
625|MAX|What's your brand?|speech
626|JACKIE|"Davidoffs. I get 'em in Mexico.
They're hard to find here. I was
locked up with the last two getting
legal advice from a woman who was in
for bustin' her boyfriend's head open
with a baseball bat."|speech
627|MAX|Was she helpful?|speech
628|JACKIE|"She was more helpful than the fuckin'
Public Defender."|speech
629||(she takes a sip of wine)|location
630|JACKIE|"I don't know - I guess what I need is
a lawyer, find out what my options
are."|speech
631|MAX|"You know, I figured out the other day
I've written something like' fifteen
thousand bonds since I've been in the
business. I'd say about eighty
percent of them were at least drug
related. If you want, I can help you
look at your options."|speech
632||Jackie takes the talk in a different direction.|stage direction
633|JACKIE|You're not tired of it?|speech
634||(smiles)|location
635|MAX|I am, as a matter of fact.|speech
636||A moment of silence between them, they both take drinks.|stage direction
637|MAX (CONT'D)|What have they told you?|speech
638|JACKIE|"So far I've been told I can cooperate
and get probation, maybe. Or, I can
stand mute and get as much as five
years. Does that sound right?"|speech
639|MAX|"I'd say if you're tried and found
guilty you won't get more than a year
and a day. That's State time. Prison."|speech
640||(under her breath)|location
641|JACKIE|Shit.|speech
642|MAX|"But they won't want to take you to
trial. They'll offer you simple
Possession, a few months of County
time, and a year or two probation."|speech
643||(pointing to her drink)|location
644|MAX|How 'bout another?|speech
645|JACKIE|Sure.|speech
646||"Max gestures to an older black cocktail waitress named
ROWEN for two more."|stage direction
647|MAX|"You know who put the dope in your
bag?"|speech
648|JACKIE|"Yeah, but that's not what this was
about. They were fuckin waitin' for
my ass. They knew I had that money,
they even knew the amount. The one
who searched my bag, from L.A.P.D.,
Dargus, hardly even looked at it.
""Oh, I'd say there's fifty thousand
here. What would you say?"" But all
they could do was threaten me and
hand me over to Customs, and I could
tell they didn't want to do that."|speech
649|MAX|"They wanted you to tell them what you
know."|speech
650|JACKIE|"I had 'em too. I burnt those two
Starky and Hutch motherfuckers down.
Then their asses lucked out and found
that coke."|speech
651|MAX|What did they want to know?|speech
652|JACKIE|"Who gave me the money and who I was
giving it to. And some guy they found
in a trunk with his head blown off.
Said it was him who told them 'bout
me."|speech
653||The Waitress comes with the drinks.|stage direction
654|ROWEN|Can I get you two some popcorn?|speech
655|MAX|No, thanks.|speech
656||Rowen exits.|stage direction
657|MAX (CONT'D)|That would be Beaumont Livingston.|speech
658|JACKIE|That's him. How do you know 'em?|speech
659|MAX|"I wrote him on Monday. They found him
dead on Tuesday."|speech
660|JACKIE|Ordell pick up his bond?|speech
661|MAX|Same as you. Ten thousand.|speech
662|JACKIE|"The federal agent kinda half hinted
Ordell might of done Beaumont."|speech
663|MAX|"You mentioned a guy from L.A.P.D.,
but you didn't mention the Federal."|speech
664|JACKIE|I didn't?|speech
665|MAX|No, you didn't. What branch?|speech
666|JACKIE|"Ray Nicolet with Alcohol, Tobacco,
and Firearms."|speech
667||Max puts it together.|stage direction
668|MAX|He's the one who wants you.|speech
669|JACKIE|It was the other guy who busted me.|speech
670|MAX|"'Cause if he busted you, you'd play
hell bonding out of federal court. He
doesn't want you mad at him, he wants
you to tell him what you know. He
uses you to get a line on Ordell,
make a case, then take him federal.
You know what Ordell's into?"|speech
671|JACKIE|"I have a pretty good idea. Ordell
aint no bootlegger and I doubt he's
smugglin' Cuban cigars. So that only
leaves one thing an A.T.F. man would
be interested in."|speech
672||"Jackie waits a moment before answering, weighs things in
her mind and makes a decision."|stage direction
673|JACKIE|"I used to bring over ten thousand at
a time. That's the legal limit, so I
never brought more than that."|speech
674|MAX|How many trips did you make?|speech
675|JACKIE|With ten thousand? Nine.|speech
676|MAX|He's got that kinda money?|speech
677|JACKIE|"It's all in lock boxes in a Mexico
bank. But he's got a problem. He's -
what do you call it when you got
money, but don't have cash?"|speech
678|MAX|Cash poor?|speech
679|JACKIE|"That's it. He's cash poor. He kept on
me till I finally said okay. I'll
bring whatever fits in a nine-by-
twelve envelope. I got paid five
hundred dollars, and his friend, Mr.
Walker, in Mexico gave me the
envelope."|speech
680|MAX|"If you knew bringing anything over
ten thousand was against the law, why
not pack a hundred grand?"|speech
681||Jackie gets exasperated.|stage direction
682|JACKIE|"Whatever it was had to fit in my bag
and not hit you in the face if the
bag was opened. This ain't solvin' my
problem. I gotta figure out a way to
either keep my job or get out of
trouble. I'm of today, but if I can't
leave the country I'm out of a job.
And if I don't got a job, I can't
hire a lawyer."|speech
683|MAX|"Ask A.T.F. They might give you
permission."|speech
684|JACKIE|Yeah, if I cooperate.|speech
685|MAX|"Well, Jackie, you got caught, you're
gonna have to give 'em something."|speech
686|JACKIE|"But if all I can give 'em is Ordell's
name - I don't really know shit about
what he does or how he does it - That
don't give me much to bargain with."|speech
687|MAX|"Give 'em what you got. Offer to help.
Show a willingness to be helpful. You
want to stay out of jail, don't you?"|speech
688||Max looks at Jackie thinking about something.|stage direction
689|MAX (CONT'D)|What'dya think?|speech
690||CLOSEUP JACKIE|stage direction
691|JACKIE|"I think maybe I have more options
than I thought."|speech
692||DISSOLVE TO:|unknown
693||"CLOSEUP: ORDELL
Sitting in his black Mercedes, parked across the street
from Jackie's apartment building in Hawthorne. Johnny
Cash is playing inside his car."|stage direction
694||EXT. JACKIE'S APARTMENT COMPLEX - NIGHT|location
695||"ORDELL'S POV
Through the windshield, he sees Max's powder-blue
Cadillac Seville pull up to Jackie's apartment. She gets
out, ten bends down and talks to him through the window
of the passenger side door. Then makes a goobye gesture
and turns, walking into her apartment complex. Max drives
off.
ORDELL
While Johnny Cash continues crooning, Ordell puts on his
gloves. Then opens up his glovebox, taking out a little
Targa .22 pistol. He steps out of the car, slipping the
pistol into his coat pocket. We STEDICAM in front of him
as he walks across the street to Jackie's apartment. Once
inside the complex, Ordell passes us and WE FOLLOW BEHIND
HIM, up to Jackie's ground-floor apartment door.
He gives it a soft knock with one knuckle. He waits a
moment, then Jackie opens the door."|stage direction
696|ORDELL|How you doing, Ms. Jackie?|speech
697|JACKIE|I was expecting you. Come in.|speech
698||Jackie holds the door open for him.|stage direction
699||INT. JACKIE'S APARTMENT - NIGHT|location
700||"Ordell steps inside. He moves over by a halogen lamp in
the living room."|stage direction
701|ORDELL|You got some booze?|speech
702||"Jackie still standing by the door. She doesn't look
frightened."|stage direction
703|JACKIE|I got some vodka in the freezer.|speech
704|ORDELL|Got some o.j.?|speech
705|JACKIE|Yeah.|speech
706||Ordell turns the halogen lamp to dim.|stage direction
707|ORDELL|"Well, then, why don't you be a good
hostess and make me a screwdriver?"|speech
708|JACKIE|Sure.|speech
709||"Jackie moves into the kitchen area. Ordell follows her,
hanging in the doorway, while she makes the drink. Jackie
doesn't turn on the light."|stage direction
710|ORDELL|You gonna thank me?|speech
711||Taking a glass from the cupboard.|stage direction
712|JACKIE|For what?|speech
713|ORDELL|"Who you think got your ass outta
jail?"|speech
714||"Opening the freezer and filling a glass with ice cubes
and taking out vodka."|stage direction
715|JACKIE|"The same guy who put me in, thanks a
lot."|speech
716|ORDELL|"Hey, you get caught with blow, that's
our business."|speech
717||"Opens refrigerator, light cuts into the kitchen. She
takes out orange juice, then closes the door."|stage direction
718|JACKIE|It wasn't mine.|speech
719||"Ordell has to stop and think.
Jackie makes screwdriver."|stage direction
720|ORDELL|"Oh, shit. I bet it was that present
Mr. Walker was sending Melanie.
Yaaaah, he's the one musta put it in
there if you didn't. Oh, man, that
shit's uncalled for, baby, and I
apologize. I 'magine they asked you a
shitload of questions about it, huh?
All that money, want to know where
you got it?"|speech
721||"Jackie doesn't answer. She just walks up to Ordell
handing him his yellow drink in the darkness. Ordell
takes it, continues to look at Jackie."|stage direction
722|ORDELL (CONT'D)|"I'magine they asked who you givin' it
to, too."|speech
723|JACKIE|They asked.|speech
724|ORDELL|And what was your answer?|speech
725|JACKIE|I said I wanted to talk to a lawyer.|speech
726|ORDELL|"You positive about that? You weren't
nervous and let something slip by
mistake? If you did, I ain't mad, I
just gotta know."|speech
727||Jackie says to his face;|stage direction
728|JACKIE|"You're not asking the right
questions."|speech
729||"Then she walks past him back to the living room. She goes
over to the halogen lamp, turning the light up brighter,
then moves by the door, still standing and looking at
Ordell in the kitchen doorway."|stage direction
730|JACKIE|Beaumont Livingston.|speech
731|ORDELL|I knew it.|speech
732|JACKIE|And they asked if I knew Mr. Walker.|speech
733||Ordell by the halogen lamp. He turns it back to dim.|stage direction
734|ORDELL|Yeah?|speech
735|JACKIE|I didn't tell 'em anything.|speech
736||Ordell moves slowly towards Jackie.|stage direction
737|ORDELL|My name come up?|speech
738||"Jackie slowly shakes her head ""no.""
Ordell directly in front of Jackie, he gently places his
gloved hands on her shoulders."|stage direction
739|ORDELL (CONT'D)|You say anything about me?|speech
740||"Jackie shakes her head ""no."""|stage direction
741|ORDELL (CONT'D)|Well, that's mighty honorable of you.|speech
742||"Ordell's gloved fingertips move up her collarbone to her
throat, gently touching her skin. Jackie locks eyes with
his, but still shows no fear."|stage direction
743|ORDELL (CONT'D)|"This fella Beaumont, they say what
happened to him?"|speech
744|JACKIE|They told me.|speech
745||"At this moment the film becomes a:
SPLIT SCREEN
On the RIGHT-HAND SIDE is Ordell with his hands barely
touching Jackie's throat. On the LEFT-HAND SIDE is Max
driving home in his Seville.
MAX IN CAR
Max drives home, an almost moony romantic look no his
face. He can't stop thinking about Jackie. During the
night she'd have a gleam in her eyes, the look saying;
""WE COULD HAVE FUN"". Unless she was appraising kinda him
with the look, making a judgment and what it said was; ""I
COULD USE YOU"". Either way it was a turn-on.
Max pulls into the driveway of his small house in
Torrance.
ORDELL AND JACKIE"|stage direction
746|ORDELL|"Yeah, somebody musta been real mad at
Beaumont. Or  they were afraid of
what he might say to keep from doin
some time. I'magine from time-to-time
they asked you a whole shitload of
questions. And you didn't give 'em no
answer?"|speech
747||"Jackie shakes her head from side to side.
Ordell moves his thumbs from her collarbone to the middle
of her throat."|stage direction
748|ORDELL|You scared of me?|speech
749||"Jackie shakes her head from side to side without her eyes
leaving his. Reaches over the seat"|stage direction
750|ORDELL|"You got a reason to be nervous with
me?"|speech
751||"With his hands on Jackie's throat, staring into the
woman's eyes, from BELOW FRAME then feels something hard
the fuck against his crotch. Neither break eye contact.
Ordell hears a CLICK.
Can't believe it.
MAX IN CAR
Max takes his keys, then to the glove box...
THE GLOVE BOX
The gun is gone."|stage direction
752|MAX|Where is it?|speech
753||A CLOSEUP OF MAX'S GUN IN ORDELL ORDELL'S CROTCH|stage direction
754|ORDELL|Is that what I think it is?|speech
755|JACKIE|What do you think it is?|speech
756||CLOSEUP GUN IN CROTCH|stage direction
757|ORDELL|"I think it's a gun pressing against
my dick."|speech
758|JACKIE|"You thought right... Now take your
hands from around my throat, nigga."|speech
759||"Ordell flashes his hustler's smile and lets go.
END OF SPLIT SCREEN
Jackie turns Ordell around, gun firmly in his back, and
pushes him against the wall."|stage direction
760|ORDELL|What the hell you doin'?|speech
761|JACKIE|Shut your ass up and grab the wall!|speech
762||"Jackie has Ordell against the wall and is frisking him
the way a cop would. She finds the .22 pistol in his
pocket"|stage direction
763|ORDELL|"Now, baby, that's got nothin' to do
with you. I just carry that. You been
listenin' to them cops too much."|speech
764|JACKIE|"The cops didn't try and strangle my
ass."|speech
765|ORDELL|"Damn, Jackie, I was just playin' with
you."|speech
766|JACKIE|"Well, I ain't playin with you. I'm
gonna unload both these
motherfuckers, you don't do what I
tell you. Understand what I'm saying?"|speech
767|ORDELL|Baby, I ain't come here -|speech
768||She shoves both guns in Ordell's back.|stage direction
769|JACKIE|"I said, you understand what I'm
saying"|speech
770|ORDELL|I understand woman, damn!|speech
771|JACKIE|Go sit over in that chair.|speech
772||"Ordell moves over to a chair across from the couch.
Ordell still tries bullshit..."|stage direction
773|ORDELL|"I'm tellin' you, those cops been
fuckin' wit your mind. They turn
black against black, that's how they
do."|speech
774|JACKIE|"Shut your raggedy ass up and sit
down."|speech
775||Ordell sits.|stage direction
776|JACKIE (CONT'D)|Put both hands behind our head.|speech
777||Ordell does...|stage direction
778|ORDELL|This shits gettin silly now...|speech
779||Jackie turns the halogen lamp to light.|stage direction
780|JACKIE|"I gotta tell you to shut up one more
time, I'm gonna shut you up."|speech
781||"Jackie sits down on the couch, holding a gun in each
hand, both pointed dead at Ordell.
A coffee table lays between them.
Ordell, hands behind his head, continues to mumble..."|stage direction
782|ORDELL|I just came here to talk.|speech
783|JACKIE|"Way I see it, me and you only got one
thing to talk about. What you willing
to do for me?"|speech
784||Ordell looks at her a moment and says;|stage direction
785|ORDELL|Well, I can get you a good lawyer -|speech
786||"Jackie shakes her head ""no!"""|stage direction
787|JACKIE|"Let's get realistic, baby. Sooner or
later they're gonna get around to
offering me a plea deal, and you know
that. That's why you came here to
kill me."|speech
788|ORDELL|- Baby, I didn't -|speech
789|JACKIE|"- It's okay. I forgive you. Now,
let's say if I tell on you, I walk.
And if I don't, I go to jail."|speech
790||Ordell, very interested.|stage direction
791|ORDELL|Yeah?|speech
792|JACKIE|"One hundred thousand put in an escrow
account in my name, if I'm convicted
up to a year, or put on probation. If
I have to do more than a year, you
pay another hundred thousand."|speech
793||Ordell just takes in what the woman said.|stage direction
794|ORDELL|I got a problem...|speech
795|JACKIE|All your money's in Mexico.|speech
796||Ordell has to smile at the woman.|stage direction
797|ORDELL|Yeah.|speech
798|JACKIE|"I been thinkin about that, too, and I
got me a idea."|speech
799||TIME CUT:|unknown
800||"DOORWAY
Ordell goes through FRAME, out the door, Jackie steps
into FRAME, and talks with him."|stage direction
801|JACKIE|"I'll talk to the cops tomorrow and
tell you if it's on."|speech
802|ORDELL (O.S.)|Talk to you tomorrow.|speech
803||"Ordell leaves.
Jackie shuts the door, and leaves FRAME."|stage direction
