|character|text|type
115||"Have the airline check again.
Look around baggage claim."|location
116||(to Reynaud)|unknown
117||"She was on the flight but they
can't find her."|location
118||Reynaud's CELL RINGS.|stage direction
119||"(CONTINUED)
8."|unknown
120||CONTINUED:|stage direction
121||(into phone)|unknown
122|INSPECTOR REYNAUD|Oui?|speech
123||Reynaud grabs his coat.     Turns to Laval.|stage direction
124||(subtitled French)|unknown
125|INSPECTOR REYNAUD|I know where she is.|speech
126||CUT TO:|unknown
127||"DARKNESS
We hear BREATHING and the SOFT RUSH of a RIVER.        Soft,
rhythmic. Then FOOTSTEPS.
Two eyes open, reflect moonlight.      The FOOTSTEPS drawing
closer.
CLICK!     A FLASHLIGHT turns on.   REVEALING:"|stage direction
128||EXT. FOREST CONSTRUCTION SITE - NIGHT|location
129||"GRACE VANDERHOLT lies in the grave where the body was
discovered. It has been excavated by criminologists, the
soil sifted, the grass and brush removed. Grace sits up.
Grace holds out her FBI creds, shielding her eyes from
the bright light."|stage direction
130|GRACE|"It's okay, I'm supposed to be
here."|speech
131||CLICK.     The LIGHT goes off.   REVEALING Laval and Reynaud.|stage direction
132|INSPECTOR LAVAL|"Agent Vanderholt, we requested
your help. I'm Inspector Laval,
this is Inspector Reynaud."|speech
133|GRACE|"Hi. Look, I'm not ready to talk
to you guys yet. I need a little
more time here."|speech
134||"Reynaud and Laval trade looks, walk toward two UNIFORMS
guarding the site."|stage direction
135||"(CONTINUED)
9."|unknown
136||"CONTINUED:
Grace lays back down. Sighs. Concentrates on the
sounds. The RIVER. WIND in the trees. Then: LAUGHTER
(O.S.)."|stage direction
137|GRACE|"Would you mind trading one liners
somewhere else? I need to hear
the natural sounds. I appreciate
it."|speech
138||"The policemen have gathered in a chummy knot.    Laval
gestures for them to walk down the road.
ON GRACE
She steps out of the grave. Sits by it. Writes some
notes. Everything glistens in the moonlight, alive.
Grace takes it in for a beat.
Then:   HOWLING, the lonely song of a distant WOLF.
Grace rises, crosses to the river, to a big gravel bar.
Used as a campsite complete with a large fire pit. Grace
sits by the fire pit.
More HOWLING, CLOSER this time.
Grace looks down river, SEES the glowing eyes of a TIMBER
WOLF staring from a clump of trees. The animal stares a
beat, then runs off. Grace has the chills.
Grace walks quietly toward the trees. Grace just a few
feet away. RUSTLING. She cautiously moves aside a
sapling."|stage direction
139||EXT. RIVERBANK - GRACE'S FLASHLIGHT - NIGHT|location
140||"A TIMBER WOLF nestled amidst the trees gnaws on
something; a HUMAN HEAD."|stage direction
141||EXT. RIVERBANK - NIGHT|location
142||"Grace stands there alone, the wolf is long gone. She
stoops, pushes aside brush. She finds a hollow under
some roots. Grace CLICKS on her FLASHLIGHT.
WHAT SHE SEES
A human skull stares up from the hollow.     Picked clean,
weathered."|stage direction
143||10.|unknown
144||EXT. DIRT ROAD IN THE FOREST - NIGHT|location
145||"Laval and Reynaud, and the two UNIFORMS smoke and joke.
A quiet beat as the WIND picks up. Their cars up the
road in the b.g.
SOMETHING MOVES in the woods.   Inspector Reynaud draws
his Glock. SHUSHES the men.
A beat. MOVEMENT. Laval signals for the men to spread
out. Holsters are UNSNAPPED. Reynaud is all eyes and
ears as he picks his way toward the trees.
GRACE emerges from the trees, a laser-aiming dot on her
forehead. She REACTS to Reynaud, raises her hands."|stage direction
146||GRACE|unknown
147||Don't shoot, I'm on your team.|location
148||"Reynaud holsters his gun.   The men relax.   Grace takes
Inspector Laval aside."|stage direction
149||GRACE|unknown
150||"Call who you have to call.   I
found his head."|location
151||Laval REACTS.|stage direction
152||INT. AUTOPSY ROOM - DAY|location
153||"Gloved hands carefully remove the skull from a box. The
MEDICAL EXAMINER places the skull on an exam table and
begins cleaning it.
Grace walks around the headless body. The wetsuit has
been removed, the body has been autopsied. Headless,
skeletal hands, the legs are surprisingly well-preserved.
DIRECTOR GILLET is tall, heavy, smoking a cigar.    He's a
cop's cop and all-around nice guy."|stage direction
154||DIRECTOR GILLET|unknown
155||"I can't tell you how excited we
are to have you here."|location
156||GRACE|unknown
157||"You only have one victim. Usually
there's two or three by the time I
get called in."|location
158||DIRECTOR GILLET|unknown
159||"This case made page one of the
Globe. The tabloids say there is
a headhunter on the loose."|location
160||"(MORE)
(CONTINUED)
11."|unknown
161||CONTINUED:|stage direction
162|DIRECTOR GILLET (CONT'D)|"The Mayor wants closure. That's
his vacation house they were
building. I get calls from
supervisors I didn't know I had."|speech
163|GRACE|You clear the Mayor?|speech
164|DIRECTOR GILLET|"We cleared the Mayor. He read the
article on you in Newsweek and
insisted we fly you up. The
papers say two campers had a
drunken fight and the loser lost
his head."|speech
165|GRACE|What do you think?|speech
166|DIRECTOR GILLET|"I don't solve crimes anymore, I
balance budgets."|speech
167|GRACE|"This was not a heat of the moment
killing. And the victim was
buried complete with head. The
grave was five-foot ten. The
victim's height. With square
corners. Dug with a shovel the
killer had the foresight to bring."|speech
168|DIRECTOR GILLET|"Thirty-five detectives searched
the area Saturday. My
investigators think you're a
witch."|speech
169|GRACE|I've been called worse.|speech
170||"The Medical Examiner finds two small holes in the skull,
waves the PHOTOGRAPHER over."|stage direction
