|character|text|type
125|"A85
13"|"Matrix fights to control the wheel. A low-hanging
branch SMASHES the windshield."|speech
126|DARK VEHICLE 46|"It takes another curve. CAMERA PANS UP, and we SEE the
Blazer, coming closer and closer by this direct route."|speech
127|THE BLAZER 47|"It barrels down the mountainside, out of control,
smashing through trees, bounding off rocks, dropping
like a stone."|speech
128||INT. BLAZER 48|location
129|THE BLAZER 47|"Matrix is taking a terrible beating. But he's almost
down to the road...ahead of the black vehicle!
WIDE ANGLE - WINDING ROAD 49
The two vehicles narrowly miss each other-the dark
car almost spins out."|speech
130|THE BLAZER 50|"It careens past the other car, slams into a huge boulder
-- flips -- ROLLS OVER AND OVER."|speech
131|"A8 5
14"|"THE OTHER VEHICLE 51
o.s. of this mishap, rushing down the road.
THE WRECKED BLAZER 52
The wrecked Blazer is BURNING, then suddenly EXPLODES.
The CAMERA HOLDS ON this, what looks like Matrix's
funeral pyre.
Then we SEE movement and SEE a bloodied and injured
Matrix crawling away from the intense fire.
He stops and looks back at the destroyed Blazer."|speech
132|WIDER ANGLE 53|"A large group of armed soldiers start to surround
Matrix.
He stands up, cut, bleeding. The lead man approaches
to frisk him."|speech
133|MATRIX 54|"Matrix ELBOWS him in the stomach, DRIVES his fist into
the man's Adam's apple, PULLS HIM DOWN, CRACKS the man's
vertebrae, grabs the dead man's rifle and SLAMS the butt
against the face on the man closing on him. The man's
jaw SHATTERS.
But three more men are immediately on Matrix and they
wrestle him to the ground. He forces his way up again, the
three men still all over him.
Matrix's eyes suddenly WIDEN as he looks at two boots with
an attached knife, then up at the man standing in them.
It's Bennett, the man we saw die!"|speech
134|"MATRIX
(STUNNED)"|"I thought you were --
Bennett reaches up with a bulky pistol and points it at
Matrix."|speech
135|BENNETT|"Dead...
He FIRES at point-blank range.
Matrix is BLASTED backward to the ground."|speech
136||INT. PORT TERMINAL TRANSPORT BUILDING - DAY|location
137|"CUT TO:
A85
15
55"|"Bennett and GENERAL ERNESTO ARIUS (in guerrila fatigues)
walk through a large warehouse filled with tanks, jeeps
and soldiers carrying bazookas, machine guns, mortars,
etc. It looks like a small army."|speech
138|"CUT TO:
56
SPECIAL EFFECT"|"An intense white light SHIMMERS at the CAMERA, almost
as if the light were floating on water. It is so BRIGHT
it hurts our eyes."|speech
139||INT. SMALL ROOM IN PORT TERMINAL TRANSPORT BUILDING -|location
140|DAY|"Matrix's motionless body is lying on a slab of a table.
His eyes slowly open as he looks at the same BRIGHT LIGHT.
That light in on the ceiling of the small room he is
lying in.
Matrix groggily shakes his head, sits up a little and
sees Bennett holding up the bulky gun."|speech
141|BENNETT|"Tranquilizers.
General Arius approaches Matrix."|speech
142|ARIUS|Remember me, Major?|speech
143|MATRIX|"I remember the people you
tortured and killed."|speech
144|ARIUS|"You don't understand a country
like Val Verde, Major. It
needs a president with an iron
hand. It needs my hand again."|speech
145|MATRIX|Why tell me?|speech
146|ARIUS|"Because you're going to return
to Val Verde and kill the president
you helped to overthrow me.
Cont."|speech
147|"A85
16"|57 Cont.|speech
148|BENNETT|"Why don't you have Bennett
do it -- he was there with me."|speech
149|ARIUS|"But President Velasquez trusts
you; after all, he made you a"|speech
150|(IRONIC SMILE)|'Hero of the Revolution...'|speech
151|(SMILE VANISHES)|"While Captain Bennett, left,
shall we say, under a cloud..."|speech
152|MATRIX|"(glances at Bennett)
He enjoyed the killing a
little too much."|speech
153|BENNETT|You trained me, Major.|speech
154|"ARIUS
(TO MATRIX)"|"You can get close to Velasquez,
you will kill him...We've gone
to alot of trouble to find you.
We faked Bennett's death so
Kirby would get nervous and lead
us to you. And now that I have
you, you'll do what I tell you."|speech
155|MATRIX|"And if I don't?
Arius looks at Matrix for a beat, then Arius nods to
Bennett.
Bennett opens a sliding door to a closet and matrix sees
Jenny.
She is gagged and tied tightly to a chair. She is
shaking from fear and her eyes are wet with tears.
Matrix LUNGES up from the table, but his hands and feet
are chained to the table and he is STOPPED.
Bennett wheels Jenny out of the closet over to Arius.
Arius begins to finger her hair."|speech
156|ARIUS|"So pretty-There are many
things I'm going to teach her.
Cont."|speech
157|"A85
17"|"57 Cont.l
Matrix FIGHTS at the chains like a crazy man, but he
can't move.
Arius fingers the shirt collar around her neck."|speech
158|ARIUS|"You kill Velasquez, Major, and
you'll get her back. You try
anything else..."|speech
159|(PAUSING)|".and I'll send her to you in
pieces."|speech
160||EXT. MATRIX'S CABIN - DAY 58|location
161|CUT TO:|"General Kirby stands in front of the cabin looking at
the bodies of Jackson, Harris and Diaz.
Soldiers are searching around and inside the cabin.
One of the Soldiers approaches Kirby."|speech
162|KIRBY|Any sign of Matrix?|speech
163|SOLDIER|No Sir, just those bodies...|speech
164|(PAUSES)|.You think there's more?|speech
165|KIRBY|"If he's still alive, I'd
expect a lot more."|speech
166||EXT. LAX TERMINAL - DAY 59|location
167|CUT TO:|A long, silver limo pulls up to an LAX terminal and parks.|speech
168||INT. LIMO - DAY 60|location
169|CUT TO:|"Cooke is at the wheel. Matrix (in a tropical suit) and
Bennett are in the rear seat, SULLY and HENRIQUES on
foldout seats facing them."|speech
170|"BENNETT
(TO MATRIX)"|"Sully will make sure you get
on the plane and Henriques will
stay with you to make sure you
get off. If I don't get a call
from either one of them, she's dead.
Cont."|speech
171|"A85
18"|"60 Cont.
He motions and Henriques opens the car door and brings
Matrix out with him. Sully follows them."|speech
172||EXT. LIMO - DAY 61|location
173|"A85
18"|Matrix looks back at Bennett through the open door.|speech
174|MATRIX|"I'll be back, Bennett...
For you."|speech
175|BENNETT|"I'll be ready.
They eye each other, then Sully shuts the door and
Matrix watches the limo drive off.
Henriques and Sully flank Matrix and they enter the
terminal."|speech
176||INT. TERMINAL - DAY 62|location
177|BENNETT|"The three of them pass through the terminal. Matrix
looks toward two police officers that are right next to
them, but he remains silent.
Henriques, Matrix and Sully walk through the X-ray booths
as the security guard watches, then they continue on."|speech
178|"CUT TO:
BOARDING GATE 63"|"They approach the boarding gate. Sully hands Henriques
and Matrix their tickets, then Sully stuffs a $10.00 bill
in Matrix's breast pocket."|speech
179|SULLY|"Have some beers in Val Verde,
Matrix, it'll give everyone more
time with your daughter.
Matrix looks down at the bill, then up at Sully."|speech
180|MATRIX|"You're a nice guy, Sully,
I like you..."|speech
181|(PAUSING)|".That's why I'll kill you
last.
Cont."|speech
182|A85|"REVISED - ""COMMANDO"" - 4/24/85"|speech
183|29|"63 Cont.
Henriques takes Matrix's arm and moves him toward the
gate."|speech
184|HENRIQUES|"Open your mouth again and I'll
nail it shut.
Matrix looks up at a wall clock. It reads 6:55. He X.
and Henriques board the plane as Sully watches from
the boarding area."|speech
185||INT. PLANE - DAY 64|location
186|HENRIQUES|"Henriques and Matrix enter the plane. A STEWARDESS
smiles at them and examines their tickets."|speech
187|STEWARDESS|"First class, seats seven A and B.
They are the last passengers to be seated. They walk
down the aisle, Matrix takes the window seat and
Henriques the aisle seat.
A NOISE attracts Matrix's attention and he watches the
door to the entrance tunnel CLOSE. The Stewardesses
prepare for the takeoff as the plane's engines begin
to RUMBLE.
Matrix edgily looks around the plane.
The Stewardess approaches him."|speech
188|STEWARDESS|"You must fasten your seat belt,
Sir.
Matrix looks out the window and sees Sully looking right
back at him through the waiting room window.
Matrix turns to the Stewardess."|speech
189|MATRIX|"Could I have a blanket and
pillow?"|speech
190|STEWARDESS|"Sure.
She takes them down from the upper compartment and hands
them to Matrix.
Cont."|speech
191|"A85
20"|"64 Cont.
The plane is beginning to move.
Matrix begins to arrange the blanket and pillow. As soon
as the Stewardess moves off, Matrix DELIVERS an
incredibly SUDDEN BLOW to Henriques' temple. WHAP!
Henriques' eyes roll back in his head, blood trickles
out of his mouth, his body goes limp and he falls
against Matrix.
It's happened so quickly none of the other passengers
have noticed it.
Matrix throws the blanket over Henriques' body, looks
around, then quickly FORCES Henriques' neck down
toward his chest.
CRACK.
Matrix stands and opens the overhead luggage rack. He
picks up the blanket covered body and puts it in the
overhead rack. The 2ND STEWARDESS comes by."|speech
192|2ND STEWARDESS|Sir, can I help you with that?|speech
193|MATRIX|"It's no problem.
He smiles at her and she smiles back. He closes the
luggage compartment door and turns to the Stewardess."|speech
194|MATRIX|How long is this flight?|speech
195|2ND STEWARDESS|"We land in Val Verde in exactly
eleven hours..
She moves down the aisle. Matrix looks down at his
digital watch and presses a button.
INSERT - WATCH 65
11:00:00 appears on the watchface. Instantly, it
starts counting down: 10:59:59, 10:59:58..."|speech
196|MATRIX 66|"Matrix starts down the aisle.
Cont."|speech
197|"A85
21"|66 Cont.|speech
198|2ND STEWARDESS|Sir, during takeoff you must --|speech
199|"MATRIX
(COVERING MOUTH)"|"I'm airsick...
He pushes by her."|speech
200||INT. DC-10 GALLEY - DAY 67|location
