|character|text|type
146|CONGRESSMAN|"He'll have plenty of time for
visits. Mayor's dumping him in the
spring."|speech
147|FOLEY|Really? He's a hero.|speech
148|CONGRESSMAN|"War hero. This is peacetime. Stay
smart, the job's yours."|speech
149||INT. KITCHENS, WAYNE MANOR - MOMENTS LATER|location
150||"Our Maid dives into the bustle of Wayne Manor below stairs -
Caterers and Maids, Wait Staff. She overhears another Maid."|stage direction
151|MAID 2|"They say he never leaves the East
Wing."|speech
152|MAID 3|"I heard he had an accident - that
he's disfigured."|speech
153||"The other Maids signal her to be quiet. All the chatter has
died. Alfred has entered the kitchen."|stage direction
154|ALFRED|"Mr. Till, why are your people using
the main stairs?"|speech
155||"Alfred places a glass of water on a tray next to a covered
plate. Picks up the tray, looks around the chaotic kitchen."|stage direction
156|ALFRED|Where's Mrs. Bolton?|speech
157|MAID|"She's up at the bar, sir. Can I
help?"|speech
158||Alfred looks at the Maid. Hands her a key and the tray.|stage direction
159|ALFRED|"The East drawing room. Unlock the
door, place the tray on the table,
lock the door again. Nothing more.
12."|speech
160||The Maid nods. Takes the tray.|stage direction
161||INT. HALL, WAYNE MANOR - MOMENTS LATER|location
162||"Following the Maid through the empty house. She comes to the
large oak door to the East Wing. Unlocks it..."|stage direction
163||INT. DRAWING ROOM, EAST WING, WAYNE MANOR - CONTINUOUS|location
164||"The room is dark, quiet. The Maid places the tray on the
table. She looks at the inner door opposite. It is ajar..."|stage direction
165||INT. HALL, WAYNE MANOR - CONTINUOUS|location
166||Alfred talks to an elegant woman, thirties, Miranda Tate.|stage direction
167|ALFRED|"I'm sorry, Miss Tate, but I've
tried. He won't see you."|speech
168|MIRANDA|It's important, Mr. Pennyworth.|speech
169||Her accent is European. Hard to place.|stage direction
170|ALFRED|"Mr. Wayne is as determined to
ignore important things as trivial
ones.
MALE VOICE (O.S.)
Don't take it personally, Miranda."|speech
171||They turn to see a man in his fifties. Daggett.|stage direction
172|DAGGETT|"Everyone knows Wayne's holed up in
there with eight-inch nails, peeing
into Mason jars. (To Alfred.) Good
of you to let me on the grounds."|speech
173|ALFRED|"The Dent Act is about all Gotham.
Even you, Mr. Daggett. Miss Tate,
always a pleasure."|speech
174||Alfred turns and walks off. Daggett smiles, glib.|stage direction
175|ALFRED|13.|speech
176|DAGGETT|"Why waste your time talking to the
man who threw away your investment
on some save-the-world vanity
project? He can't help you get your
money back. But I can."|speech
177|MIRANDA|"I could try explaining that a
save-the-world project, vain or
not, is worth investing in,
whatever the return. I could try,
Mr. Daggett, but you understand
only money and the power you think
it buys, so why waste my time,
indeed?"|speech
178||She walks away. Daggett watches her go.|stage direction
179||INT. DRAWING ROOM, EAST WING, WAYNE MANOR - CONTINUOUS|location
180||"Close on the dinner tray. We hear a labored step approach.
Bruce Wayne appears, leaning on a cane. Gaunt. Grey temples.
He lifts the lid of his dinner, then freezes, hearing
something. He slowly limps into the next room..."|stage direction
181||INT. SITTING ROOM, EAST WING, WAYNE MANOR, CONTINUOUS|location
182||"The Maid looks at framed photographs of Rachel, Thomas and
Martha Wayne. Some are half-burned. She notices an archery
target, arrows stuck in it. She reaches out. WHAM! An arrow
sticks into the target - the Maid spins around, flustered.
Wayne, at the other end of the long room, lowers a composite
bow. Picks up his cane."|stage direction
183|MAID|"I'm, I'm terribly sorry, Mr. Wayne.
It is Mr. Wayne, isn't it?"|speech
184||Wayne nods, gently. Limps towards her.|stage direction
185|MAID|"Although you don't have the long
nails... (Nervous laugh.) Or facial
scars..."|speech
186||She trails off, embarrassed. Coy. She seems very young.|stage direction
187|WAYNE|"Is that what they say about me?
14."|speech
188|MAID|It's just that...nobody sees you...|speech
189||Wayne approaches slowly. He nods at her pearl necklace.|stage direction
190|WAYNE|"That's a beautiful necklace.
Reminds me of the one that belonged
to my mother. It can't be the same
one - her pearls are in this safe -"|speech
191||"He reaches out with his cane to press open a panel on the
bureau, revealing a safe door..."|stage direction
192|WAYNE|"- which the manufacturer clearly
explained is uncrackable."|speech
193||...which swings open with an awkward creak.|stage direction
194|MAID|"Oops. No one told me it was
uncrackable."|speech
195||The Maid suddenly seems more confident. Older.|stage direction
196|WAYNE|"I'm afraid I can't let you take
those."|speech
197||She smiles at him. Moves towards him.|stage direction
198|MAID|"Look, you wouldn't hit a woman any
more than I would beat up a
cripple."|speech
199||She kicks his cane from under him, smashes him down.|stage direction
200|MAID|"Of course, sometimes exceptions
have to be made."|speech
201||The Maid vaults onto the bureau and up to a high window.|stage direction
202|MAID|Goodnight, Mr. Wayne.|speech
203||"She flips backwards through the window. Wayne smiles, then
rocks forward on his good leg and rises with athletic grace.
He looks at the safe, notices something. Powder..."|stage direction
204||EXT. DRIVE, WAYNE MANOR - CONTINUOUS|location
205||"Moving toward the line of town cars, the Maid pulls off her
white apron, cuffs and collar, leaving a black dress and
pearls. A Valet hurries to open a car door for her - she
slips into a town car...beside the Congressman."|stage direction
206|MAID|15.|speech
207|MAID|Can I have a ride?|speech
208||The Congressman, a little tipsy, looks at her hungrily.|stage direction
209|CONGRESSMAN|You read my mind.|speech
210||INT. EAST WING, WAYNE MANOR - LATER|location
211||Alfred enters, to find Wayne kneeling at the safe.|stage direction
212|ALFRED|"Miss Tate was asking to see you
again."|speech
213|WAYNE|She's very persistent.|speech
214|ALFRED|"And quite lovely, in case you were
wondering."|speech
215|WAYNE|I wasn't.|speech
216|ALFRED|What are you doing?|speech
217|WAYNE|"Examining print dust. We've been
robbed."|speech
218|ALFRED|"And this is your idea of raising
the alarm?"|speech
219|"WAYNE
(SHRUGS)"|"She took the pearls. Tracking
device and all."|speech
220|ALFRED|She?|speech
221|WAYNE|"One of the maids, perhaps you
should stop letting them in this
side of the house.
16."|speech
222|ALFRED|"Perhaps you should learn to make
your own bed, then. Why are you
dusting for prints?"|speech
223|WAYNE|I'm not. She was.|speech
224||EXT. ROOFTOP, MAJOR CRIMES UNIT - CONTINUOUS|location
225||"Gordon brings a stack of files against the air duct, settles
to read. Next to him is a rusty, broken searchlight."|stage direction
226|WAYNE|"YOUNG VOICE (O.S.)
Sir?"|speech
227||A young Cop is standing there. This is Blake.|stage direction
228|BLAKE|"I didn't want to bother you up
here, but they're looking for you."|speech
229|GORDON|What's the problem, son?|speech
230|BLAKE|"Congressman Gilly's wife's been
calling. He hasn't made it home
from the Wayne Foundation event."|speech
231|GORDON|That's a job for the police?|speech
232|BLAKE|"Sir, I've been a cop for a year and
I've only logged half a dozen
arrests. When you and Dent cleaned
the streets you cleaned 'em good.
Pretty soon we'll be chasing
overdue library books."|speech
233||Gordon smiles at this. Blake looks at his stack of files.|stage direction
234|BLAKE|"But here you are. Like we're still
at war..."|speech
235|GORDON|"Old habits.
17."|speech
236|BLAKE|Or instinct.|speech
237|GORDON|What's your name, son?|speech
238|BLAKE|Blake, sir.|speech
239|GORDON|"You have something you want to ask
me, Officer Blake?"|speech
240|BLAKE|"It's that night. This night, eight
years ago. The night Dent died."|speech
241|GORDON|What about it?|speech
242|BLAKE|"The last confirmed sighting of the
Batman. He murders those people,
takes out two SWAT teams, breaks
Dent's neck...then just vanishes?"|speech
243|GORDON|I'm not hearing a question, son.|speech
244||Blake shifts uneasily. Then looks at Gordon.|stage direction
245|BLAKE|Don't you want to know who we was?|speech
246||"Gordon turns to look at the broken searchlight. He brushes
his fingers across its rusted shell."|stage direction
247|GORDON|"I know exactly who he was. (Turns
to Blake.) He was Batman."|speech
248||Gordon walks past Blake, heading for the stairs.|stage direction
249|GORDON|"GORDON (O.S.)
Let's go see about the
Congressman's wife...
18."|speech
250||INT. EAST WING, WAYNE MANOR - MORNING|location
251||Alfred takes his tray into the bedroom. The bed is empty.|stage direction
252|ALFRED|Master Wayne?|speech
253||Alfred's voice echoes through the vast mansion. No reply.|stage direction
254||INT. STUDY, WAYNE MANOR - MOMENTS LATER|location
255||Alfred hits three notes on the piano. The bookcase opens.|stage direction
256||INT. ELEVATOR SHAFT - CONTINUOUS|location
257||Alfred descends into the caverns beneath Wayne Manor.|stage direction
258||INT. BATCAVE - CONTINUOUS|location
259||"Alfred walks through the arches as the stone floor starts to
lower, becoming a ramp. At the bottom, Alfred is level with
a series of dark slate obelisks - a bridge over the water to
where Wayne sits at a computer atop a massive slate cube."|stage direction
260|ALFRED|"You haven't been down here in a
long time..."|speech
261|WAYNE|"Just trying to find out more about
our jewel thief. I ran her prints
from the photos she handled -"|speech
262||"Wayne pulls up a mug shot - a fat, male armed-robbery
suspect."|stage direction
263|WAYNE|"- but she was wearing someone
else's fingerprints. She's good."|speech
264|ALFRED|"She may be. But we have the trace
on the necklace."|speech
265|WAYNE|"We do, so I cross-referenced the
address she went back to with
police data on high-end
B-and-E's..."|speech
266||Wayne hits a key. A photograph of the Maid appears.|stage direction
267|WAYNE|"Selina Kyle. The databases are full
of close calls, tips from fences...
19."|speech
268||"Newspaper headlines appear -
THE CAT STRIKES AGAIN, POLICE SUSPECT 'CAT' BURGLAR IN JEWEL
HEIST."|stage direction
269|WAYNE|"She's good, but the ground is
shrinking beneath her feet."|speech
270|ALFRED|"We should send the police before
she fences the pearls."|speech
271|WAYNE|"She won't. She likes them too much.
And they weren't what she was
after."|speech
272|ALFRED|What was she after?|speech
273|WAYNE|"My fingerprints. There was printer
toner mixed with graphite on the
safe. Gives you a good pull, and
it's untraceable."|speech
274|ALFRED|"Fascinating. Maybe you should
exchange notes over coffee."|speech
275|WAYNE|"Now you're trying to set me up with
a jewel thief?"|speech
