|character|text|type
207|NATASHA|"Well, he wants you to find it. It's
been taken. It emits a gamma signature
that's too weak for us to trace.
There's no one that knows gamma
radiation like you do. If there was,
that's where I'd be."|speech
208|BANNER|So Fury isn't after the monster?|speech
209|NATASHA|Not that he's told me.|speech
210|BANNER|And he tells you everything?|speech
211|NATASHA|Talk to Fury, he needs you on this.|speech
212|BANNER|He needs me in a cage?|speech
213|NATASHA|No one's gonna put you in a...|speech
214|BANNER|STOP LYING TO ME!|speech
215||"The THUNDEROUS TONE in is voice makes Natasha QUICKLY grab her
gun and point it at him, but something is now OFF in the
atmosphere. Banner stands straight up, smiling."|stage direction
216|BANNER|"I'm sorry, that was mean. I just wanted
to see what you'd do. Why don't we do
this the easy way, where you don't use
that, and the other guy doesn't make a
mess? Okay? Natasha..."|speech
217||"Natasha, still wary, doesn't lower her gun. She lowers her gun
and speaks into her earpiece."|stage direction
218|NATASHA|Stand down. We're good here.|speech
219||EXT. OUTSIDE THE LITTLE GIRL'S SHACK ­ NIGHT|location
220||"Amazingly, DOZENS OF SHIELD AGENTS are surrounding the shack
outside."|stage direction
221||INT. LITTLE GIRL'S SHACK ­ NIGHT|location
222||Banner looks at Natasha, charming a smile at her.|stage direction
223|BANNER|Just you and me?|speech
224||Natasha fidgets now that she exposed her guard down.|stage direction
225||INT. SHIELD ANALYTICAL ROOM ­ NIGHT|location
226||"Fury is facing several LARGE MONITORS as he as a conference with
members of the WORLD SECURITY COUNCIL."|stage direction
227|BANNER|"WORLD SECURITY COUNCIL #1
This is out of line, Director. You're
dealing with forces you can't control."|speech
228|NICK FURY|"You ever been in a war, Councilman? In
a firefight? Did you feel an
overabundance of control?
WORLD SECURITY COUNCIL #1
You saying that this Asgard has
declared war on our planet?"|speech
229|NICK FURY|"Not Asgard. Loki.
WORLD SECURITY COUNCIL #2
He can't be working alone. What about
the other one? His brother."|speech
230|NICK FURY|"Our intelligence says, Thor is not a
hostile. But he's worlds away, we can't
depend on him to help. It's up to us.
WORLD SECURITY COUNCIL #1
Which is why you should be focusing on
phase 2, it was designed for exactly..."|speech
231|NICK FURY|"PHASE 2 isn't ready, our enemy is. We
need a response team.
WORLD SECURITY COUNCIL #1
The Avengers Initiative was shut down."|speech
232|NICK FURY|"This isn't about The Avengers.
WORLD SECURITY COUNCIL #1
We're running the world's greatest
covert security network and you're
gonna leave the fate of human race to a
handful of freaks."|speech
233|NICK FURY|"I'm not leaving anything to anyone. We
need a response team. These people
maybe isolated, unbalanced even, but I
believe with the right push they can be
exactly what we need.
WORLD SECURITY COUNCIL #2
You believe?
WORLD SECURITY COUNCIL #1
War isn't won by sentiment, Director."|speech
234|NICK FURY|No, it's won by soldiers.|speech
235||INT. BROOKLYN GYM ­ NIGHT|location
236||"Somewhere in an old, almost WWII-esque boxing gym, STEVE ROGERS,
a man out of time, THE FIRST AVENGER, FUCKIN' CAPTAIN AMERICA is
PUMMELING a punching bag. With every swing, it's like a memory
he's trying to fight off and repress."|stage direction
237||EXT. HYDRA BASE ­ DAY (FLASHBACK)|location
238||"Captain America is running through the forest, dodging mortars,
gunfire and the Tesseract's energy firearms."|stage direction
239|NICK FURY|"STEVE (V.O.)
There's not enough time! I gotta put
her in the water!"|speech
240||INT. BROOKLYN GYM ­ NIGHT|location
241||"Steve's rage keeps building as he punches the bag. It gets
harder..."|stage direction
242||INT. HORTEN H.XVIII, RED SKULL'S SHIP ­ DAY (FLASHBACK)|location
243||"Steve places his COMPASS with an image of PEGGY CARTER. The time
is here for him to crash the plane."|stage direction
244||INT. BROOKLYN GYM ­ NIGHT|location
245||Steve closes his eyes. Goes at the bag harder.|stage direction
246|NICK FURY|"PEGGY (V.O.)
You won't be alone."|speech
247||INT. HORTEN H.XVIII, RED SKULL'S SHIP ­ DAY (FLASHBACK)|location
248||The RED SKULL picks up the TESSERACT.|stage direction
249||INT. BROOKLYN GYM ­ NIGHT|location
250||"Steve opens his eyes and fuckin' tears the bag as the last
memory kicks in. I don't think he can physically stop..."|stage direction
251|NICK FURY|"SHIELD SCIENTIST (V.O.)
Oh my god!"|speech
252||INT. PROJECT P.E.G.A.S.U.S, ANTARCTICA ­ DAY (FLASHBACK)|location
253||"A half frozen Steve Roger is lying down on a medical slab. Two
SHIELD SCIENTISTS run over hi-tech devices to see if his vitals
are up. And it seems..."|stage direction
254|SHIELD SCIENTIST|This guy is still alive!|speech
255||INT. BROOKLYN GYM ­ NIGHT|location
256||"Steve FUCKING tears the bag open, off its chain, spilling out
the sand. He stands, breathing hard, letting out 70 years of
over repressed feeling.
After taking a few breathers, Steve picks up another punching
bag, which is laying next another DOZEN BAGS. He hooks the bag
up and starts punching again. Fury walks in."|stage direction
257|NICK FURY|Trouble sleeping?|speech
258|STEVE|"I slept for seventy years, sir. I think
I've had my fill."|speech
259|NICK FURY|"Then you should be out, celebrating,
seeing the world."|speech
260||"Steve stops punching and walks over to the bench, unraveling the
tape off his hands. He sits down."|stage direction
261|STEVE|"I went under, the world was at war, I
wake up, they say we won. They didn't
say what we lost."|speech
262|NICK FURY|"We've made some mistakes along the way.
Some very recently."|speech
263|STEVE|You here with a mission, sir?|speech
264|NICK FURY|I am.|speech
265|STEVE|Trying to get me back in the world?|speech
266|NICK FURY|Trying to save it.|speech
267||"Fury hands Steve a file on the Tesseract, along with other files
on HYDRA'S projects."|stage direction
268|STEVE|Hydra's secret weapon.|speech
269|NICK FURY|"Howard Stark fished that out of the
ocean when he was looking for you. He
thought what we think, the Tesseract
could be the key to unlimited
sustainable energy. That's something
the world sorely needs."|speech
270|STEVE|Who took it from you?|speech
271|NICK FURY|"He's called Loki. He's not from around
here. There's a lot we'll have to bring
you up to speed on if you're in. The
world has gotten even stranger than you
already know."|speech
272|STEVE|"At this point, I doubt anything would
surprise me."|speech
273|NICK FURY|"Ten bucks says you're wrong. There's a
debriefing package waiting for you back
at your apartment."|speech
274||"Steve turns and picks up a punching bag. Starts walking out of
the gym."|stage direction
275|NICK FURY|"Is there anything you can tell us about
the Tesseract that we ought to know
now?"|speech
276|STEVE|You should have left it in the ocean.|speech
277||INT. OCEAN ­ NIGHT|location
278||"Out in the Atlantic Ocean, TONY STARK, in his IRON MAN suit, is
cutting a PIPELINE TRANSPORT with a laser cutter coming from his
hand. He then places a STARK ENERGY REACTOR. It lights up. IRON
MAN rockets out of the water and flies towards STARK TOWER."|stage direction
279|TONY|"You're good on this end. The rest is up
to you."|speech
280|PEPPER POTTS|"(on the other line)
You disconnected the transition lines?
Are we off the grid?"|speech
281||INSIDE THE SUIT -- PEPPER APPEARS ON HIS HUD MONITOR.|stage direction
282|TONY|"Stark Tower is about to become a beacon
of self-sustaining clean energy."|speech
283|PEPPER|"Wow. So maybe our reactor takes over
and it actually works?"|speech
284|TONY|I assume. Light her up.|speech
