|character|text|type
287||"races toward Ash, leaps into the air and comes down with a
kneedrop onto Ash's stomach."|stage direction
288||120	ASH												 120|location
289||cries out in pain.|stage direction
290||121	ASH'S LEGS										    121|location
291||"cross to form a scissor lock around the Deadite's throat.  He
flips the beast."|stage direction
292||122	ABOVE THE PIT - WISEMAN JOHN							 122|location
293||"rides into the castle, dismounts and pushes through the crowd
with a bundle wrapped in cloth."|stage direction
294||123	THE DEADITE										   123|location
295||grabs Ash by the throat.|stage direction
296||124	THE PIT - A BLOODIED ASH								124|location
297||is thrown against the rock wall of the pit.|stage direction
298||125	THE DEADITE										   125|location
299||advances.|stage direction
300||126	ABOVE THE PIT - WISEMAN JOHN							 126|location
301||shouts down at Ash.|stage direction
302||127	THE PIT - ASH										 127|location
303||"trying to hear what the Wiseman is saying. His head jolts
backward, barely avoiding the beast's wild swing. Ash squints
to discern Wiseman John throwing something down to him: an
object falling at him through the glare above."|stage direction
304||128	THE CHAINSAW - SLOW MOTION							   128|location
305||"tumbling downward.  Blinding beams of sunlight bouncing off its
blade of steel.  Ash's Excalibur!"|stage direction
306||129	ASH - SLOW MOTION									  129|location
307||summons his strength and leaps upward.|stage direction
308||130	LOW ANGLE - LOOKING UP - THE CHAINSAW - SLOW MOTION		   130|location
309||Tumbling downward...|stage direction
310||131	HIGH ANGLE- ASH									    131|location
311||"ascending, his teeth gritted, every muscle straining, he soars
past CAMERA."|stage direction
312||132	LONG SHOT - SLOW MOTION								 132|location
313||Ash rising up through frame to meet the falling saw.|stage direction
314||133	ASH'S STUMP										   133|location
315||snags the chainsaw, locking in onto his wrist bracket.CLICK!|stage direction
316||134	ASH WITH HIS CHAINSAW								   134|location
317||He lands on his feet, in the path of the approaching beast.|stage direction
318|ASH|Come on, you blasted piece of--|speech
319||"He thrusts out his chainsaw arm, yanking the starter cord and...
VERRROOOOOOM!!"|stage direction
320||135	ABOVE THE PIT - THE WARRIOR AND VILLAGERS				   135|location
321||"gasp at the ROAR of the chainsaw.  Blue exhaust billows up from
the pit."|stage direction
322||136	THE PIT - LOW ANGLE - THE DEADITE						 136|location
323||lunges at Ash.|stage direction
324||137	DEADITE HAND MEETS SAW								  137|location
325||Buzzzzz!!|stage direction
326||138	ASH												 138|location
327||is splattered with black bile.|stage direction
328||139	THE DEADITE'S SEVERED HAND							   139|location
329||flies upward, past the face of the bewildered beast.|stage direction
330||140	CAMERA MOUNTED TO THE HAND							   140|location
331||as it ascends, Ash and the Deadite grow smaller below.|stage direction
332||141	ABOVE THE PIT - THE DEADITE'S SEVERED HAND				  141|location
333||"flies up into frame and latches onto the face of a drunken
spectator. It's fingers dig into the eyes and nose. He shrieks
and flails about, into the screaming crowd. A Warrior tears the
hand free from his face, tossing it back down into the pit."|stage direction
334||142	THE PIT - ASH										 142|location
335||"raises the chainsaw blade and neatly bisects the falling deadite
hand.  He spins and with a roundhouse blow..."|stage direction
336||143	CAMERA MOUNTED ON ASH								   143|location
337||Ash decapitates the beast.|stage direction
338||144	ABOVE THE PIT - THE WARRIORS AND VILLAGERS				  144|location
339||"stop cheering from the Deadite. They're starting to like this
guy's guts and style."|stage direction
340||145	THE LAST REMNANTS									  145|location
341||of the beast sink beneath the murky waters of the pit.|stage direction
342||146	ASH												 146|location
343||"climbs the steep wall of the pit when a SECOND DEADITE emerges
from the earthen wall before him."|stage direction
344||147	ASH												 147|location
345||"slams the butt end of the chainsaw into the beast, knocking it
back into the water."|stage direction
346||148	ABOVE THE PIT - THE VILLAGERS							148|location
347||"gasp as...
THUMP!"|stage direction
348||149	ASH'S CHAINSAW ARM									 149|location
