|character|text|type
118||"...and out of the darkness into night and the HELICOPTER
SHOT, as the train races toward ZURICH."|stage direction
119||INT. CIA HEADQUARTERS CONFERENCE ROOM -- DAY|location
120||"A VIDEO MONITOR -- FULL FRAME -- meet WOMBOSI. He's an African
ex-dictator, think Idi Amin crossed with Mobutu. He's in
some sort of throne room. And he's angry. Bodyguards and a
translator hovering nervously around him. What this is, is
NEWS FOOTAGE -- an interview conducted by a German TV station."|stage direction
121||(he speaks english)|location
122|WOMBOSI|"...no, no, no -- the time is not
right, my enemies are too strong.
I'm telling you to wait for this,
you understand? I'm telling you this,
and I'm making a warning to all those
peoples out there that think that my
powers have become so weak that they
can play with me as they wish. You
will see -- I will tell you when the
evidence is clear. Then you will
have a story. My old friends will
hear about themselves."|speech
123||"(stopping, freezing
on that image, and --)"|location
124||MARSHALL, a CIA bigwig has the remote control. And the floor.|stage direction
125|MARSHALL|"That's Nykwana Wombosi speaking in
Paris the day before yesterday. I'm
sure most of you have a passing
knowledge of Mr. Wombosi. Some of
you on the African desks have worked
with him over the years. Some of you
very closely..."|speech
126||"TWELVE CIA MANDARINS sitting around the table like kids in
detention. We will tour the faces as MARSHALL continues, but
the guy we're interested in is named WARD ABBOTT. Picture a
sawier, slicker John Poindexter."|stage direction
127|MARSHALL|"...He was an irritation before he
took power. He was a problem when he
was in power. And he's been a disaster
for us in exile."|speech
128||(the tape --)|location
129|MARSHALL|"Wombosi likes to send us messages
through the European media. This is
an interview we pulled down from a
local German television station in
Dresden. We've been getting these
little broadsides every couple of
months. He knows this -- he knows
that -- he's writing a book about
the Agency's history in Africa --
he's going to name names. It's
basically a shakedown..."|speech
130||"ABBOTT'S FACE says this is news to him. HIS HANDS suggest
otherwise."|stage direction
131|MARSHALL|"This interview -- and I'll make the
tape available for anyone who wants
it -- he goes on to claim that he
has just survived an assassination
attempt. He says it's us. He says
he's got proof."|speech
132||(beat)|location
133|MARSHALL|"The overwhelming negative
ramifications of this should be
obvious."|speech
134||(hard and dry)|location
135|MARSHALL|"The Director wants to know if there
is any possible shred of truth in
this accusation."|speech
136||Long pause. No hands go up.|stage direction
137||INT. ZURICH TRAIN STATION -- NIGHT|location
138||"THE MAN wandering through the terminal. Passing A PIZZA PLACE
closing up for the night.
THE MAN checks his funds. Just enough for one cold slice."|stage direction
139||EXT. ZURICH STREETS -- NIGHT|location
140||THE MAN walking aimlessly.|stage direction
141||EXT. ZURICH PARK -- NIGHT|location
142||"THE MAN trying to get comfortable on a bench. It's chilly
but this will have to do until morning.
Just settling in, when --"|stage direction
143||(authority German)|location
144|ZURICH COP #1 (O.S.)|Can't you read the signs?|speech
145||THE MAN turns. TWO ZURICH COPS coming toward him.|stage direction
146|ZURICH COP #2|On your feet. Let's go. Right now.|speech
147||THE MAN makes his feet. They're on top of him now.|stage direction
148|ZURICH COP #1|"The park is closed. There's no
sleeping in the park."|speech
149|ZURICH COP #2|Let's see some identification.|speech
150||THE MAN not sure what to do. Eyes moving. Mouth shut.|stage direction
151|ZURICH COP #1|Come on. Your papers. Let's go.|speech
152|THE MAN|I've lost them. I've...|speech
153||(German now)|location
154|THE MAN|My papers. They are lost.|speech
155||(not sympathetic)|location
156|ZURICH COP #1|Okay. Let's go. Put your hands up.|speech
157||(pulling his nightstick)|location
158||-- come on -- hands up -- up --|unknown
159||"THE MAN raising his hand slowly -- ZURICH COP #1 reaching up
to pat him down --"|stage direction
160|THE MAN|"-- look, I'm just trying to sleep
okay? --"|speech
161||(German again)|location
162||-- I just need to sleep --|unknown
163||"ZURICH COP #2 has heard enough -- giving a sharp poke with
the nightstick -- into THE MAN's back -- and that's the last
thing he'll remember because --
THE MAN is in motion.
A single turn -- spinning -- catching COP #2 completely off
guard -- the heel of his hand driving up into the guy's throat
and --
COP #1 -- behind him -- trying to reach for his pistol, but
THE MAN -- still turning -- all his weight moving in a single
fluid attack -- a sweeping kick and --
COP #1 -- he's falling -- catching the bench -- trying to
fight back but -- THE MAN -- like a machine -- just
unbelievably fast -- three jackhammer punches -- down-down-
down and -- COP #1 -- head slammed into the bench -- blood
spraying from his nose -- he's out cold and --
COP #2 -- writhing on the ground -- gasping for air --
struggling with his holster -- THE MAN -- his foot -- down --
like a vise -- onto COP #2's arm -- shattering the bone --
COP #2 starting to scream, and then silenced because --
THE MAN -- he's got the pistol -- so fucking fast -- he's
got it right up against COP #2's forehead -- right on the
edge of pulling the trigger -- he is, he's gonna shoot him --"|stage direction
164||(gasping, pleading)|location
165|ZURICH COP #2|"-- no -- please God no -- please
don't -- please no -- my Go"|speech
166||"-- stopping as --
THE MAN slams the gun against his temple and --
This fight is over.
THE MAN standing there. In the silence. Two unconscious cops
at his feet. Blood on his pants. What just happened? How did
he do this? And there's THE GUN in his hand. And God, it
just feels so natural -- checking it -- stripping it down --
holding it -- aiming it -- like this is something he's done
a million times before...
This is something he definitely knows how to do.
And then he stops cold. Throwing down the gun. Running off
into the darkness --"|stage direction
167||INT. TREADSTONE -- DAY|location
168||"A deep, inner office. An ops office. Operations. Unlabeled
and anonymous. A backwater project center hidden deep within
the Langley facility. Utilitarian. Several rooms linked like
a suite.
Small staff. SEVERAL TECHNICIANS. One or two for
communications. A couple for research. People are at their
posts. And it's all quiet. But they are busy. Quietly urgent.
This is a place under siege.
ZORN is the number two here. Brilliant bloodless lapdog.
He's coming through the suite. Coming through quickly. Heading
toward the boss's little office at the back --
TED CONKLIN. Ivy League Ollie North. Buttoned down. Square
jaw. Everything tucked away. But there's tension in the air.
Work on the desk. Cot in the corner."|stage direction
169||(looking up)|location
170|CONKLIN|What?|speech
171|ZORN|Abbott wants to talk.|speech
172|CONKLIN|Tell him we're busy.|speech
173|ZORN|I tried.|speech
174||INT. CIA COMMISSARY -- NIGHT|location
175||ABBOTT with coffee. CONKLIN not lingering.|stage direction
176|ABBOTT|"Storm clouds are gathering, Ted. It
looks like rain and I don't have a
thing to wear."|speech
177|CONKLIN|I don't know what we're talking about.|speech
178|ABBOTT|"We're talking about Marseille. We're
talking about Nykwana Wombosi. And
I'm asking you if this abortion in
Marseille has anything to do with
Treadstone."|speech
179||(silence)|location
180|ABBOTT|Was this Treadstone?|speech
181|CONKLIN|You're asking me a direct question?|speech
182|ABBOTT|Yes.|speech
183|CONKLIN|"I thought you were never going to do
that."|speech
184||Silence. Pressure drop.|stage direction
185|ABBOTT|"They're putting together an agency
oversight committee. They're going
to look through everyone's budgets.
Treadstone is a rather sizable line
item in my ledger."|speech
186||(beat)|location
187|ABBOTT|What am I going to do about that?|speech
188|CONKLIN|"You'd want to make that go away.
You'd want to remind them that
Treadstone is a training organization.
That it's all theoretical. You'd
want to sign off on that."|speech
189|ABBOTT|And what if I couldn't do that?|speech
190|CONKLIN|"Then I'd have to explain Treadstone.
And you'd have to explain how you
let me get this far."|speech
191||(silence)|location
192|CONKLIN|"Doesn't sound like much of a Plan-B,
does it?"|speech
193||(Abbott staring)|location
194|CONKLIN|"We'll clean up the field. You clean
up your budgets."|speech
195||EXT. ZURICH -- DAY|location
196||"Morning in the financial district. Upscale. Uptight.
GEMEINSCHAFT BANK just one of many elegant fortresses on
this street. Everything just now opening for business. TWO
GUARDS unlocking the front door and --
THE MAN across the street. Tucked in the shadows. Checking
for cops and trouble. Looks clear. He's walking and --"|stage direction
197||INT. BANK RECEPTION AREA -- DAY|location
198||Ornate, formidable and tech at the same time.|stage direction
199|RECEPTIONIST|Can I help you?|speech
200||THE MAN standing before her. Looking very out of place.|stage direction
201|THE MAN|I'm here about a numbered account.|speech
202||THE RECEPTIONIST nods. Pulls a pen and bank card.|stage direction
203||(instant English)|location
204|RECEPTIONIST|"If you'll just enter your account
number here I'll direct you to the
appropriate officer."|speech
205||THE MAN takes the pen, as we --|stage direction
206||INT. BANK SECURITY CHECKPOINT -- DAY|location
207||"A BIO-METRIC SCANNER. A piece of ultra-tech amidst the
Baroque. TWO SERIOUS BANK GUARDS manning the equipment.
THE MAN standing there, staring down at this machine.
Something ominously decisive about this. What if it's him?
What if it's not?"|stage direction
208|BANK GUARD #1|They've been waiting your hand, sir...|speech
209||"THE MAN focuses. Here we go -- BANK GUARD #2 guiding his
open palm onto the mirrored scanning surface.
THE MAN catching his reflection for a moment before a wave
of white light passes beneath his hand and now --"|stage direction
210||INT. BANK HALLWAY -- DAY|location
211||THE MAN being led by A THIRD GUARD to a special elevator.|stage direction
212||INT. DEEPER INSIDE THE BANK -- DAY|location
213||"Elevator doors open. THE MAN steps out. MR. APFEL -- anal
Zurich banker -- waiting there."|stage direction
214|APFEL|"Good morning, sir. I assume you're
here about your box."|speech
215|THE MAN|...yes...|speech
216||(what now?)|location
217|THE MAN|The box.|speech
218||APFEL nods. Gestures down the corridor --|stage direction
219||INT. BANK SAFETY DEPOSIT VIEWING ROOM -- DAY|location
