|character|text|type
165||"A sudden gauntlet of careening ASTEROIDS, all sizes, from
tiny zingers to one almighty tumbler big as AFRICA.
Mammoth JUPITER with thirteen moons and its atmosphere of
deadly methane clouds more than 1000 miles deep. The RED
PATCH on its surface is a storm 20,000 miles across which
has raged without intermission for 200 EARTH centuries.
Through the RINGS OF SATURN in a dazzling LIGHTSTORM of
blazing ice crystals.
NEPTUNE, PLUTO, outermost URANUS. One after another the
planets are left hurtling behind, wheeling in their concentric
orbits, the entire SOLAR SYSTEM dwindling into nothing."|stage direction
166||EXT. A SPIRAL NEBULA|location
167||"It tilts and wheels wondrously as the Capsule passes through
the middle of it. Considering that this Nebula is probably a
million light-years from edge to edge, we get some notion of
the Capsule's speed."|stage direction
168||EXT. A BLACK HOLE IN SPACE|location
169||"Curving light-rays from another galaxy are drawn fantastically
together and then simply DISAPPEAR as they are pulled in by
the unimaginable gravitation force of is THING. we SEE the
CAPSULE, tiny, curving, and spinning along amidst the mind-
blowing display of light rays, sucked along with them ····
then simply DISAPPEARING as it too enters the void."|stage direction
170||EXT. CAPSULE IN FLIGHT|location
171||"(KLYTUS, MING)
Visible again, gleaming in an AMBER GLOW. Suddenly a dancing
grid of lines appears OVER IT, making us realise that we
must be SEEING IT on some kind of screen. It BLURS out of
focus, comes back again more sharply as some adjustment has
apparently been made.
ECU - EYES OF MING THE MERCILESS
Deep in shadow, gleaming with evil amusement.
MONTAGE - ECU'S OF MING'S FACIAL FEATURES
Curve of lip, flare of nostril, fold of eyelid, gleam of
shaven scalp, each a menacing landscape of sensual shadow as"|stage direction
172||WE HEAR:|location
173|NOW)|"MING (O.S.)
They survived our Black Hole --
14.
KLYTUS (O.S.)
Hail Ming! Shall I drown them in
the Sea of Fire?
MING (O.S.)
Later, Klytus -- I think we will
look at them first."|speech
174||INT. CAPSULE - SHOOTING FROM WITHIN|location
175||"Through the transparent walls as the spinning motion is
rapidly SLOWING DOWN. The three voyagers are crumpled on the
floor against the wall in strange attitudes, FLASH'S arms
still holding DALE. They seem semi-conscious, as if dropped.
An AMBER GLOW bathes them, and soon we see its source. A
huge planet wheels into view through the transparent wall.
It is MONGO. Its curved surface is a pure sea of AMBER FIRE
molten lava, with great tongues of flame erupting
horrifically.
ZARKOV blinks, struggles to focus his eyes. He succeeds,
with horror SEES where they are headed. Making a choking
sound, ZARKOV stirs and tries to crawl over to a control
panel. He pushes switches. Nothing happens. The CAPSULE
keeps on going down. A great leaping tongue of fire licks
it.
Suddenly, just as destruction seems imminent, the capsule
miraculously changes its flight path and soars above the
remaining flames.
It races through them. A shadow passes over MONGO as the
CAPSULE passes through a wall of PURPLE VAPOR and emerges
above a totally different landscape. A dozen VARIOUS COLORED
CLOUDS sweep past in silent majesty.
The CAPSULE slows, hovers starts straight down into a sea of
high grass."|stage direction
176||EXT. MONGO -- GRASSY AREA - EVENING|location
177||"In the distant B.G. against an extraordinary SUNSET SKY,
rises the shimmering CITY OF MONGO.... a place of many levels,
golden tiers and turrets, towers, flags and pennants. It is
like something dreamed.
Several STRANGELY ARMORED MEN watch the MIRROR-BRIGHT CAPSULE
descending slowly. The LEADER waves and they all start toward
the CAPSULE."|stage direction
178||INT. CAPSULE|location
179||"(DALE, FLASH, ZARKOV)
Gentle bump as the thing touches down."|stage direction
180|NOW)|15.|speech
181|ZARKOV|By God, we did it! We made it!|speech
182|FLASH|Made it where, Doctor?|speech
183|ZARKOV|I don't know.|speech
184||"Suddenly DALE gasps, reacting to something she SEES through
the transparent-from-within wall. They all look around and
SEE those STRANGE MEN approaching."|stage direction
185|DALE|"Don't. Suddenly I like it in here
just fine --"|speech
186||EXT. GRASSY AREA - DAY|location
187||"(ARMORED MEN, FLASH, LEADER, ZARKOV)
The door of the CAPSULE is opened from the inside. ZARKOV
and DALE and FLASH get out. THE MEN stop. Long beat as the
two parties gaze at each other, the first human eye ever to
see an extraterrestrial being. FLASH walks up to the leader."|stage direction
188|FLASH|"Hello -- my name's Flash Gordon --
can you understand me?"|speech
189|(SILENCE)|"We're from EARTH -- we come as
friends."|speech
190|"ZARKOV
(URGENT)"|"Extend your hand! That's the gesture
of friendship known everywhere!"|speech
191||With a warm grin, FLASH extends hi right hand.|stage direction
192|FLASH|Hi!|speech
193||"CLACK! With lightning speed a manacle is slammed on FLASH'S
wrist and he is thrown to ·the ground as other RED MEN advance
to handcuff DALE and ZARKOV."|stage direction
194|LEADER|"You are prisoners. I will take you
now to Ming the Merciless, Ruler of
the universe!"|speech
195|"ARMORED MEN
(CHORUS)"|"Hail, Ming!
16."|speech
196||Groggily, FLASH lifts his head towards ZARKOV.|stage direction
197|FLASH|"Thanks, Doctor -- next time I'll
call my own play."|speech
198||EXT. GRASSY AREA - POV THROUGH OPENING|location
199||"(DALE, FLASH)
Another strange glimpse through an opening. Some fierce
tethered BEAST is being goaded and tormented by MONGO MEN,
as in an Elizabethan bear-baiting. On the floor lies the
tor n body of one MAN who apparently got too close.
DALE has one brief horrified GLIMPSE of this, then turns her
head away and shuts her eyes as she's marched along."|stage direction
200|DALE|Just do what I'm doing. Flash --|speech
201|FLASH|What are you doing?|speech
202|DALE|"Shutting my eyes -- dreaming I booked
us to Disneyland."|speech
203||"INT. MAIN PALACE HALL
(ARMORED MEN)"|location
204||"A gigantic STATUE comes into view amidst topless columns at
the end. Light plays over it in ever-shifting patterns. As
we come nearer, we SEE that this STATUE is cut out in the
middle to form a throne.
MING THE MERCILESS sits in the throne niche, silent, gazing
down on the PRISONERS as they are marched to a halt before
him."|stage direction
205|ARMORED MEN|"Hail, Ming! Hail, Great One Without
Mercy!"|speech
206||"A hundred reduplicated ECHOES of that shout ring through
unseen reaches of the palace. MING bends his head slightly
in acknowledgement, points idly at the ARMORED MEN at the
left of the group."|stage direction
207||INT. PALACE OF HALLS - SERIES OF DISSOLVES|location
208||(ARMORED MAN, AURA, DALE, FLASH, KLYTUS, LEADER, MING, VOICES,|stage direction
209||ZARKOV)|location
210||"As FLASH, DALE and ZARKOV are marched along by many ARMORED
MEN, perspectives are bewildering, curvilinear, surfaces"|stage direction
211|ARMORED MEN|17.|speech
212||"bending away into caverns of gloom without measurable
dimension.
We pass an archway opening into what seems to be an AMUSEME-
NT ARCADE. Glimpse of MONGO PEOPLE playing amazing electronic
games, while MONGO GO-GO GIRLS cavort on a platform to
unearthly music."|stage direction
213|ZARKOV|"Fantastic -- into a Black Hole and
out the other side -- to this. Who
said Hans Zarkov was mad?"|speech
214|DALE|You're mad.|speech
215||"Look down over a balcony from a MOVING POV. A fencing glass
is in session. SIX PAIRS OF MEN go at each other with magic
swords which give off pyrotechnical displays each time the
blades clash. Thrust, parry, SLASH! The head of one duellist
EXPLODES in a bloodless fountain of fire."|stage direction
216|FLASH|"You got us into this -- HOW DO WE
GET OUT?"|speech
