|character|text|type|character_clean|gender
474||Derek laughs as they climb into their car.|stage direction||
475|HELEN|Ciao!|speech|HELEN|F
476|DEREK|Goodbye, Helen.  Conrad.|speech|DEREK|M
477||Rosemary waves as it pulls off.|stage direction||
478|ROSEMARY|She's a bit hard on him, isn't she?|speech|ROSEMARY|F
479||Derek sneers at her.|stage direction||
480|DEREK|"Until you're half the woman of
Helen's sophistication, I'd keep
your little mouth shut."|speech|DEREK|M
481||He throws the cigarette at her feet.|stage direction||
482|DEREK|"Really, just look at the way you
dress."|speech|DEREK|M
483||INT.  WESTMINSTER ABBEY|location||
484||From above, a hand sweeps aside the red plush curtain.|stage direction||
485|LILLIMAN|"Ah, there they go.  My happy and
contented flock.  Spiritually
refreshed and ready to face the
world again."|speech|LILLIMAN|M
486||"Bishop Anthony Lilliman is a slender man of pious elegance
with a warm, beautiful smile.
He turns from the window to his valet, Dennis, as Derek and
Rosemary get in their car."|stage direction||
487|LILLIMAN|"Did you enjoy the sermon today,
Dennis?"|speech|LILLIMAN|M
488|DENNIS|"Very inspiring, your grace.  Though
the segue of the forces of Satan
among us did strike me as a bit of
a curious digression."|speech|DENNIS|?
489||"He whisks a lint brush over the Bishop's robes before putting
them away."|stage direction||
490|LILLIMAN|"Hmm, yes.  A trifle purple, I
thought.  Still, Fate wanted it
included and who are we to question
the will of the almighty, miserable
sinners that we are?"|speech|LILLIMAN|M
491||A gentle smile spreads across his mouth.|stage direction||
492|LILLIMAN|"And speaking of sin, I wonder which
of the seven deadlies the good lord
will see fit to tempt me with
today."|speech|LILLIMAN|M
493||"Dennis finishes with the Bishop's robes and sweeps the closet
door shut."|stage direction||
494|DENNIS|Perhaps pride, your grace.|speech|DENNIS|?
495||Lilliman chuckles.|stage direction||
496|LILLIMAN|"I was thinking of something a
little less ethereal.  Has the
young lady arrived?"|speech|LILLIMAN|M
497|DENNIS|"The agency informed me she'll be
here directly.  However, there was
a mixup.  It's not one of the usual
girls.  She's a little older."|speech|DENNIS|?
498|LILLIMAN|"Oh dear.  Oh dear.  Not too old, I
trust?"|speech|LILLIMAN|M
499|DENNIS|"They promise me she's no more than
fifteen."|speech|DENNIS|?
500|LILLIMAN|Fifteen, hmm.|speech|LILLIMAN|M
501||The Bishop rubs his cheek, ponderously.|stage direction||
502|LILLIMAN|"Ah well, if Job could bear his
disappointments, I suppose I must
have the good grace to bear mine.
Show her in when she arrives."|speech|LILLIMAN|M
503|DENNIS|Yes, your grace.|speech|DENNIS|?
504||EXT.  WESTMINSTER ABBEY - NIGHT|location||
505||"A pair of headlights melt through the heavy night's fog as a
taxicab pulls into the circle drive."|stage direction||
506||INT.  BISHOP'S QUARTERS|location||
507||Dennis peers into the Bishop's living quarters.|stage direction||
508|DENNIS|The young lady, your grace.|speech|DENNIS|?
509|LILLIMAN|Oh my!|speech|LILLIMAN|M
510||"Standing next to Dennis is Evey, wearing a frilly pink summer
dress, pigtails and bows and white ruffled socks."|stage direction||
511|LILLIMAN|"And to think I doubted your
loveliness for even an instant.
Mea culpa, my child, mea culpa.
You are a vision.  An angel."|speech|LILLIMAN|M
512||Evey smiles awkwardly.|stage direction||
513|EVEY|Uh... thank you.|speech|EVEY|F
514||EXT.  WESTMINSTER ABBEY - NIGHT|location||
515||"A shadow begins moving across the manicured grounds borne on
the thick mist like a dark phantom.  V glides toward the
rectory, cloak undulating against the dark, wet wind."|stage direction||
516||INT.  BISHOP'S BEDROOM|location||
517||"It is extravagantly furnished, somewhere between posh and
pimp.  The Bishop is sitting very close to Evey on his plush
water bed."|stage direction||
518|LILLIMAN|"Of course, ""hate the sin, love the
sinner.""  I always say.  Take your
dress off, please."|speech|LILLIMAN|M
519||Evey stammers, backing up along the bedside.|stage direction||
520|EVEY|Listen -- I was kind of hoping --|speech|EVEY|F
521||"He paws at her, groping hands pushing the front of her dress
down as she backs up against the nightstand."|stage direction||
522|EVEY|No --|speech|EVEY|F
523||EXT.  MAIN GATE - NIGHT|location||
524||"The guards look out into the night, fear suddenly gripping
their faces.
V emerges demonically through the parting veils of fog, the
white smiling mask bobbing eerily up and down as he rushes
them.
A cigarette drops from the first guard's mouth, red embers
exploding when it hits the wet cement.
Close as the two guards claw for their arms and the white hot
flash of V's knives --
That slice like talons.
The two men crumple to the ground, clutching their gaping,
gurgling wounds.  A whisper.  V sprints into the courtyard."|stage direction||
525||INT.  BISHOP'S BEDROOM|location||
526||"Evey grabs a metal table lamp and swings it down on the
Bishop's head.  There is a shuddering clank and he collapses
to the floor."|stage direction||
527|LILLIMAN|You -- You filthy whore!|speech|LILLIMAN|M
528||"His blood speckles the white bearskin throw rug as the Bishop
slowly rises after the retreating Evey."|stage direction||
529|LILLIMAN|I'll kill you, you fucking sow.|speech|LILLIMAN|M
530||"He charges after her but freezes dead in his tracks as V
swings around the corner in front of him."|stage direction||
531|LILLIMAN|What's this?  Who --|speech|LILLIMAN|M
532|V|"Please allow me to introduce
myself..."|speech|V|F
533||V bows.|stage direction||
534|V|I'm a man of wealth and taste.|speech|V|F
535|LILLIMAN|Dennis?|speech|LILLIMAN|M
536||"Instantly, the point of one of V's knives is against the
Bishop's throat.  V presses a finger to his frozen smile."|stage direction||
537|V|"Shh.  It isn't polite to disturb
the dead on their journey."|speech|V|F
538||Evey watches from around the corner.|stage direction||
539|V|"A courtesy I'll most respectfully
extend to his grace."|speech|V|F
540|EVEY|V?|speech|EVEY|F
541||Lilliman swallows audibly.|stage direction||
542|EVEY|V, what are you doing?|speech|EVEY|F
543|V|"Vi veri veniversum vivus vici,
Evey."|speech|V|F
544||Evey looks down at the knives on his belt, dripping blood.|stage direction||
545|EVEY|Oh no.|speech|EVEY|F
546||She begins backing to the door.|stage direction||
547|EVEY|You can't kill him!|speech|EVEY|F
548|V|"Death has followed his grace the
whole of his career.  Is it any
coincidence it has finally followed
him here?"|speech|V|F
549|EVEY|Oh god, V.  I can't -- I can't --|speech|EVEY|F
550||V turns back to Lilliman as Evey runs.|stage direction||
551|V|Let us pray.|speech|V|F
552||EXT.  WESTMINSTER ABBEY - NIGHT|location||
553||"Evey sprints past the dead guards at the man gate and into
the fog."|stage direction||
554||INT.  THE EAR|location||
555||"A cramped control room that looks like something between a
radio and television switching room, though it does not
broadcast.  It receives.
Two operators sit at the main substation as the sounds of
lovemaking come over the speakers.  The moans are stifled and
low, however, as if they were afraid someone was listening."|stage direction||
556|OPERATOR 1|"Bloody hell.  Doesn't anybody fuck
with feeling anymore?"|speech|OPERATOR 1|?
557||"Operator 2 does not look at him, scrolling through an
intricate city map on his computer."|stage direction||
558|OPERATOR 2|"Hey, it's Sunday.  Children's hour
over at the Abbey."|speech|OPERATOR 2|M
559|OPERATOR 1|"Let's see what that filthy old
pervert is up to."|speech|OPERATOR 1|?
560||"Operator 1 punches in some coordinates and the sound over the
speakers changes to a garbled fart of noise.  Two voices
drown beneath a cacophony of classical music."|stage direction||
561|OPERATOR 1|What the --|speech|OPERATOR 1|?
562||"He tries to dial out the background and suddenly the voices
rise clearly above the din."|stage direction||
563|VOICE 1|"... And I saw a black shape against
the flames.  Oh god.  It's you.
The man from room five.  You've
come --"|speech|VOICE 1|?
564|VOICE 2|To collect what's mine.|speech|VOICE 2|?
565|VOICE 1|"I beg you!  I don't want to die!
Please have mercy!"|speech|VOICE 1|?
566||"The two men look at each other, Operator 1 lunging for a red
phone."|stage direction||
567|OPERATOR 1|"Get me the Finger.  This is an
emergency!"|speech|OPERATOR 1|?
568||EXT.  BISHOP'S QUARTERS - NIGHT|location||
569||"Close on a stain of white vomit and blood on the thick pile
of a Persian rug.  It is encircled in police chalk.
Pull back to reveal the chalk outline where the body of
Bishop Lilliman was found.  The circled bloodstain floats
above the head like the last word balloon of a crude comic
strip character.
The Bishop's quarters is slowly being picked over by a
forensic team from the Nose.  A photographer's flash bursts
against a painted ""V"" on the wall near the body outline.
At the window, Finch chews on his pipe, staring at a plastic
evidence bag that contains a single violet carson rose."|stage direction||
570|DOMINIC|"No prints yet, sir.  Just like
Prothero."|speech|DOMINIC|M
571|FINCH|"I want those tapes from the Ear in
my office tonight, Dominic."|speech|FINCH|M
572|DOMINIC|Yes, sir.  They're on top of it.|speech|DOMINIC|M
573||"Finch turns to a muscular man named Creedy, second in command
at the Finger."|stage direction||
574|FINCH|"Any word from your superior, Mr.
Creedy?"|speech|FINCH|M
575|CREEDY|"Mr. Almond doesn't seem to be
answering his page, sir.  I'm sure
he's in the field."|speech|CREEDY|M
576|FINCH|Quite.|speech|FINCH|M
577||INT.  CONRAD HEYER'S BEDROOM|location||
578||"Grunting like an animal, Derek's face is frozen, locked in
the rigor of a violent orgasm.  After a moment, he collapses
beside Helen onto the sweat soaked sheets."|stage direction||
579|HELEN|"There you go, baby.  Now my baby
boy can think so much clearer.
Can't he?"|speech|HELEN|F
580||She grabs her cigarette case and her lighter.|stage direction||
581|HELEN|"You have been thinking, haven't
you?"|speech|HELEN|F
582||She straddles his chest then lights two cigarettes.|stage direction||
583|HELEN|"I know you have.  Ever since this
terrorist appeared."|speech|HELEN|F
584||He smiles as she puts one of the cigarettes in his mouth.|stage direction||
585|HELEN|"Oh jesus, that smile.  That smile
turns me on like nothing else."|speech|HELEN|F
586||She whispers in his ear.|stage direction||
587|HELEN|"Tell me.  Tell me what's going on
in that ruthless sadistic brain of
yours."|speech|HELEN|F
588|DEREK|"Everyone is so worried about the
terrorist.  Especially Susan.  You
know why?  Because nobody knows
what he's going to do."|speech|DEREK|M
589||He exhales through his grinding teeth.|stage direction||
590|DEREK|If I were him, I know what I'd do.|speech|DEREK|M
591||He whispers.|stage direction||
592|DEREK|"I'd blow that fat bastard to
kingdom come."|speech|DEREK|M
593||Helen bolts up.|stage direction||
594|HELEN|No.  You're kidding.|speech|HELEN|F
595|DEREK|Am I?|speech|DEREK|M
596||He smiles, blowing more smoke.|stage direction||
597|DEREK|"There's an old train line under the
New Government Building.  It
collapsed when they poured the
foundation.  You could haul in
enough TNT to launch our Leader's
ass all the way to the moon."|speech|DEREK|M
598||Helen's eyes gleam as he laughs.|stage direction||
599|HELEN|You're serious, aren't you?|speech|HELEN|F
600||He eyes her sucking on the cigarette.|stage direction||
601|DEREK|"You need to be careful, Helen.
Your mouth is going to get you into
trouble one day."|speech|DEREK|M
602|HELEN|"Is that the same trouble you love
putting in my mouth?"|speech|HELEN|F
603|DEREK|"You never know who might be
listening."|speech|DEREK|M
604||HELEN|unknown||
605|DEREK|"I know, Derek.  You love your
country and you love your party,
just like you love your wife."|speech|DEREK|M
606||He glares at her.|stage direction||
607|HELEN|"Derek.  I'm sorry.  I know I can be
a bitch.  But that's why you're
here, isn't it?"|speech|HELEN|F
608||He smiles again and she presses her body to his.|stage direction||
609|HELEN|"This is it, isn't it, Derek?  What
we've been waiting for.  At last,
you'll be rid of Susan.  I'll be
rid of Conrad.  And we'll be free.
Free, won't we?"|speech|HELEN|F
610||"His eyes close as he grinds his hips into hers and we rise,
drifting up to the ceiling light fixture --
Where we see a tiny hidden microphone."|stage direction||
611||INT.  FINCH'S OFFICE - THE NOSE|location||
612||"Finch sits at his desk, staring into the silence of his
notepad.  He has doodled a little ""V"" with a circle around
it.
He looks up as Dominic enters, holding up a portable cassette
player."|stage direction||
613|DOMINIC|"Sorry it took so long.  The boys
had a devil of a time trying to
filter out the background noise."|speech|DOMINIC|M
614|FINCH|Background noise?|speech|FINCH|M
615|DOMINIC|"The perpetrator apparently turned
on the Bishop's stereo.
Subsequently, a great deal of the
tape is useless."|speech|DOMINIC|M
616||He hands the player to Finch.|stage direction||
617|FINCH|What music did he play?|speech|FINCH|M
618|DOMINIC|Beethoven.  The fifth, I believe.|speech|DOMINIC|M
619||Finch smiles.|stage direction||
620|FINCH|"Da, da, da, dum.  That's code.
Morse code."|speech|FINCH|M
621|DOMINIC|Sir?|speech|DOMINIC|M
622|FINCH|"For the letter ""V""."|speech|FINCH|M
623||"Finch punches ""play"".
Over the small speaker, we sear Evey protesting to V, then
run.  He stops it."|stage direction||
624|FINCH|Anything on the girl yet?|speech|FINCH|M
625|DOMINIC|"No.  The agency said somebody
claiming to be Lilliman's valet
canceled his Sunday appointment."|speech|DOMINIC|M
626||Finch starts it again and this time the tape is very fuzzy.|stage direction||
627|FINCH|What is it?|speech|FINCH|M
628|DOMINIC|23rd Psalm.|speech|DOMINIC|M
629||We recognize some of the words though muted and crackly.|stage direction||
630|TAPE (V.O.)|"Though I walk through the valley of
the shadow of death..."|speech|TAPE|M
631|DOMINIC|"It goes on like that for a while.
Fairly incoherent except we could
make out a few words in this part.
Transubstantiation."|speech|DOMINIC|M
632||Finch nods, understanding.|stage direction||
633|DOMINIC|"That miracle business when the
wafer transform into the body of
Christ."|speech|DOMINIC|M
634|FINCH|He made him eat a host.|speech|FINCH|M
635|DOMINIC|Yes, listen to this part.|speech|DOMINIC|M
636||The tape becomes somewhat clearer as the music rests.|stage direction||
637|TAPE (V.O.)|"... And at the moment this enters
your mouth it becomes the flesh of
the savior?  Yes... please... And
whatever it is made of now it will
become the body of Christ?  Yes...
yes..."|speech|TAPE|M
638||They eye each other.|stage direction||
639|TAPE (V.O.)|I want you to swallow it.|speech|TAPE|M
640|DOMINIC|"There's a couple of funny human
noises..."|speech|DOMINIC|M
641|FINCH|And then just Beethoven's fifth.|speech|FINCH|M
642||He shuts off the tape.|stage direction||
643|FINCH|"We have got the initial path report
back.  The host was full of
cyanide."|speech|FINCH|M
644||Finch picks up the bag with the violet carson.|stage direction||
645|FINCH|And do you know what?|speech|FINCH|M
646||He rises, sliding into his jacket.|stage direction||
647|FINCH|"When it reached his abdomen, it was
still cyanide."|speech|FINCH|M
648||INT.  MORGUE|location||
649||"Close on the heavy stitching of a ""Y"" incision sewn into the
chest of a corpse.  It is one of the Bishop's guards."|stage direction||
650|DELIA|Do you have a motive?|speech|DELIA|F
651||"Finch is standing next to the cadaver gurney with the
coroner, Delia Surridge.  She is a serious woman, hair wound
tight behind her head in a severe bun."|stage direction||
652|DELIA|I mean, was anything taken?|speech|DELIA|F
653||"She fills the dead man's head with cotton and replaces the
top of his skull."|stage direction||
654|FINCH|Just lives.|speech|FINCH|M
655||"Pulling at the man's scalp, she stretches it over the
replaced skull piece."|stage direction||
656|FINCH|"I know it's too early for your
profile but do you have any initial
impressions?"|speech|FINCH|M
657|DELIA|Well...|speech|DELIA|F
658||"She points at a jagged puncture wound at the base of the
man's sternum with a ball point pen."|stage direction||
659|DELIA|"He's incredibly powerful.  This
man's sternum was split like dry
wood from the base all the way up
to the manubrium."|speech|DELIA|F
660||Finch peers into the hole.|stage direction||
661|DELIA|"And he's resourceful.  On that
table behind you is a breakdown of
all the chemicals found in
Prothero's blood stream."|speech|DELIA|F
662||Finch hefts the pile of computer paper.|stage direction||
663|FINCH|Bloody hell.|speech|FINCH|M
664|DELIA|"There were hundreds of different
chemicals in him.  From
trinitrotoluene to estrogen to
motor oil."|speech|DELIA|F
665||"He flips through the document, biting into the wooden end of
his pipe."|stage direction||
666|FINCH|"Perhaps Fate will make something
more of all this.  I certainly
can't."|speech|FINCH|M
667|DELIA|"The Leader finally authorized an
uplink for you?  He must be getting
nervous."|speech|DELIA|F
668|FINCH|"Quite.  Government directed
terrorism never sews healthy ideas
into the public.  Oh, that reminds
me."|speech|FINCH|M
669||Finch pulls the evidence bag from his pocket.|stage direction||
670|FINCH|"Can you tell us anything about
this?"|speech|FINCH|M
671||Delia's eyes lock onto the violet carson.|stage direction||
672|FINCH|"We found one in the carriage with
Prothero and this one in the
Bishop's quarters.  A violet
carson."|speech|FINCH|M
673||He hands it to her.|stage direction||
674|FINCH|"I heard that strain had died off.
Thought a botanist might shed some
light on it.  Delia?"|speech|FINCH|M
675||Delia, riveted to the rose, suddenly looks up to him.|stage direction||
676|DELIA|Yes -- Yes, of course.|speech|DELIA|F
677|FINCH|Magic.  I'll drop by tomorrow then.|speech|FINCH|M
678||He turns, leaving her with the rose.|stage direction||
679||INT.  SHADOW GALLERY|location||
680||"V relaxes with a book in an overstuffed reading chair, a
violet carson rose resting on a table next to him.  He begins
to read a passage aloud."|stage direction||
681|V|"""There is more behind and inside of
V than any of us had suspected.
Not who, but what: what is she?"""|speech|V|F
682||"He places the book down.  Thomas Pynchon's ""V"".
V rises, lifting the rose and moving into the darkness of the
Shadow Gallery."|stage direction||
683||EXT.  EMPTY STREET|location||
684||"A small figure moves down the dark wet street, the
cobblestones glistening like black scales.
The huddled figure arcs across the street in the shadows,
avoiding the pools of streetlight.  It is Evey, a frightened
look on her face."|stage direction||
685||INT.  KITTY KAT KELLER|location||
686||"A woman in combat boots, fishnets, and a tight fitting
soldier's uniform is in the middle of a cheeky number on
stage in this smoky burlesque bar.  It is a popular place
with locals and Fingermen.
Peter Creedy squeezes through the crowd, angling for the back
of the bar where a number of loud Fingermen are drinking."|stage direction||
687|CREEDY|"What's all this, then, Harper?  I
get a radio that a man's down and
in need of assistance?"|speech|CREEDY|M
688|HARPER|"I ain't gone down yet but I sure do
need some assistance."|speech|HARPER|M
689||Creedy leans in.|stage direction||
690|CREEDY|Are you flat broke already?|speech|CREEDY|M
691||"They break up in laughter, led by Creedy who sits next to
Harper, pouring himself a drink."|stage direction||
692|LOUT|"How'd you sneak away, Creedy?
Almond off buggering that blonde
chippy?"|speech|LOUT|?
693|HARPER|The one with the tits?|speech|HARPER|M
694||They all begin to hoot and whistle.|stage direction||
695|CREEDY|"What I wouldn't give for a piece of
that."|speech|CREEDY|M
696|LOUT|"She could serve a tray of drinks on
those thingies."|speech|LOUT|?
697|HARPER|"I bet you get your chance with her
sooner than later, Creedy, with the
way Almond's crackin' up."|speech|HARPER|M
698|LOUT|Bloody bugger's losing his marbles.|speech|LOUT|?
699|HARPER|"Terrorist or no, if that bastard
gives me another double shift, I'll
stomp his fucking head."|speech|HARPER|M
700||Creedy raises his drink.|stage direction||
701|CREEDY|"Aye.  This nonsense has put a
serious strain on my drinking.  I
think I was actually sober today."|speech|CREEDY|M
702|LOUT|I'll drink to that.|speech|LOUT|?
703|HARPER|"We need to get a real man of the
people in that director's position.
Like Creedy here."|speech|HARPER|M
704||Everyone cheers in agreement.|stage direction||
705|CREEDY|"Well, it's good to know when the
shit hits the fan who your real
friends are."|speech|CREEDY|M
706||They salute and drink.|stage direction||
707||INT.  ALMOND HOME|location||
708||"Derek Almond sits hunched under a desk lamp, pumping the
cylinders of his revolver with a wire brush.
Rosemary shuffles up to him, her frumpy gown gathered around
her."|stage direction||
709|ROSEMARY|Derek --|speech|ROSEMARY|F
710||He blows down one of the cylinders, not looking up.|stage direction||
711|DEREK|I don't want to hear it, Rosemary.|speech|DEREK|M
712|ROSEMARY|"Derek, please!  We can't carry on
like this."|speech|ROSEMARY|F
713||Derek stares at the gun, rage building.|stage direction||
714|ROSEMARY|"You don't talk to me.  You don't
eat with me.  You don't have sex --"|speech|ROSEMARY|F
715||"Derek leaps up, slugging her.
Rosemary clatters to the ground in tears.  Derek glowering
over her."|stage direction||
716|DEREK|"I don't have to take any crap from
you!  I have that fat bastard
riding me all day.  I don't want to
listen to you, so shut your fat
gob!"|speech|DEREK|M
717||He leans into her face.|stage direction||
718|DEREK|"And me not wanting to fuck you is
obvious.  Take a look at yourself."|speech|DEREK|M
719||He sits back in front of the gun, wiping it down.|stage direction||
720|DEREK|"Get out of my sight.  I'm cleaning
my gun."|speech|DEREK|M
721||INT.  DELIA SURRIDGE'S HOME|location||
722||"Dr. Surridge sits somberly in the dark, street light
filtering in from the open curtains.
Her eyes fixed on the violet carson as she slowly turns it
over in her hands, fingers tracing the soft petals.
After a moment, she stands, letting it fall from her lap."|stage direction||
723||INT.  FINCH'S OFFICE - THE NOSE|location||
724||Finch turns as Dominic bursts in.|stage direction||
725|DOMINIC|I got it!|speech|DOMINIC|M
726|FINCH|A connection?|speech|FINCH|M
727||Dominic waves a printout.|stage direction||
728|DOMINIC|"Larkhill Resettlement Camp.
Prothero's and Lilliman's
employment records show they both
help positions there at similar
times."|speech|DOMINIC|M
729|FINCH|What about codename V?|speech|FINCH|M
730|DOMINIC|"Most of Larkhill's records were
destroyed for security reasons but
I did uncover an old standard
procedures and operations manual."|speech|DOMINIC|M
731||Dominic smiles.|stage direction||
732|DOMINIC|"In special case studies, medical
research groups used roman numerals
to identify test inmates."|speech|DOMINIC|M
733|FINCH|"Five is the letter V.  Brilliant,
Dominic."|speech|FINCH|M
734||Finch slides in front of his computer.|stage direction||
735|FINCH|"All we need is Larkhill's
employment records."|speech|FINCH|M
736||INT.  DELIA SURRIDGE'S BEDROOM|location||
737||"The covers pulled protectively up around her, Delia rests in
a light, uneasy sleep.
Suddenly, an eye pops open as she awakens, catching a
familiar scent.  She slowly sits up and inhales."|stage direction||
738|DELIA|Roses.|speech|DELIA|F
739||She closes her eyes.|stage direction||
740|DELIA|"It's you, isn't it?  You've come to
kill me."|speech|DELIA|F
741||From the shadows, V answers.|stage direction||
742|V|Yes.|speech|V|F
743||Tears begin to streak her face.|stage direction||
744|DELIA|Oh thank god.  Thank god.|speech|DELIA|F
745||INT.  FINCH'S OFFICE - THE NOSE|location||
746||"Dominic hangs over Finch's shoulder as Larkhill's employment
record comes up.
Finch's mouth falls open."|stage direction||
747|FINCH|Oh my god.|speech|FINCH|M
748||"Row after row of names scroll by at the end of each bio are
the words: deceased, file closed."|stage direction||
749|FINCH|Oh bloody hell.|speech|FINCH|M
750||The data banks unfurl like a mass grave.|stage direction||
751|DOMINIC|"He's killed them all?  It's not
possible."|speech|DOMINIC|M
752||"Finch stops, staring at the one name whose file is not
closed --"|stage direction||
753|FINCH|Oh no.|speech|FINCH|M
754||Dr. Delia Surridge.|stage direction||
755||INT.  DELIA SURRIDGE'S BEDROOM|location||
756||V floats on the edge of the room's shadows, a dark angel.|stage direction||
757|V|Are you afraid?|speech|V|F
758|DELIA|"No, no.  I thought I would be, but
I'm not.  I'm --"|speech|DELIA|F
759||She looks at the hovering, smiling mask.|stage direction||
760|DELIA|Relieved.|speech|DELIA|F
761||She starts to cry again.|stage direction||
762|DELIA|"Oh god, all these years.  All this
waiting.  And somehow I always knew
you'd come back."|speech|DELIA|F
763||Delia thinks back.|stage direction||
764|DELIA|"When I saw you that night -- the
night you escaped, you were
standing against the flames and you
looked straight at me."|speech|DELIA|F
765||The mask almost nods.|stage direction||
766|DELIA|"I knew then that one day you'd come
looking for me, that you'd find me."|speech|DELIA|F
767||Her voice drops to an almost confessional whisper.|stage direction||
768|DELIA|"What -- what happened at Larkhill.
What we did -- What I did.  That
terrible knowledge, it's been with
me so long.  That I could do things
like that."|speech|DELIA|F
769||Delia rubs the salty tears from her eyes.|stage direction||
770|DELIA|"For years, I blamed it on the
government, on the authority I
could never stand up to.  But
living so long with the knowledge
of what I did has made me
understand otherwise.  I alone was
accountable."|speech|DELIA|F
771||V watches her.|stage direction||
772|DELIA|"There is something wrong with us.
With all of mankind.  With me.
Something evil that made me enjoy
what I did.  Some hideous flaw."|speech|DELIA|F
773||Her voice almost trails off.|stage direction||
774|DELIA|"We deserve to be culled.  We
deserve it."|speech|DELIA|F
775||INT.  ALMOND BEDROOM|location||
776||"Light sweeps across Rosemary from the opening bedroom door as
she sobs softly in bed.  Derek enters, holding a bottle of
whiskey and his clean gun.
She sits up as Derek looms over her."|stage direction||
777|ROSEMARY|Derek?  What?|speech|ROSEMARY|F
778||"He lifts the gun into her bruised face.  Her eyebrows cringe
as he slowly pulls the trigger."|stage direction||
779|DEREK|Bang.|speech|DEREK|M
780||Click.  It is empty.|stage direction||
781|DEREK|"Don't worry, Rose.  I didn't load
it."|speech|DEREK|M
782||The phone rings.|stage direction||
783|DEREK|Not tonight.|speech|DEREK|M
784||He grins evilly at her and answers the bedside phone.|stage direction||
785|DEREK|Almond.  What?!  Where?|speech|DEREK|M
786||Derek's drunk eyes light up.|stage direction||
787|DEREK|Oh god, yes!  God, thank you!|speech|DEREK|M
788||He slams the phone down, charging out of the room.|stage direction||
789||EXT.  KITTY KAT KELLER|location||
790||"A gaggle of drunks exit the bar, laughing and singing as they
pass a small figure."|stage direction||
791||INT.  KITTY KAT KELLER|location||
792||"Evey wanders into the bar amidst the lustful screams and cat
calls for the line of high stepping, semi-clothed girls on
stage.
She stares out into the crowd, not sure why she is here when
a man approaches her: Creedy.  His sloppy smile indicates he
has had a few drinks."|stage direction||
793|CREEDY|You look lost.|speech|CREEDY|M
794||She looks blankly at him.|stage direction||
795|CREEDY|Can I buy you a drink?|speech|CREEDY|M
796|EVEY|No... I made a mistake.|speech|EVEY|F
797||She turns for the door.|stage direction||
798|EVEY|I have to find someone.|speech|EVEY|F
799||Creedy frowns as his radio crackles.|stage direction||
800|CREEDY|"Well I didn't like the looks of you
anyway --"|speech|CREEDY|M
801|RADIO (V.O.)|"All units, all units.  Code red.
Converge in Plaistow to apprehend
codename V."|speech|RADIO|M
802|CREEDY|Bloody hell!|speech|CREEDY|M
803||He screams to the Fingermen at the back.|stage direction||
804|CREEDY|It's him!  We got him!|speech|CREEDY|M
805||Evey watches as they storm out of the bar, then follows.|stage direction||
806||EXT.  CITY STREET|location||
807||"The emergency lights blaring, Finch's car squeals around a
corner."|stage direction||
808||INT.  DELIA SURRIDGE'S BEDROOM|location||
809||V hovers ghostly at Delia's bedside.|stage direction||
810|DELIA|"It's funny, I was given one of your
roses today.  I wasn't sure you
were the terrorist until I saw it."|speech|DELIA|F
811||She manages a smile.|stage direction||
812|DELIA|"What a strange coincidence.  That I
should be given it today."|speech|DELIA|F
813|V|"There are no coincidences, Delia.
Only the illusion of coincidence."|speech|V|F
814||He reaches into his cloak.|stage direction||
815|V|"I have another rose.  This one is
for you."|speech|V|F
816||He hands it to her.|stage direction||
817|DELIA|Then you are going to kill me now?|speech|DELIA|F
818||V produces an empty syringe.|stage direction||
819|V|"I killed you ten minutes ago.
While you slept."|speech|V|F
820|DELIA|Is there any pain?|speech|DELIA|F
821||V sits on the bed.|stage direction||
822|V|No.  No pain.|speech|V|F
823|DELIA|Thank you.|speech|DELIA|F
824||She stares at the mask.|stage direction||
825|DELIA|Can I -- Can I see your face again?|speech|DELIA|F
826||"V slowly pulls off his hat and lifts his mask.  Delia stares
into his face."|stage direction||
827|DELIA|It's beautiful...|speech|DELIA|F
828||The rose falls from her hands.|stage direction||
829||INT.  HALL|location||
830||"V quietly shuts the door as if not to wake her and turns just
as --
Derek Almond reaches the top of the stairs."|stage direction||
831|DEREK|"Don't move an inch, you bloody
bastard."|speech|DEREK|M
832||He trains his gun.|stage direction||
833|DEREK|"You didn't hear me arrive, did you?
Didn't know we'd rumbled you?"|speech|DEREK|M
834||He squints.|stage direction||
835|DEREK|"It's all finished, chummy.  All of
it.  The old man told me it was my
head or yours and what do you know.
It's yours."|speech|DEREK|M
836||The smiling mask stares.|stage direction||
837|DEREK|"Because you're standing over there
with your bloody stupid knives and
your fancy karate gimmicks --"|speech|DEREK|M
838||Derek pulls back the hammer.|stage direction||
839|DEREK|And I've got a gun.|speech|DEREK|M
840||He smiles.|stage direction||
841|DEREK|Bang.|speech|DEREK|M
842||"Click.  He never loaded it.
There is an awkward moment of silence, then V moves --
Cloak opening, filling the hall like a black tidal wave that
envelopes Derek.  He chokes a scream as V embraces him,
slipping a knife above his floating rib.
Derek Almond sputters as he claws at V's mask."|stage direction||
843|DEREK|Who -- Who are you?|speech|DEREK|M
844|V|"Yes, look.  Look and tell me what
you see."|speech|V|F
845||"He rips V's mask off as V thrusts the knife in deeper.
Derek's eyes widen in horror as his life pours out the knife
wound."|stage direction||
846|DEREK|Horrible!  God, it's horrible!|speech|DEREK|M
847||V jerks his blade free, letting Derek slip to the ground.|stage direction||
848||EXT.  DELIA SURRIDGE'S HOME|location||
849||"Finch's car bucks up onto the sidewalk.
Finch and Dominic tear out of the car and barrel into the
house."|stage direction||
