|character|text|type|character_clean|gender
918|CROCKETT|Were you born in Havana?|speech|CROCKETT|F
919|ISABELLA|"Angola.  My mother was being a
surgeon there.  She volunteered.
Mozambique and Mali, too..."|speech|ISABELLA|F
920||(over the wind)|location||
921|ISABELLA|"...those days, in those days...she
was part of Cuba's gift to the
third world.  She came from a
bourgeois family with a house in
Verdado...we still have the house.
We will go there..."|speech|ISABELLA|F
922|CROCKETT|Where's she now?|speech|CROCKETT|F
923|ISABELLA|She's dead...|speech|ISABELLA|F
924||"Crockett looks at her.  Her perspective is that of the '60's
and '70's, the politics of national liberation, the
perspective of Marcuse and Franz Fanon."|stage direction||
925|CROCKETT|Your father?|speech|CROCKETT|F
926|ISABELLA|"Angolan Military.  Went back to the
fighting.  Disappeared.  Who
knows...?"|speech|ISABELLA|F
927||Isabella looks at the look on Crockett's face.|stage direction||
928|ISABELLA (cont'd)|Go ahead and ask...|speech|ISABELLA|F
929|CROCKETT|How's he not your husband?|speech|CROCKETT|F
930|ISABELLA|"I am no one's wife.  I live in my
own house.  I do not live in a
man's house.  He has a wife.  We
are together.  I am free.  Because
of banking and finance and travel..."|speech|ISABELLA|F
931||(looks at him, shouts over|location||
932||wind)|unknown||
933|ISABELLA|And I can do anything I want...|speech|ISABELLA|F
934||"She laughs.  She has that combination of intellect, beauty
and youth.  Everything is possible...life will never
end...she can ride this crest eternally.
And Crockett knows that her confidence makes her oblivious to
peril, makes ""right now"" too real because she believes she
will live forever.
CROCKETT
can't help it.  He looks right at her.  She lifts her face to
the spray.  Some clouds part and light strikes her...
And Crockett wants to possess her; to protect her.  He wants
no one else to have her.  He wants no harm to come to her.
And this is an impulse that takes him over to the core of who
he is.  And, as we MOVE IN CLOSER, Crockett has to turn
away...
ISABELLA
sees this.  She's quizzical.  Crockett looks back at her.
Their eyes connect.
""BORN TO WIN""
leaps...
CROCKETT
his left arm around her shoulder, his right on the wheel.
She rocks back against his body.  They rip across the seas..."|stage direction||
935||CUT TO:|unknown||
936||"INT. ""JAZZ"" - A HAVANA NIGHTCLUB JAMMED WITH PEOPLE - NIGHT"|location||
937||"14-piece Afro-Cuban band.  IN THE PRESS OF dancers at a small
table, Crockett and Isabella..."|stage direction||
938||(shouts over noise)|location||
939|CROCKETT|Mojitas...?|speech|CROCKETT|F
940||(shouting back)|location||
941|ISABELLA|Later!  Do you dance?|speech|ISABELLA|F
942|CROCKETT|I dance...|speech|CROCKETT|F
943||"They move into the crowd under two-story high windows
overlooking Meyer Lansky's Hotel Riviera - freeze-dried 1959
Las Vegas.
CROCKETT + ISABELLA
Whatever we knew about Sonny Crockett, we did not know he
could dance.  Their feet, their knees and thighs, perfectly
matched, they samba, like lightning.
He swings her around and turns her to a close embrace as
their hips and legs parallel each other's, as he turns her
under his arm, stops her, pulls her backwards into his body,
her hips into his, the fast beat, the footwork, and he spins
her back facing him, pressing her closer as it gets faster
and..."|stage direction||
944||CUT TO:|unknown||
945||INT. BEDROOM - CROCKETT + ISABELLA|location||
946||"fall onto a bed, shedding the last of their clothes, making
love in a house somewhere.  Beyond them is an open window to
the ocean.  The sky turns red and grey but the water stays
molten.
Their eyes are open...because they're locked together the
whole time and their faces are steady and urgently surprised
because this is not language; not a symbol, not a
representation of a thing.  Jesus Montoya is not here.  Miami
is not here.  This is discovery.  This is fact.  They have
discovered each other and have never felt like this about
anyone before in their lives."|stage direction||
947||CUT TO:|unknown||
948||INT. HOUSE, BEDROOM - CROCKETT - MORNING|location||
949||"His eyes open.  He wakes up.  Light and situation flood in.
He does not know where he is.  He pulls on his pants.
Barefoot, he walks to the window.  The interior is high-
ceilinged with immaculately polished floors.  And Crockett
looks around, a stranger in a stranger place."|stage direction||
950||EXT. THE BALCONY - CROCKETT|location||
951||"enters.  The paint on the outside of this house is peeling
and patinaed with stain.  The yard is overgrown.  The stucco
fence around the streamline deco facade is crumbling from
weather and time...
CROCKETT WATCHES THE OCEAN
from the balcony of the futuristic villa in Verdado...  A
futurism from 1939, peeling aqua, aging science fiction.
Wherever we are in the world, this place is out of the
stream, outside history.  And Isabella, this woman from a
different world, enters, brings him an oversized cup of
coffee.  In his trousers, Crockett drapes an arm across her
shoulders and they stand in the air.
CROCKETT
hears voices from the interior."|stage direction||
952|ISABELLA|"My aunt.  She's ancient.  She looks
after the place..."|speech|ISABELLA|F
953||(beat)|location||
954|ISABELLA|"This was my mother's family's
home..."|speech|ISABELLA|F
955||CUT TO:|unknown||
956||INT. BODEGUITA DEL MEDIO - CROCKETT + ISABELLA - AFTERNOON|location||
957||"in the funky yellow restaurant drinking mojitas.  They've had
lunch served to them at the bar.  Frosted glasses have sugar
on the bottom and are loaded with crushed Cuban herbs.  The
bartender has been there for 40 years.  Crockett and Isabella
look like regulars.  They've served chicken and plantains.
Like any restaurant, the people eating at the bar are the
regulars.  They sit where Hemingway sat in the slow part of
the afternoon."|stage direction||
958|ISABELLA|Tell me everything.|speech|ISABELLA|F
959|CROCKETT|No.|speech|CROCKETT|F
960|ISABELLA|I insist.|speech|ISABELLA|F
961||(flip)|location||
962|CROCKETT|Okay.|speech|CROCKETT|F
963||(beat)|location||
964|CROCKETT|"Macon, Georgia is where I was born.
Wound up in a juvenile facility.  I
was 14.  Then the military.  Then
prison.  Because I was dumb and
angry.  Then I read.  Then I got
smart.  Then I discovered what I
know, now...it's all business..."|speech|CROCKETT|F
965||Isabella smiles.|stage direction||
966||(to Bartender)|location||
967|CROCKETT (cont'd)|My friend, two more.|speech|CROCKETT|F
968||(beat)|location||
969|CROCKETT (cont'd)|What was your mother's name...?|speech|CROCKETT|F
970|ISABELLA|Blanca...a rubio like you.|speech|ISABELLA|F
971||(pause)|location||
972|ISABELLA|"I see her in a dress...an old
photograph from Lucinda somebody's
wedding...everybody is with
couples.  Husbands and wives.  They
all pose.  My mother is alone
because my father had to go back to
the fighting."|speech|ISABELLA|F
973||(she points)|location||
974|ISABELLA|"...she looks right into the camera.
She is the most beautiful woman in
the room.  By herself.  In a party
dress.  And she looked like she
knew she would die alone..."|speech|ISABELLA|F
975||(beat...remembers)|location||
976|ISABELLA|"She spoke many languages.  We were
in Luanda when she died.  I went to
her friends in Mali.  They sent me
to the Ecole Polytechnique in
Geneva to study mathematics, where
I met Montoya in the discos.  He
had banking there...I was seventeen
and very much into the clubs.  And
he sent me to University for an MBA
in Finance."|speech|ISABELLA|F
977||(pause)|location||
978|ISABELLA|Your mother?|speech|ISABELLA|F
979|CROCKETT|Died in childbirth, having me...|speech|CROCKETT|F
980|ISABELLA|"To mothers.  And all that we owe
them..."|speech|ISABELLA|F
981||"Isabella looks at Crockett and smiles and puts on her
sunglasses."|stage direction||
982|CROCKETT|You know how improbable this is...?|speech|CROCKETT|F
983|ISABELLA|"""Probable""...applies to an event
that may be real.  Doesn't apply
here."|speech|ISABELLA|F
984|CROCKETT|"...'cause we have no future...are
of today and not tomorrow."|speech|CROCKETT|F
985||(laughs)|location||
986|ISABELLA|That's right.|speech|ISABELLA|F
987|CROCKETT|"...and therafore there is no
consequence?"|speech|CROCKETT|F
988|ISABELLA|Exactly.|speech|ISABELLA|F
989||"Crockett's hand is around her waist and slips down her hip as
he pulls her closer and takes off her glasses and she puts
down her drink and kisses him at the bar and Crockett's eyes
dwell on her and she looks back at him and, now, knowing what
he's thinking..."|stage direction||
990||CUT TO:|unknown||
991||INT. THE STREAMLINE HOUSE IN VEDADO - LEADEN SKIES - LATE|location||
992||"AFTERNOON
The water is like sheet metal as clouds allow only a sliver
of light to illuminate the sea while rain greys-out most of
it.  Minute crimson is a freighter heading to the stone
harbor.  Fabric billows in the wind.  PULL BACK into the room
to Crockett and Isabella...
TWO NAKED BODIES
...one light skinned, the other brown, intertwine in the
opiated moments after sensuality.  The afternoon half-light
drapes parts of their bodies, making a relief against which
their eyes hold each other's..."|stage direction||
993||CUT TO:|unknown||
994||INT. SHOWER - CROCKETT - LATER|location||
995||"focused elsewhere.  It's as if he's struggling to record the
event of her in memory so she'll sustain there, because he
compels himself to a different place, now.  Then, the shower
curtain parts.  It startles him...
ISABELLA
enters.  She touches his back.  He turns to her with a smile."|stage direction||
996||(soft)|location||
997|CROCKETT|Let's talk deliveries.|speech|CROCKETT|F
998||"Isabella is not let down by the switch to commerce.  She
merely goes there, too.  After all, this is their subject.
Soft smiles."|stage direction||
999|CROCKETT (cont'd)|...and a different kind of deal.|speech|CROCKETT|F
1000|ISABELLA|Like...?|speech|ISABELLA|F
1001|CROCKETT|"Like ""three thousand a ki?""  That's
nice.
And I can supply the transportation
into South Florida and the Gulf,
more reliable and on-time than
FedEx.  But, three per ki was OK
for openers."|speech|CROCKETT|F
1002|ISABELLA|"And why should continuing
excellence cost more?"|speech|ISABELLA|F
1003|CROCKETT|Cost less.  That's the point.|speech|CROCKETT|F
1004|ISABELLA|Is it December?|speech|ISABELLA|F
1005|CROCKETT|What do you mean?|speech|CROCKETT|F
1006|ISABELLA|"Did Christmas come early this
year...?"|speech|ISABELLA|F
1007|CROCKETT|Better than that.|speech|CROCKETT|F
1008||(beat)|location||
1009|CROCKETT|"We become partners.  Only in this
territory and only on loads we run.
And you don't pay us three thousand
a ki.  You pay us zero.  Why we
get is thirty percent of the load.
Product or cash.  ""And why,"" you're
thinking, ""would I be crazy enough
to out in these gringos like that?
Is he chipping?  Crazy for my love?
Too many mojitas?""  And the answer
is, ""of course"" but also ""no.  It
is because Sonny can deliver what
no one else can."""|speech|CROCKETT|F
1010|ISABELLA|Good samba dancing...?|speech|ISABELLA|F
1011|CROCKETT|Zero risk.|speech|CROCKETT|F
1012|ISABELLA|'Cause you don't lose loads?|speech|ISABELLA|F
1013|CROCKETT|'Cause we guarantee every load.|speech|CROCKETT|F
1014||(beat)|location||
1015|CROCKETT|"Anywhere, for any reason, it comes
up short, we make good.  Your
operations will, from now on, run
risk-free."|speech|CROCKETT|F
1016|ISABELLA|"And you're our thirty-percent
partner?"|speech|ISABELLA|F
1017||Her knowing smile speaks of experience beyond her years.|stage direction||
1018||(deadly seriously)|location||
1019|ISABELLA (cont'd)|"What if I tell you that your ideas
are too big for your skin?"|speech|ISABELLA|F
1020||(beat)|location||
1021|ISABELLA (cont'd)|"That merely to propose this is a
dangerous thing?"|speech|ISABELLA|F
1022|CROCKETT|"Then I would say to you, this has
been fun..."|speech|CROCKETT|F
1023||There's a long pause.  This is business.  This is what is.|stage direction||
1024|ISABELLA|"The range should be between fifteen
and seventeen-point-five percent of
the P.O.E....to even consider it."|speech|ISABELLA|F
1025|CROCKETT|"I need thirty.  Calculate in, also,
the cash you don't have to front..."|speech|CROCKETT|F
1026|ISABELLA|"Available cash is not an issue for
us..."|speech|ISABELLA|F
1027|CROCKETT|Twenty-eight-point-five.|speech|CROCKETT|F
1028|ISABELLA|What if I pushed to twenty-one...?|speech|ISABELLA|F
1029|CROCKETT|I would say you're...|speech|CROCKETT|F
1030||(hesitates; holds up four|location||
1031||fingers)|unknown||
1032|CROCKETT|"...four percentage points away from
a deal..."|speech|CROCKETT|F
1033|ISABELLA|Maybe I'm only one.|speech|ISABELLA|F
1034||And she slides into his arms.  And smiles...|stage direction||
1035|CROCKETT|We'll do it at twenty-two...|speech|CROCKETT|F
1036||"Isabella laughs.  She kisses him under the shower water.  And
it's tough to know who is pushing it further out onto the
edge."|stage direction||
1037|CROCKETT (cont'd)|...and now what?|speech|CROCKETT|F
1038|ISABELLA|"And now I make you breakfast
again..."|speech|ISABELLA|F
1039||Her breathing is heavier as she buries her head in his neck.|stage direction||
1040||CUT TO:|unknown||
1041||INT. BOAT ON STORMY SEAS - DAY|location||
1042||"Crockett is alone.  Black skies mottled with grey.
CROCKETT
Rain and wind rip across his face.  He left Isabella in
Havana.
SATELLITE PHONE
rings.  Crockett picks it up.  It's Tubbs..."|stage direction||
1043|TUBBS (V.O.)|Where the hell are you, man?|speech|TUBBS|M
1044||(into phone)|location||
1045|CROCKETT|On my way back...|speech|CROCKETT|F
1046||"Crockett disconnects.  He pushes it.  It launches from one
swell, airborne, and knifes into the next.  It's violent.
Crockett's thoughts and expression are about Isabella.  They
are criminal conspirators, a woman cheating on her
narcotrafficker ""husband,"" an outlaw smuggler who's really an
undercover cop...
OVER CROCKETT:  GOVERNMENT CHANNEL - ""BORN TO WIN""
rockets in and then throttles back."|stage direction||
1047||CUT TO:|unknown||
1048||EXT. INDIAN RIVER SAFE HOUSE - TUBBS - DAY|location||
1049||"sitting on the U-shaped jetty as we HEAR Crockett kill the
engines, tying it off.  Gina stands halfway up the small lawn
to the early 60's ranch house under tropical palms.  Tubbs'
mood is dark.  As Crockett approaches, he looks blankly at
Tubbs, offering no explanation..."|stage direction||
1050||(mutters)|location||
1051|TUBBS|"The meet with Castillo and the fed
got set up.  It's in 45 minutes..."|speech|TUBBS|M
1052||Tubbs goes inside.  Crockett follows.  As he passes Gina...|stage direction||
1053|GINA|What's up, Sonny...?|speech|GINA|F
1054||Crockett looks at her.  He has no answer.|stage direction||
1055||INT. HOUSE - CROCKETT|location||
1056||enters.  While Tubbs is strapping up...|stage direction||
1057|TUBBS|Where'd you go?|speech|TUBBS|M
1058|CROCKETT|"Hit a couple of jazz clubs.  Fell
back to her place."|speech|CROCKETT|F
1059|TUBBS|Where?|speech|TUBBS|M
1060|CROCKETT|Verdado.|speech|CROCKETT|F
1061|TUBBS|Verdado where?|speech|TUBBS|M
1062|CROCKETT|It's in the suburbs outside Havana.|speech|CROCKETT|F
1063|TUBBS|Havana, Cuba...?|speech|TUBBS|M
1064|CROCKETT|No.  Havana, Louisiana.|speech|CROCKETT|F
1065||(beat)|location||
1066|CROCKETT|Don't we have a meet?|speech|CROCKETT|F
1067|TUBBS|"...where you're makin' a move on
the wife of Archangel de Jesus
Montoya?"|speech|TUBBS|M
1068|CROCKETT|No.|speech|CROCKETT|F
1069|TUBBS|You're not makin' a move on her...?|speech|TUBBS|M
1070|CROCKETT|We're makin' moves on each other.|speech|CROCKETT|F
1071|TUBBS|Oh, that makes it okay, then.|speech|TUBBS|M
1072||CUT TO:|unknown||
1073||INT. ENGINE ROOM OF A TRAMP FREIGHTER SEIZED BY US CUSTOMS|location||
1074||"AND TIED-UP ON THE INDIAN RIVER - FBI RAC JAMES FUJIMA - DAY
We've entered a secret meeting mid-argument."|stage direction||
1075|FUJIMA|"Who said, ""go exploring""?  We want
this staying on track."|speech|FUJIMA|M
1076||(to Fujima)|location||
1077|CROCKETT|"Who's the ""we""?  There's you and
there's us.  And all we got from
you was bad intel.  ""Low-level
producer.""  Yeah, right..."|speech|CROCKETT|F
1078|FUJIMA|What are you talking about?|speech|FUJIMA|M
1079|CROCKETT|"Montoya.  We went to meet the
village priest.  It turns into
Alice in the fucking Vatican and
here's the Pope...of the North
Valle Colombia dope trade."|speech|CROCKETT|F
1080|TUBBS|"His operations are kingpin size and
first-class.  His security is ex-
Eastern bloc, ex-SAS and Israelis.
Their comms are satellite uplink
with mainframe encryption,
significant Sig Int and in their
zones of activity, they have signal-
jamming capability..."|speech|TUBBS|M
1081||Fujima is surprised...|stage direction||
1082|CROCKETT|Yeah.  CIA-level stuff...|speech|CROCKETT|F
1083|TUBBS|"And what does that level of
spending on first-class, private-
sector infrastructure signify to
you?"|speech|TUBBS|M
1084|CROCKETT|Mega-tonnage and mega-cash flow...|speech|CROCKETT|F
1085|FUJIMA|Out of...?|speech|FUJIMA|M
1086|CROCKETT|"Haiti and Puerto Rico.  Money
through Dubai and Geneva maybe."|speech|CROCKETT|F
1087|TUBBS|"Their loads are poly-drug.  ""E""
from Holland, methamphetamine
precursors from Jordan, Afghan ""H.""
Mid-ocean transshipments.  His real
business is:  he's a network."|speech|TUBBS|M
1088|CROCKETT|"And we can illuminate part of it
from the inside out."|speech|CROCKETT|F
1089|TUBBS|"So we want to change-up the mission
statement."|speech|TUBBS|M
1090||(no)|location||
1091|FUJIMA|"Identify and indict the white
supremacist group of importers.
End of story.  Everything else I'm
hearing is speculation masquerading
as intel..."|speech|FUJIMA|M
1092||Crockett flips him a set of keys.|stage direction||
1093|FUJIMA (cont'd)|What's this?|speech|FUJIMA|M
1094|CROCKETT|"Keys to the boat.  Go do this
motherfucker yourself."|speech|CROCKETT|F
1095||Fujima looks at Castillo...who is this insubordinate prick?|stage direction||
1096|FUJIMA|Who are you talking to?|speech|FUJIMA|M
1097|TUBBS|He's talking to you, bro.|speech|TUBBS|M
1098||(beat)|location||
1099|TUBBS|"What he means to say is he is
reluctant to abandon the
penetration of a major
narcotrafficking organization..."|speech|TUBBS|M
1100||(re: Fujima)|location||
1101|CROCKETT|Hey, fuck him.|speech|CROCKETT|F
1102|TUBBS|Chill out Sonny.|speech|TUBBS|M
1103|CROCKETT|"We're the ones doing the death-
defying shit?  And he wants us to
give that up?  For what?
A chump-change bust so he can get
his picture in The Miami Herald to
impress the slug farm in DC..."|speech|CROCKETT|F
1104||(to Castillo)|location||
1105|FUJIMA|Control your men.|speech|FUJIMA|M
1106|CROCKETT|"I'm my own man.  And anytime you
want to see how much man I am?"|speech|CROCKETT|F
1107||(low)|location||
1108|CASTILLO|That's.  It.|speech|CASTILLO|F
1109||Everybody shuts up.|stage direction||
1110||(to Tubbs)|location||
1111|CASTILLO (cont'd)|Where are you on this?|speech|CASTILLO|F
1112||"We know Tubbs has doubts about Crockett's motives and
methods, nevertheless..."|stage direction||
1113|TUBBS|With Sonny.  110%.|speech|TUBBS|M
1114|CASTILLO|Then that's it.|speech|CASTILLO|F
1115||(to Fujima)|location||
1116|CASTILLO|"Change the mission statement.
Crockett stays in.  He keeps
working up the ladder.  The
local importers get a pass for the
time being."|speech|CASTILLO|F
1117|FUJIMA|I don't know.|speech|FUJIMA|M
1118|CASTILLO|Yes you do...|speech|CASTILLO|F
1119|FUJIMA|I got to talk to my ADO...|speech|FUJIMA|M
1120|CASTILLO|No, you don't, Jim.|speech|CASTILLO|F
1121||(beat)|location||
1122|CASTILLO|"'Cause if I close this down, you
got nothing to make a phone call
about.  And my guys don't have a
week for a Feeb bureaucratic
process.  Every hour longer they're
in there, they risk exposure.  So,
right here, right now, they're back
in or I pull them out and close you
down.  What's it going to be?"|speech|CASTILLO|F
1123||Fujima nods acquiescence.|stage direction||
1124|FUJIMA|Okay.|speech|FUJIMA|M
1125||He leaves.  When he's out of earshot...|stage direction||
1126||(to Crockett)|location||
1127|CASTILLO|You fuckin' better be right...!|speech|CASTILLO|F
1128||CUT TO:|unknown||
1129||EXT. FREIGHTER ON THE INDIAN RIVER - CROCKETT + TUBBS - NIGHT|location||
1130||"step across to a second ship among the dozens tied-up along
the river.  Its crimson paint is peeling and it's been
stripped of everything salvageable.  They're alone."|stage direction||
1131||(low)|location||
1132|TUBBS|What is going on...?!|speech|TUBBS|M
1133|CROCKETT|As in...?|speech|CROCKETT|F
1134|TUBBS|"There is ""undercover.""  And there
is ""Which way is up?"""|speech|TUBBS|M
1135|CROCKETT|You think I am in so deep I forgot?|speech|CROCKETT|F
1136|TUBBS|I am asking.  You to me.|speech|TUBBS|M
1137|CROCKETT|"Do you believe...I have forgotten I
am a cop?"|speech|CROCKETT|F
1138|TUBBS|I would never doubt you.|speech|TUBBS|M
1139||This is the answer Crockett needed to hear.|stage direction||
1140|TUBBS (cont'd)|"And do you doubt I will slot anyone
complicit in the death of Maria,
Alonzo and those children?
Anyone...whoever they are..."|speech|TUBBS|M
1141|CROCKETT|No, I do not.|speech|CROCKETT|F
1142||And we know that might mean Isabella.|stage direction||
1143||EXT. MONTOYA COMPOUND, GUAJIRA PENINSULA, COLOMBIA - ISABELLA|location||
1144||"- NIGHT
We are on a peninsula with palm trees.  A bluff dotted with a
small forest of satellite dishes.  A ribbon of white-sand and
beyond that is silver light off the water.  It is rural and
futuristic at the same time."|stage direction||
1145|ISABELLA (O.S.)|"...90- and 120-day futures with
shorted Canadian and US dollars..."|speech|ISABELLA|F
1146||CUT TO:|unknown||
1147||INT. MASTER BEDROOM SUITE - ARCHANGEL DE JESUS MONTOYA-|location||
1148||"LONDONO
in pajama top and boxer shorts, smoking a cigar.  In a
sweatsuit is Isabella, delivering a financial report.  It's
from memory.  Nothing is written down, in the tradition of
the elite section of Swiss private banking in which clerks
commit portfolios to memory.  There are no documents."|stage direction||
1149|ISABELLA|"...and we're looking at Nigerian
crude..."|speech|ISABELLA|F
1150|MONTOYA|"Precursor shipments from Ras Tanura
and Ju'aymah?"|speech|MONTOYA|F
1151|ISABELLA|"Transshipped to a Malaysian
container ship."|speech|ISABELLA|F
1152|MONTOYA|Not French registry?|speech|MONTOYA|F
1153|ISABELLA|"They've been targeted.  And
Pakistani registry is too
vulnerable to search and seizure
right now."|speech|ISABELLA|F
1154|MONTOYA|"José doesn't like the deal in South
Florida..."|speech|MONTOYA|F
1155||Montoya's referring to Crockett.  Alarm bells go off.|stage direction||
1156||(cuts in)|location||
1157|ISABELLA|Burnett?|speech|ISABELLA|F
1158||(shrugs)|location||
1159|ISABELLA|"They want 22% of the value on loads
they run into South Florida.  It's
the Juarez cartel model.
They guarantee the loads.  The
upside is our risk goes to zero.
That frees-up capital."|speech|ISABELLA|F
1160|MONTOYA|"But what does your intuition tell
you...?"|speech|MONTOYA|F
1161||"Is he suspicious?  Does he suspect Isabella and Crockett are
lovers?"|stage direction||
1162|ISABELLA|"My ""intuition""...?  My intuition
made him breakfast the other
morning in Havana."|speech|ISABELLA|F
1163||"Her lieson with Crockett is the last thing we expected to
hear from Isabella."|stage direction||
1164|MONTOYA|And...?|speech|MONTOYA|F
1165|ISABELLA|"They're serious.  They're cautious.
They'll forgo a deal over a
technicality of how a delivery's
handled...they'd walk away, rather
than compromise operational
security...that's good."|speech|ISABELLA|F
1166||Montoya's thoughtful.|stage direction||
1167|ISABELLA (cont'd)|"But they have to be watched
closely..."|speech|ISABELLA|F
1168|MONTOYA|Why?|speech|MONTOYA|F
1169|ISABELLA|"A good deal, like this with us, for
Burnett will be good only
temporarily.  He'll get restless
because he believes nothing is
forever.  Life is dust, make it
while you can.  He's ambitious."|speech|ISABELLA|F
1170||Montoya appreciates her thoughtfulness.|stage direction||
1171|ISABELLA (cont'd)|"So I predict a few good runs.  Then
there'll be a renegotiation."|speech|ISABELLA|F
1172|MONTOYA|That's my girl...|speech|MONTOYA|F
1173||"Montoya uses Isabella and her sexual allure to gather insight
into the people he does business with.  That's part of their
deal."|stage direction||
1174|MONTOYA (cont'd)|"On the next load, José wants to
front them silver.  But they them in
lead..."|speech|MONTOYA|F
1175||(beat)|location||
1176|MONTOYA (cont'd)|"He thinks they are wrong.  What do
you think?"|speech|MONTOYA|F
1177||(revealing nothing)|location||
1178|ISABELLA|"I think José suspects anybody he
doesn't intimidate.  And people,
who are good at what they do?  They
have egos, too..."|speech|ISABELLA|F
1179||(careful)|location||
1180|MONTOYA|What would you do...?|speech|MONTOYA|F
1181||(equally careful)|location||
1182|ISABELLA|"I like the diminished risk.  It
frees up capital reserves.  I like
working with self-interested
businessmen who are competent.  You
can predict their behavior...."|speech|ISABELLA|F
1183||"Montoya looks at her very carefully.  She stares right back
at him."|stage direction||
1184|ISABELLA (cont'd)|"On the other hand...if what you
wish, mi corazon, is la
plumba...the lead?  Then let's do
that.  Accept their deal.  After
the load is received...we will
close their eyes forever..."|speech|ISABELLA|F
1185||"She looks at Montoya squarely.  It hangs in the air.  In his
strange process of decision-making, Montoya reaches a
conclusion..."|stage direction||
1186||"Let's try a few runs with these
partners, I think.  I will tell
José..."|unknown||
1187||"If Isabella is pleased, she doesn't show it.  Montoya
continues to stare at her unwavering expression, frozen in
stone.  He smiles, then, and starts to take off her clothes.
He reaches for her hand and brings her to him.  She kisses
him and he puts aside his cigar, pulls her face into his
neck, and she runs her hands down him..."|stage direction||
1188||CUT TO:|unknown||
1189||EXT. BARRANQUILLA, COLOMBIA AIRPORT - A G3 - NIGHT|location||
1190||"lands.  The door opens.  Isabella emerges.  CLOSER...she
searches, looking for someone as she descends the ramp.
Then...
CROCKETT
emerges from behind an SUV.  He came to meet her plane.
ISABELLA'S
expression changes, but she masks it.
Businesslike, she walks across the tarmac.  There are two
Suburbans.  One for her; one full of security.  Crockett and
her meet.  No show of affection.  Her Secretary, carrying her
briefcase, accompanies her towards the second Suburban."|stage direction||
1191||INT. SECOND SUBURBAN - DOOR - NIGHT|location||
1192||"opens.  Crockett and Isabella climb in.  The rear is
customized cream leather, luxurious with three telephones and
a divider.  As Isabella climbs in, followed by Crockett, she
takes the briefcase from the Secretary and indicates he ride
in the front vehicle.  Doors close.  Windows go up.  Air
conditioning comes on.  She raises the divider, blocking the
driver and locks the doors.  They are sealed in the back.
Alone.  And she assaults Crockett with a passion that's
desperate...as if making love to him puts her world back in
balance.  Their clothes come off, Crockett pauses..."|stage direction||
1193|CROCKETT|Hola, chica.|speech|CROCKETT|F
1194|ISABELLA|Hola, viejo.|speech|ISABELLA|F
1195||He touches the side of her face.|stage direction||
1196|ISABELLA (CONT'D)|Don't stop, bad man...|speech|ISABELLA|F
1197||As they continue, we...|stage direction||
1198||CUT TO:|unknown||
1199||INT. BARRANQUILLA NIGHTCLUB - TUBBS + GINA - NIGHT|location||
1200||"at the bar.  It's jammed.  ""Cochi Loco"" Yero and his
permanent bodyguard, El Tiburon, pass, smile.  Tubbs
introduces Yero to Gina, as his wife.
Yero shakes Gina's hand.  He indicates to the bartender that
Tubbs and Gina are to pay for nothing...and he moves towards
an office.  Cobalt blue light illuminates his face, and his
fierce yellow eyes are not filled with hospitality."|stage direction||
1201||CUT TO:|unknown||
1202||EXT. FALS DE IGUAZU AIRPORT (THREE BORDERS AREA) - MONTOYA -|location||
1203||"NIGHT
deplaning his G-4 crosses to his armored Suburban."|stage direction||
1204||INT. SUBURBAN - MONTOYA|location||
1205||"climbs into the back.  It's also a traveling communications
center, satellite uplink, encryption, the works..."|stage direction||
1206||(to an Assistant)|location||
1207|MONTOYA|Do you have him?|speech|MONTOYA|F
1208||Assistant nods.  Montoya takes the heavy handset...|stage direction||
1209|MONTOYA (cont'd)|José, about the Americans...|speech|MONTOYA|F
1210||"INTERCUT
WITH:"|unknown||
1211||INT. BARRANQUILLA CLUB, OFFICE - JOSÉ YERO|location||
1212||(in Spanish)|location||
1213|JOSÉ YERO|"They are ""wrong.""  I do not trust
them."|speech|JOSÉ YERO|?
1214||(in Spanish)|location||
1215|MONTOYA (V.O.)|Why?|speech|MONTOYA|F
1216||(in Spanish)|location||
1217|JOSÉ YERO|"Too good at what they do, I don't
know.  Something I don't like.
They are wrong..."|speech|JOSÉ YERO|?
1218||Montoya thinks.|stage direction||
1219||(in Spanish)|location||
1220|MONTOYA (V.O.)|"Isabella likes them.  We made their
deal."|speech|MONTOYA|F
1221||Montoya hangs up.  José Yero looks at the phone.|stage direction||
1222||CUT TO:|unknown||
1223||INT. CLUB - CROCKETT + ISABELLA - NIGHT|location||
1224||"enter.  They join Tubbs and Gina.
GINA
sees Crockett's carriage with this woman.  It's different.
Intuitively, she exchanges a look with Tubbs.  Crockett makes
introductions.  Then, they move away to dance to a fast samba
in perfect synchronicity.  And, they're also SEEN by...
JOSÉ YERO
He watches them, too.  His yellow eyes are lit by strobes.
His eyes locked onto Isabella...dancing with Crockett, their
bodies close...
And in the way he looks at them, hurt, like a betrayed lover,
which he isn't and never could have been...we know now, the
core of his antagonism."|stage direction||
1225||CUT TO:|unknown||
1226||INT. HONDURAN FREIGHTER, DINING AREA - TUBBS - DAY|location||
1227||"It's a 30 year old, well-maintained carribean freighter with
a steel table and u-shaped bench.  In the dark interior,
narrow spots reveal the group hovering over a ruggedized
Workpad with navigational software."|stage direction||
1228|JOSÉ YERO|"Transshipment point is here at
17:00 hours on the 23rd."|speech|JOSÉ YERO|?
