|character|text|type
141|HILDY|"Oh, yes -- we were to have it right
after our honeymoon -- honeymoon!"|speech
142|BURNS|"Was it my fault? Did I know that
coal mine was going to have another
cave-in? I meant to be with you on
our honeymoon, Hildy -- honest I
did."|speech
143|HILDY|"All I know is that instead of two
weeks in Atlantic City with my
bridegroom, I spent two weeks in a
coal mine with John Kruptzky -- age
sixty-three -- getting food and air
out of a tube! You don't deny that.
Do you?"|speech
144|BURNS|"Deny it! I'm proud of it! We beat
the whole country on that story."|speech
145|HILDY|"Well, suppose we did? That isn't
what I got married for. What's the
good of -- Look, Walter, I came up
here to tell you that you'll have to
stop phoning me a dozen times a day --
sending twenty telegrams -- all the
rest of it, because I'm --"|speech
146|BURNS|"Let's not fight, Hildy. Tell you
what. You come back to work on the
paper and if we find we can't get
along in a friendly way, we'll get
married again."|speech
147|HILDY|What?!!|speech
148|BURNS|I haven't any hard feelings.|speech
149|HILDY|"Walter, you're wonderful in a
loathesome sort of way. Now, would
you mind keeping quiet long enough
for me to tell you what I came up
here for?"|speech
150||"(rising, reaching for
his hat)"|location
151|BURNS|"Sure, come on. We'll have some lunch
and you can tell me everything."|speech
152||(also rising)|location
153|HILDY|I have a lunch date. I just want --|speech
154|BURNS|You can break it, can't you?|speech
155|HILDY|No, I can't.|speech
156|BURNS|Sure you can. Come on.|speech
157||DIFFERENT ANGLE|stage direction
158|HILDY|"Don't tell me what to do! We're
divorced -- I'm a free woman. You're
not my husband and you're not my
boss! And what's more, you're not
going to be my boss."|speech
159|BURNS|What do you mean by that?|speech
160|HILDY|Just what I said. That's what I --|speech
161|BURNS|"You mean you're not coming back to
work here?"|speech
162|HILDY|"That's the first time you've been
right today. That's what I --"|speech
163||(still interrupting)|location
164|BURNS|You've had a better offer, eh?|speech
165|HILDY|You bet I've got a better offer.|speech
166|BURNS|"Well, go on and take it. Work for
somebody else! That's the gratitude
I get for --"|speech
167|HILDY|I know, Walter, but I --|speech
168||(ignoring her)|location
169|BURNS|"What were you when you came here
five years ago? A little college
girl from a School of Journalism! I
took a little doll-faced mugg --"|speech
170|HILDY|"You wouldn't have taken me if I hadn't
been doll-faced!"|speech
171|BURNS|"Why should I? I thought it would be
a novelty to have a face around here
a man could look at without
shuddering."|speech
172|HILDY|Listen, Walter --|speech
173||(going right on)|location
174|BURNS|"I made a great reporter out of you,
Hildy, but you won't be half as good
on any other paper, and you know it.
You need me and I need you -- and
the paper needs both of us."|speech
175|HILDY|"Well, the paper'll have to learn to
do without me. And so will you. It
just didn't work out, Walter."|speech
176||WIDER ANGLE|stage direction
177|BURNS|"It would have worked if you'd been
satisfied with just being editor and
reporter. But no! You had to marry
me and spoil everything."|speech
178||(indignantly)|location
179|HILDY|"I wasn't satisfied! I suppose I
proposed to you!"|speech
180|BURNS|"Well, you practically did! Making
goo-goo eyes at me for two years
till I broke down. And I still claim
I was tight the night I proposed. If
you'd been a gentleman you'd have
forgotten all about it. But not you!"|speech
181||(speechless)|location
182|HILDY|You -- you --|speech
183||"She grabs something and chucks it at him. He ducks. The phone
rings."|stage direction
184||(to Hildy)|location
185|BURNS|"You're losing your eye. You used to
be able to pitch better than that."|speech
186||(he reaches for phone)|location
187|BURNS|"Hello... Yeah... What? Sweeney? Well,
what can I do for you?"|speech
188||"CLOSE SHOT DUFFY
seated at his desk, talking into phone."|stage direction
189|DUFFY|"What's the matter with you? Are you
drunk? This is Duffy, not Sweeney!"|speech
190||"CLOSE SHOT BURNS AND HILDY
Burns into phone:"|stage direction
191|BURNS|"Sweeney! You can't do that to me!
Not today, of all days! Jumping
Jehosophat! Oh, no, Sweeney... Well,
I suppose so... All right. If you
have to, you have to."|speech
192||(he hangs up)|location
193|BURNS|"How do you like that? Everything
happens to me -- with 365 days in
the year -- this has to be the day."|speech
194|HILDY|What's the matter?|speech
195|BURNS|Sweeney.|speech
196|HILDY|Dead?|speech
197|BURNS|"Not yet. Might just as well be. The
only man on the paper who can write --
and his wife picks this morning to
have a baby!"|speech
198||CLOSE SHOT HILDY|stage direction
199|HILDY|Sweeney?|speech
200||(she laughs)|location
201|HILDY|"Well, after all, he didn't do it on
purpose, did he?"|speech
202||CLOSE SHOT BURNS AND HILDY|stage direction
203|BURNS|"I don't care whether he did or not.
He's supposed to be covering the
Earl Williams case and there he is --
waiting at the hospital! Is there no
sense of honor left in this country?"|speech
204||(practically)|location
205|HILDY|Well, haven't you got anybody else?|speech
206|BURNS|"There's nobody else on the paper who
can write! This'll break me, unless --"|speech
207||"(he stares at Hildy;
then a light breaks)"|location
208|BURNS|Hildy!|speech
209|HILDY|No!|speech
210|BURNS|You've got to help me, Hildy.|speech
211|HILDY|Keep away --|speech
212|BURNS|"It'll bring us together again, Hildy --
just the way we used to be."|speech
213|HILDY|"That's what I'm afraid of. ""Any time --
any place -- anywhere!"""|speech
214|BURNS|"Don't mock, Hildy, this is bigger
than anything that's happened to us.
Don't do it for me! Do it for the
paper."|speech
215|HILDY|Get away, Svengali.|speech
216|BURNS|"If you won't do it for love, how
about money? Forget the other offer
and I'll raise you twenty-five bucks
a week."|speech
217|HILDY|Listen, you bumble-headed baboon --|speech
218|BURNS|"All right -- thirty-five, and not a
cent more!"|speech
219|HILDY|Please! Will you just --|speech
220|BURNS|"Great grief! What's that other paper
going to give you?"|speech
221|HILDY|I'm not working for any other paper!|speech
222|BURNS|"Oh! In that case, the raise is off
and you go back to your old salary
and like it. Trying to blackjack --"|speech
223|HILDY|Look at this!|speech
224||"(pulling her glove
off her left hand)"|location
225||"CLOSEUP HILDY
She gets glove off left hand and holds up an engagement ring
for him to see."|stage direction
226|HILDY|"Do you see this? Do you know what an
engagement ring is?"|speech
227||"CLOSEUP BURNS
He looks at ring, swallows, then:
MED. SHOT
Burns and Hildy."|stage direction
228|HILDY|"I tried to tell you right away but
you started reminiscing. I'm getting
married, Walter, and also getting as
far away from the newspaper business
as I can get! I'm through."|speech
229||(himself again)|location
230|BURNS|"Get married all you want to, Hildy,
but you can't quit the newspaper
business."|speech
231|HILDY|You can't sell me that, Walter.|speech
232|BURNS|"Who says I can't? You're a newspaper
man."|speech
233|HILDY|"That's why I'm quitting. I want to
go some place where I can be a woman."|speech
234|BURNS|"I know you, Hildy, and I know what
it would mean. It would kill you."|speech
235||CLOSER SHOT|stage direction
236||(bitterly)|location
237|HILDY|"A journalist! Peeking through keyholes --
running after fire engines -- waking
people up in the middle of the night
to ask them if they think Hitler's
going to start a war -- stealing
pictures off old ladies of their
daughters that got chased by apemen!
I know all about reporters -- a lot
of daffy buttinskies going around
without a nickel in their pockets,
and for what? So a million hired
girls and motormen's wives will know
what's going on! No, Walter, I'm
through."|speech
238|BURNS|Where'd you meet this man?|speech
239|HILDY|Bermuda.|speech
240|BURNS|Bermuda... Rich, eh?|speech
241|HILDY|"Not what you'd call rich. Makes about
five thousand a year."|speech
242|BURNS|What's his line?|speech
243|HILDY|He's in the insurance business.|speech
244||(looks up)|location
245|BURNS|The insurance business?|speech
246||(on the defensive)|location
247|HILDY|"It's a good, honest business, isn't
it?"|speech
248||ANOTHER ANGLE|stage direction
249|BURNS|"Oh sure, it's honest. But somehow, I
can't picture you with a guy who
sells policies."|speech
250|HILDY|"Well, I can, and I love it! He forgets
the office when he's with me. He
doesn't treat me like an errand-boy --
he treats me like a woman."|speech
251|BURNS|"He does, does he? How did I treat
you -- like a water buffalo?"|speech
252|HILDY|"I don't know about water buffaloes,
but I know about him. He's kind and
sweet and considerate. He wants a
home -- and children."|speech
253|BURNS|"Say, sounds more like a guy I ought
to marry. What's his name?"|speech
254|HILDY|"Well, I'll give you a hint. By
tomorrow they'll be calling me Mrs.
Bruce Baldwin."|speech
255|BURNS|"Tomorrow? Tomorrow... as quick as
that?"|speech
256|HILDY|"The quicker the better. Well -- I
finally got out what I came in to
tell you."|speech
257||(she extends her hand)|location
258|HILDY|"So long, Walter, and better luck
next time."|speech
259||(taking her hand)|location
260|BURNS|"I wish you everything I couldn't
give you, Hildy."|speech
261|HILDY|Thanks...|speech
262|BURNS|"Too bad I couldn't see this guy first.
I'm pretty particular about whom my
wife marries."|speech
263||(laughing)|location
264|HILDY|"Well, he's waiting in the anteroom
for me now."|speech
265|BURNS|Say, could I meet him?|speech
266|HILDY|"Oh, better not, Walter. Wouldn't do
any good."|speech
267|BURNS|You're not afraid, are you?|speech
268|HILDY|Afraid? I should say not!|speech
269|BURNS|"All right then, come on and let's
see this paragon."|speech
270||(gets hat)|location
271|BURNS|Is he as good as you say?|speech
272|HILDY|Better.|speech
273||"MED. SHOT OFFICE
Burns has his hat. They start toward the door."|stage direction
274|BURNS|Then what does he want with you?|speech
275||(laughing)|location
276|HILDY|Now you got me.|speech
277|BURNS|Nothing personal. I was just asking.|speech
278||At the door, Burns walks ahead, opens door and walks out.|stage direction
279||INT. CORRIDOR OUTSIDE BURNS' OFFICE MED. CLOSE SHOT BURNS|location
280|BURNS|After all --|speech
281||"He stops as he realizes she's not there. The door opens.
Hildy comes out."|stage direction
282|HILDY|"You wouldn't believe this, Walter,
but Bruce holds the door open for
me."|speech
283||(incredulous)|location
284|BURNS|No kidding?|speech
285||INT. CITY ROOM FULL SHOT|location
286||"Reporters conversing. They stop as Hildy and Burns enter
scene.
TRUCKING SHOT
as Hildy follows Burns through the City Room. This time, in
contrast to Hildy's original walk through the room, the groups
are silent as they watch the two."|stage direction
287||(trying to keep pace)|location
288|HILDY|"And he takes his hat off when he's
with a lady."|speech
289||(over his shoulder)|location
290|BURNS|What for?|speech
291||(shouting)|location
292|HILDY|"And when he walks with a lady, he
waits for her!"|speech
293||(stops)|location
294|BURNS|Oh, I'm sorry.|speech
295||"Burns, at this point, has reached the switchboard. He says,
under his breath, to Maisie:"|stage direction
296||(under his breath)|location
297|BURNS|"Have Duffy call me in the restaurant
in twenty minutes."|speech
298||"Hildy, a little out of breath, catches up with him. At the
iron gate that opens into anteroom Hildy jumps ahead, opens
the gate and holds it for Burns."|stage direction
299|HILDY|Allow me.|speech
300||(walking right through)|location
301|BURNS|Thanks.|speech
302||Hildy follows him out.|stage direction
303||INT. ANTEROOM MED. SHOT|location
304||"as Hildy follows Burns in. Bruce is sitting on the bench. On
the end of a bench sits an old, grizzled Western Union ""boy"".
Ignoring Bruce, Burns strides over to the ""boy"", seizes his
hand, shakes it and says:"|stage direction
305|BURNS|"I can see right away my wife picked
out the right husband for herself."|speech
306||"CLOSE SHOT BRUCE
Hildy behind him. Bruce registers amazement at this.
CLOSE SHOT BURNS AND MESSENGER
The messenger is more amazed than Bruce as Burns keeps pumping
his hand vigorously."|stage direction
307|MESSENGER|"There must be some mistake. I'm
already married."|speech
308||"(you never saw a more
surprised man)"|location
309|BURNS|Already married!|speech
310||"(turning to Hildy
o.s.)"|location
311|BURNS|Hildy, why didn't you tell me?|speech
312||"CLOSEUP HILDY
She shakes her head at Burns' antics, but can't help smiling
nevertheless.
MEDIUM SHOT BURNS AND MESSENGER"|stage direction
313||"(again seizing
messenger's hand)"|location
314|BURNS|Congratulations again, Mr. Baldwin!|speech
315|MESSENGER|But my name --|speech
316||(as he enters scene)|location
317|BRUCE|Mr. Burns!|speech
318||Burns turns slightly but doesn't release messenger's hand.|stage direction
319|BURNS|"Yeah? You'll have to excuse me --
I'm busy with Mr. Bruce Baldwin here.
Just leave your card with the boy."|speech
320||"CLOSE SHOT BRUCE AND BURNS
Bruce takes hold of Burns' coat and shakes it to get his
attention. Burns turns on him:"|stage direction
321|BURNS|I'm very sorry, but I'm busy! Look --|speech
322||(he points o.s.)|location
323|BURNS|"-- there's the boy. Take your card
and leave it with him."|speech
324||"He turns away again. Bruce, determinedly, takes hold of his
sleeve and pulls at it."|stage direction
325|BRUCE|Mr. Burns --|speech
326||(wheeling around)|location
327|BURNS|"I've just told you I was busy with
Mr. Bruce Baldwin!"|speech
328|BRUCE|I'm Bruce Baldwin!|speech
329||"MEDIUM SHOT
Burns, still pumping the dazed messenger's hand, stops at
this, drops hand, and turns to Bruce:"|stage direction
330|BURNS|You're Bruce Baldwin?|speech
331|BRUCE|Yes!|speech
332||(accusing to messenger)|location
333|BURNS|Then who are you?|speech
334||(falteringly)|location
335|MESSENGER|My name's Pete Davis.|speech
336|BURNS|"Pete Davis! Well, Mr. Davis, this is
no concern of yours and after this
I'll thank you to keep out of my
affairs!"|speech
337||"The messenger isn't quite sure what he's done but he slinks
back to his seat as Burns turns to Bruce.
CLOSEUP HILDY
She is beginning to get sore, but reluctantly again she is
compelled to smile at Walter's behavior.
CLOSE SHOT BURNS AND BRUCE"|stage direction
338||"(reaches for Bruce's
hand but grabs the
umbrella and begins
shaking the handle
up and down)"|location
339|BURNS|"This is a pleasure, Mr. Baldwin, and
I'm sorry about the mistake."|speech
340||"(he tries to shift
the umbrella, calling
Burns' attention to
it, and offers his
hand instead)"|location
341|BURNS|"Oh, I thought there was something
funny... You see, Bruce, you don't
mind if I call you Bruce, do you?
After all, we're practically related --"|speech
342||"(completely unnerved
by this time, and
you can't quite blame
him)"|location
343|BRUCE|"Mr. -- well -- no -- no -- not at
all."|speech
344|BURNS|"You see, my wife -- I mean, your
wife -- that is, I mean Hildy -- had
led me to expect that she was marrying
a much older man."|speech
345||"(this is the final
crusher)"|location
346|BRUCE|Oh.|speech
347|BURNS|"But I see, she didn't mean old in
years. You always carry an umbrella,
Bruce?"|speech
348|BRUCE|"Well, er -- it looked a little cloudy
this morning."|speech
349|BURNS|"That's right. -- Rubbers, too, I
hope? A man ought to be prepared for
any emergency."|speech
350||"Burns looks down. Bruce, in unconscious responses, helplessly
lifts his foot up and we see the rubber."|stage direction
351|BURNS|Attaboy!|speech
352||"(taking Bruce's arm
and leading him toward
elevator)"|location
353|BURNS|Come on, Bruce.|speech
354||"(going along, but
worried)"|location
355|BRUCE|Where are we going?|speech
356|BURNS|"Where are we going? I'm going to buy
you two lunch -- didn't Hildy tell
you?"|speech
357||"(a helpless look back
at Hildy)"|location
358|BRUCE|No -- she didn't.|speech
359|BURNS|Just wanted to surprise you, I guess.|speech
