|character|text|type
322|DRIVER|"We had some bad wind this week.  The
""Mistral""!!  ""Peuchere""!  There
isn't one olive left on its tree.
It suddenly left us this morning...
I sure won't be the one to call it
back."|speech
323||EXT.  ANTIBES - ROAD TO MARINELAND|location
324||"The taxi comes to a stop in front of Marineland.  JACQUES
gets out, carrying one of his bags."|stage direction
325||(to the driver)|location
326|JACQUES|I'll only be five minutes.|speech
327||He enters Marineland.|stage direction
328||EXT.  MARINELAND - ON JACQUES|location
329||"The park is closed, the paths are deserted.  JACQUES
approaches the Dolphin's tank.  All three dolphins rise up
in the water.  Greet him with a click and clatter of
tongues.  JACQUES sits down at the edge of the tank."|stage direction
330|JACQUES|"Good morning, everybody!  Did you
sleep well?  I slept in a plane, and
it wasn't too great."|speech
331||"He opens his duffel bag.  Hunts around, comes up with two
packages wrapped in brownpaper.  The dolphins stare at
him, intrigued."|stage direction
332||(calling out)|location
333|JACQUES|Hey!  presents.|speech
334||The dolphins CACKLE some more.|stage direction
335|JACQUES|You think I'd forget you?|speech
336||"He laughs.  The driver, who seems to be quite familiar
with the place, walks in heading straight over to the soda
machine.  Out of the corner of his eye, he takes in the
scene, very intrigued.
JACQUES has not noticed him.
He starts unwrapping the first package."|stage direction
337|JACQUES|For Bathsheba.|speech
338||"He produces a little ceramic Llama.
ON BATHSHEBA
looking at the llama, bewildered.  As bewildered as a
dolphin can be.  JACQUES turns the llama upside down.  It
moos:  HIAK, HIAK..."|stage direction
339|JACQUES|"It's a Llama.  You understand?  From
Peru.  It's fighting."|speech
340||"BATHSHEBA shakes her head.  JACQUES throws the llama into
the water.  He unwraps the second package.  A pair of
Peruvian gloves and hat.  Wide eyed, the driver sits in
the stands to watch the show."|stage direction
341|JACQUES|"That's for you, Darjeeling.  We
wouldn't want you to catch cold!"|speech
342||He throws them to DARJEELING who catches them.|stage direction
343|JACQUES|And now...|speech
344||(singing out)|location
345|JACQUES|"""Ta, da..."" For you Tina."|speech
346||He pulls out a thermos.|stage direction
347|JACQUES|Something you've never seen either.|speech
348||He opens the thermos.|stage direction
349|JACQUES|Snow!|speech
350||"He sprinkles snow flakes on TINA'S head.  She tries to
taste it."|stage direction
351||(smiling like a|location
352||child)|unknown
353|JACQUES|A new experience, Tina.|speech
354||(nostalgic)|location
355|JACQUES|"I missed you little rascals.  Did
you get my post card?"|speech
356||"The three dolphins leap into the air and land with a huge
splash which soaks JACQUES.  He takes his shirt off."|stage direction
357||(pretending to be|location
358||serious)|unknown
359|JACQUES|"Oh?  Is that what you want?
Alright, but five minutes, no more.
I have a taxi waiting."|speech
360||"He takes off his pants.  The taxi driver gets up, as if to
keep him from going in.  JACQUES dives into the pool.
UNDERWATER - ON JACQUES
He swims under the dolphin, reaches out and grabs hold of
the dolphin's snout.
The dolphin pulls JACQUES around and around the basin
while JACQUES pets his chest and belly.  We have never
seen JACQUES so relaxed and happy."|stage direction
361||DISSOLVE TO:|unknown
362||EXT.  MANHATTAN - DAWN|location
363||"Overview of a gray and dirty Manhattan morning.  JOHANA
depressed, stares blankly out of the window of a yellow
cab.  She watches the muddy brown water flow under the
Brooklyn Bridge.
The driver keeps yelling obscenities to all the cars
around him."|stage direction
364||EXT.  MANHATTAN - DAY|location
365||"A suitcase in each hand, JOHANA gets out of the cab and
walks up the stairs of her apartment."|stage direction
366||INT.  HALLWAY - DAY|location
367||"JOHANA puts down her suitcase wearily.  Catches her breath
and gets out her keys.  She tries one in the top lock.  It
doesn't work.  She tries harder.  There's a woman's voice
yelling angrily from inside the apartment."|stage direction
368|SALLY (O.S.)|"I changed the lock you son of a
bitch!"|speech
369|JOHANA|... Sally?|speech
370||The door opens.|stage direction
371|SALLY|"You're back!  Hello.  We were
burgled."|speech
372|JOHANA|Again?|speech
373|SALLY|They got the new T.V.|speech
374||JOHANA comes in, looks at the ransacked apartment.|stage direction
375|SALLY|... And the new stereo.|speech
376|JOHANA|"I hope they remembered to take the
microwave this time?"|speech
377|SALLY|"Yep.  How was your trip...?  Help me
clean up, okay?"|speech
378|JOHANA|You called the police?|speech
379|SALLY|"They're going to send detectives.
When they get around to it."|speech
380||(shrugging)|location
381|JOHANA|"So what, all they ever want is your
phone number anyway."|speech
382||"JOHANA goes over, slumps into an easy chair and sighs.
After a beat..."|stage direction
383|SALLY|Well?|speech
384|JOHANA|What?|speech
385|SALLY|How was your trip?|speech
386||(flatly)|location
387|JOHANA|Nice... Very interesting... Great!|speech
388||(doubtfully)|location
389|JOHANA|... I guess.|speech
390||(ironically)|location
391|SALLY|Okay... Who'd you meet?|speech
392||"JOHANA opens her handbag, takes out the strip of
electrocardiogram paper, hands it to her."|stage direction
393|SALLY|"A cardiogram...?  You met a doctor!
Congratulations, you're in the
chips..."|speech
394||(an afterthought)|location
395|SALLY|"Unless they have socialized medicine
in Peru.  Do they?"|speech
396||(indicating paper)|location
397|JOHANA|It's his heartbeat.|speech
398|SALLY|Oh Jesus...!  I'll make some coffee.|speech
399||(starts toward|location
400||kitchen)|unknown
401|SALLY|They left the stove.|speech
402||TIME DISSOLVE:|unknown
403||INT.  APARTMENT - LATER|location
404||"The living room is almost completely put back together...
SALLY is replacing books in the bookcase, JOHANA is using
a carpet sweeper, and talking away."|stage direction
405||(nonstop)|location
406|JOHANA|"6'3"", 6'1"", maybe 5'9"" -- You can't
be sure, you know the flippers, they
add height or they take it away, or
something.  Anyway short dark hair...
Not punk or anything, just short.
And the cutest smile.  He wasn't
smiling at me, I don't think -- just
smiling.  And he thought he saw me in
the lake.  I mean that was a figure
of speech... They're so romantic,
the French."|speech
407||(bored, half asleep)|location
408|SALLY|I thought you said he was Peruvian?|speech
409||(annoyed)|location
410|JOHANA|Haven't you been listening?|speech
411||SALLY opens the drapes, revealing it's dawn outside.|stage direction
412|SALLY|"... Since eight o'clock last
night...!  You're in love."|speech
413|JOHANA|Don't be a jerk.|speech
414||(emphatically)|location
415|JOHANA|"There's no such thing as love at
first sight."|speech
416||DISSOLVE TO:|unknown
417||"UNDERWATER - SWIMMING POOL
JACQUES is swimming alone at the bottom of a gigantic
swimming pool.  He wears a monofin, his head and chest are
wired up to an assistant who runs back and forth alongside
the pool.
A man's feet are seen walking over to the side of the
pool.
JACQUES is swimming laps, arching his body like a dolphin.
As he approaches one end of the pool, he sees a coin
slowly falling in front of him.  JACQUES picks it up and
looks at it:  it's an old Greek coin.
JACQUES smiles and swims to the surface."|stage direction
418||EXT.  ON SIDE OF SWIMMING POOL - DAY|location
419||"JACQUES pokes his head out of the water and pulls off his
goggles.
ENZO stands over him, smiling."|stage direction
420|ENZO|Jacques, my friend, how are you?|speech
421||(happy)|location
422|JACQUES|Enzo...|speech
423||A beat.|stage direction
424|ENZO|"I leave you swimming and twenty
years later, you're still in the
water!  What the hell are you doing?
Training?"|speech
425|JACQUES|Yes.|speech
426||"An uneasiness sweeps over ENZO'S face and quickly
disappears."|stage direction
427|ENZO|That's good.|speech
428||(smiling again)|location
429|ENZO|"You never would have recognized me,
huh?  Check out the suit!  Looking
good, no?  You know I'm the world
champion?"|speech
430|JACQUES|Yes, I know.|speech
431|ENZO|I dove 315 feet!|speech
432|JACQUES|Great!|speech
433|ENZO|"They say I'm like Lazarus.  You
know, the guy who was raised from
the dead?!"|speech
434||He laughs.  JACQUES smiles.  ENZO goes on.|stage direction
435||(serious)|location
436|ENZO|"Doesn't it surprise you that I just
show up like this... Listen, the
world championship starts in ten
days in Taormina.  Be my guest."|speech
437||ENZO puts down an airplane ticket on the side of the pool.|stage direction
438|ENZO|Your ticket.|speech
439||Surprised, JACQUES looks over at the ticket.|stage direction
440|JACQUES|Why?|speech
441|ENZO|"Because I'm sure you're dying to
beat me."|speech
442||(shaking his head)|location
443|JACQUES|"I don't want to be in any
competition... I dive because I like
to, not to beat a record... don't
you have to be very mad at somebody
to want to beat him?"|speech
444|ENZO|"No.  All you need is to want to be
the best."|speech
445||(smiles)|location
446|JACQUES|You're the best, Enzo!|speech
447||(with a tense grin|location
448||on his face)|unknown
449|ENZO|"That's too easy!  Every time I beat
a record there's always some
dumbshit asking me:  ""D'you know
that French guy, Mayol?  He's
supposed to be very good!  Too bad
he doesn't compete."" So, you're
going to come with me to Taormina!
First, because you're my friend and
second, because you don't have one
reason to keep on spoiling my
pleasure."|speech
450||(he pushes the|location
451||"airplane ticket to
Jacques)"|unknown
452|ENZO|... I'll see you there...|speech
453||"EXT.  OFFICE BUILDING - NEW YORK - DAY
INT.  DUFFY'S OFFICE - DUFFY - JOHANA"|location
454||"She is seated across the desk from him.  He's reading
through her report.  Behind him, outside the large plate
glass window, window-washers are seated on a scaffold
suspended far above the city.  They eat lunch.
JOHANA'S eyes wander (bored) around the office as DUFFY
reads.  He looks up."|stage direction
455||(indicating report)|location
456|DUFFY|"This is good work... unfortunately
it's incomplete."|speech
457||(he glances at the|location
458||window)|unknown
459|DUFFY|"Could you eat a sandwich 40 floors
above the street."|speech
460||(absently)|location
461|JOHANA|What kind?|speech
462|DUFFY|Johana, am I boring you?|speech
463|JOHANA|"Sorry.  Of course not, definitely
not... well, maybe a little.  What
did you say?"|speech
464|DUFFY|"I said that the file is incomplete.
See if you can get through to this
Lawrence character and have him send
the Peruvian registration for his
missing truck... and don't let him
tell you it was in the glove
compartment."|speech
465|JOHANA|Right Chief!|speech
466||She starts out of the office.|stage direction
467||(to her back)|location
468|DUFFY|Did the driver really freeze?|speech
469|JOHANA|"Like a popsicle.  They're keeping
him on a stick until spring."|speech
470|DUFFY|My God!  I'm glad I didn't go.|speech
471||(under her breath,|location
472||leaving)|unknown
473|JOHANA|... So am I.|speech
474||INT.  QUONSET HUT - PERU - DAY|location
475||"Doctor LAWRENCE covers one ear with his hand as he yells
into the phone."|stage direction
476||(screaming)|location
477|LAWRENCE|"... I said, all the truck papers are
in the glove compartment!"|speech
478||INT.  JOHANA'S OFFICE - MANHATTAN|location
479||"JOHANA sits at her desk, she too is yelling into the
telephone.  Her colleague looks over at her and smiles."|stage direction
480||(with a sigh)|location
481|JOHANA|"Okay, listen, just get the custom's
office to send me a copy as fast as
possible.  We can't send you new
equipment until our file is
complete.  Okay?"|speech
482||INT.  QUONSET HUT - PERU - DAY|location
483|LAWRENCE|"Okay, okay.  You'll have it by the
end of the week, how's that?"|speech
484|JOHANA (V.O.)|"You've made me a happy insurance
person."|speech
485|LAWRENCE|Then, goodbye.|speech
486||He is just about to hang up.|stage direction
487||INT.  JOHANA'S OFFICE - MANHATTAN|location
488||JOHANA jumps up.|stage direction
489|JOHANA|Wait!  Professor...?|speech
490|LAWRENCE (V.O.)|... Yes?|speech
491||"JOHANA starts snooping around the papers on her desk,
embarrassed by the presence of her colleague."|stage direction
492||(as softly as|location
493||possible)|unknown
494|JOHANA|"You don't know how I could reach
that diver of yours... Mayol... We
need some additional information...
I mean, we have a few questions to
ask him."|speech
495||INT.  QUONSET HUT - PERU - DAY|location
496|LAWRENCE|"The last thing I heard, he was off
to Taormina for the world diving
championships.  That's Taormina, in
Sicily!"|speech
497||INT.  DUFFY'S OFFICE - DAY|location
498||JOHANA dashes in without knocking.|stage direction
499|JOHANA|"Listen, I just found out we've got
real problems in Sicily!"|speech
500||(alarmed)|location
501|DUFFY|What d'you mean?|speech
502||(improvising)|location
503|JOHANA|"The mafia!  La Cosa Nostra!
Coppola!  De Niro...!  I knew it!  I
knew we shouldn't have written that
policy!!"|speech
504||(pale)|location
505|DUFFY|What's happened??|speech
506|JOHANA|The documents are forged.|speech
507|DUFFY|No!|speech
508|JOHANA|"Yes!  The notary is a phony.  He has
the same signature as the
contractor!"|speech
509||(outraged)|location
510|DUFFY|It can't be true!|speech
511||(fast talking)|location
512|JOHANA|"We have to send somebody over there
immediately!  If we prove the
forgery we can cancel the policy.
We'll be off the hook.  There's a
flight to Rome in two hours and from
there its just a short hop to
Sicily."|speech
513||(reaching for phone)|location
514|DUFFY|"I'll send Cardoza, he'll be able
to..."|speech
515||(interrupting)|location
516|JOHANA|"I tried him, he can't go.  His son
is being Bar Mitzvohed tomorrow...
I'll go, boss."|speech
517|DUFFY|"I thought it was Spanish that you
spoke?"|speech
518||(after a beat)|location
519|JOHANA|"Italian is practically the same
thing."|speech
520||EXT.  PORT OF MESSINE - DAY|location
521||"A ferry comes into the dock, as a plank is slowly lowered.
As it descends, four rail cars lie in wait in its belly.
JOHANA comes off the boat, carrying her suitcase, she
wears a light summer dress.  She looks around, seeming a
little lost.
A white FIAT taxi screeches to a halt beside her.  JOHANA
jumps.  The driver whose arm loosely dangles from the car
window, grins at her."|stage direction
522|DRIVER|... Taxi?|speech
523||EXT.  SAN DOMENICO - DAY|location
524||"The white FIAT taxi pulls up in front of the SAN DOMENICO
hotel, but it is JACQUES who gets out of it.  The driver
helps him with his bags."|stage direction
525||(checking the books)|location
526|RECEPTIONIST|Mayol... Mayol... No reservation.|speech
527||(uncomfortable)|location
528|JACQUES|... Are you sure?|speech
529|RECEPTIONIST|Positive, Sir.|speech
530||"JACQUES looks down at the piece of paper stapled to his
ticket."|stage direction
531|JACQUES|This is the hotel San Domenico?|speech
532|RECEPTIONIST|"Yes Sir, and it has been so for 127
years."|speech
533||(more and more|location
534||uncomfortable)|unknown
535|JACQUES|"Yes, but... So, you haven't got a
room left?"|speech
536|RECEPTIONIST|"No Sir, the hotel is full because of
the Diving championship."|speech
537|JACQUES|Ah?!|speech
538||"The Receptionist starts working on his papers again.
JACQUES, completely lost, stares blankly at the hotel
clerk, wondering what to do next."|stage direction
539||INT.  HOTEL - DAY|location
540||"The tiny FIAT clatters onto the sidewalk in front of the
hotel narrowly avoiding the Countess' limo.  Parks its
frontwheels on the sidewalk, rear end in the road.
ENZO, followed by ROBERTO, get out of his car, like a king
descending from his carriage.  On the way, he stops and
kisses a distinguished elderly woman's hand?  The hotel's
CONTESSA.
ENZO tosses his keys to a doorman who stepped up to
complain."|stage direction
541||(to doorman)|location
542|ENZO|"Be careful with that car, it's a new
paint job."|speech
543||ENZO enters the hotel and sees JACQUES.|stage direction
544||(yelling across the|location
545||lobby)|unknown
546|ENZO|Giacomino!  My friend!  My brother!|speech
547||"ENZO and JACQUES.  The two men kiss each other on both
cheeks, pound each others back.  They are both moved."|stage direction
548||(looking at him)|location
549|ENZO|"So you finally decided to join us?
You did the right thing!"|speech
550||(to the desk clerk)|location
551|ENZO|Hey Paolo!  Come stai?  Get my key!|speech
552||(to Jacques,|location
553||"gesturing over his
shoulder)"|unknown
554|ENZO|"You remember my little brother
Roberto?"|speech
555||Roberto (26) nods to JACQUES who shakes his hand.|stage direction
556|JACQUES|I remember.  Hi Roberto!|speech
557|ENZO|What room have you got?|speech
558|JACQUES|I don't have one.|speech
559|ENZO|You don't have a room?|speech
560||(at the top of his|location
561||lungs)|unknown
562|ENZO|"Paolo?  What did I just hear?  I
personally called you to reserve a
room for my good friend Jacques
Mayol and you treat him like a
stranger?!"|speech
563||(embarrassed)|location
564|JACQUES|"It's okay, Enzo.  I'll go somewhere
else."|speech
565|ENZO|"Not only is Jacques Mayol a very
special friend, but he happens to be
one of the best divers in the world!
And you're throwing him out!  Are
you crazy, or what?  Stupido!"|speech
566||(really embarrassed|location
567||now)|unknown
568|JACQUES|Enzo drop it, I'll find something.|speech
569||"ENZO looks at him for a moment and gives him a warm smile.
He hands him his own keys."|stage direction
570|ENZO|"Take mine.  I'll take the Countess'
suite.  She told me she was leaving
for the cemetery... She'll be more
comfortable there."|speech
571||"PAOLO half-heartedly, hands him the key.  ENZO glances at
JACQUES to make sure he's properly impressed.  He throws
his arm around JACQUES' shoulder, hugs him and gives him a
real smile."|stage direction
572||(sincerely)|location
573|ENZO|I'm glad you're here.|speech
574||EXT.  HOTEL TERRACE TAORMINA - JACQUES - ENZO - DAY|location
575||"They're at a table on a terrace that overlooks the sea.
They've just arrived and all around them people are
lunching away furiously.
ENZO beckons to a passing WAITER who comes to the table.
He's a very handsome, slightly effeminate young man."|stage direction
576||(to waiter)|location
577|ENZO|"""Spaghetti del mare"""|speech
578||(to Jacques)|location
579|ENZO|"It's delicious here.  It's the one
thing they really know how to make."|speech
580|WAITER|Del mare for two?|speech
581||(nodding quickly)|location
582|JACQUES|Yes, sure, for two.|speech
583|ENZO|"And a bottle of ""Frascatti"".  Two
bottles!"|speech
584|WAITER|Si Signore, grazie mille.|speech
585||"The waiter hurries away.  ENZO watches his departure, then
thoughtfully."|stage direction
586|ENZO|He moves just like a woman.|speech
587||(then, as if he were|location
588||speaking to Jacques)|unknown
589|ENZO|"It must be hard to live in two
worlds like that, huh?  To breathe
in one, swim in the other..."|speech
590||JACQUES nods without really knowing.|stage direction
591||(suddenly louder)|location
592|ENZO|"Anyway!  Nothing beats a sexy broad!
Huh, Jacques!"|speech
593||"ENZO starts laughing.  JACQUES would like to crawl under
the table."|stage direction
594||TIME DISSOLVE TO:|unknown
595||EXT.  HOTEL TERRACE TAORMINA - JACQUES - ENZO - LATER|location
596||Their lunch is on the table, half eaten.|stage direction
597|ENZO|"... So, after all these years, you
must have lots of questions to ask.
Am I right?"|speech
598||(quickly)|location
599|JACQUES|Yes, of course.  Lots of questions.|speech
600||"JACQUES is satisfied with his answer.  He thinks that the
subject is closed.  They eat silently for a moment.  ENZO
watches him.  Then:"|stage direction
601|ENZO|Well, what are they?|speech
602||(giving up)|location
603|JACQUES|"I'm sorry... I don't know how to ask
the questions."|speech
604||ENZO bursts out laughing.|stage direction
605|ENZO|"Well, then.  I'll do the asking for
you.  ""Tell me dear Enzo, how did
you become World Champion?""  Oh,
that's a long story."|speech
606||(his voice changes)|location
607|ENZO|"Well, after you left Amorgos, I went
back to Italy and joined the Navy.
So you now have in front of you --
Captain Molinari, who's been on
leave of absence for the past 14
years..."|speech
608|JACQUES|That's good.|speech
609|ENZO|"How do you make a living?  Your
experiments, does it pay well?"|speech
610|JACQUES|It's okay.|speech
611|ENZO|... You married?|speech
612||JACQUES doesn't seem to have ever thought about marriage.|stage direction
613|JACQUES|No.|speech
614|ENZO|"Me neither, 'cause of my Mother.
She's a curse, my Mamma, a tornado.
Stubborn as a mule!  I was
engaged... for a week.  After that,
Mamma was so mad, I tell you, pasta
was bouncing off the walls."|speech
615||JACQUES smiles.|stage direction
616|ENZO|"So, not married.  Well, good for
you.  You play the field, like me.
A girl in every port, huh?"|speech
617||(bluffing)|location
618|JACQUES|"Exactly, I mean, after all, we're
men!"|speech
619||(slapping the table|location
620||top)|unknown
621|ENZO|"Damn right!  That's what I tell them
when people say you've turned into a
fish."|speech
622||(concerned)|location
623|JACQUES|People say that?|speech
624||(sorry he went too|location
625||far)|unknown
626|ENZO|Forget it.  I was joking.|speech
627||EXT.  ENTRANCE TO TERRACE - ON JOHANA|location
628||"JOHANA comes out of the stone tunnel which leads to the
terrace.  She looks over the crowd, trying to find
someone.
JACQUES is sitting with his back to her.  She finally
spots him and walks over to the table."|stage direction
629|ENZO|"Eh!  La Madonna!  This one is for
me.  I'll bet you my watch that
she's in my bed tonight."|speech
630||"JACQUES turns around and recognizes her.  JOHANA smiles
and walks up to the table.  ENZO takes his watch off and
puts it on the table."|stage direction
631||(quickly)|location
632|ENZO|I tell you she's mine!|speech
633||(to Jacques)|location
634|JOHANA|Hello!|speech
635||(surprised)|location
636|ENZO|You know each other?|speech
637|JOHANA|Yes.|speech
638|ENZO|Enzo Molinari.|speech
639||"ENZO kisses her hand and brushes his watch off the table
in the same movement."|stage direction
640|ENZO|This is a great pleasure.|speech
641||(laughing at the|location
642||protocol)|unknown
643|JOHANA|Johana Cross, pleased to meet you.|speech
644||(then to Jacques,|location
645||faking surprise)|unknown
646|JOHANA|"Well!  Isn't this a coincidence.  I
really wasn't expecting this... All
the way out here.  It's incredible!"|speech
647|JACQUES|Please, have a seat.|speech
648|JOHANA|"Thank you.  I wouldn't want to
interrupt anything."|speech
649||JOHANA sits down.|stage direction
650|JACQUES|No, no!|speech
651|ENZO|Not at all!|speech
652|JACQUES|You're staying at the hotel?|speech
653|JOHANA|"I wish, but it's full.  They
recommended a pension in town.  They
say that all of Taormina is full.
What's going on here?"|speech
654|ENZO|"It's the Free Diving World
Championship.  I am by the way world
champion!"|speech
655||"JOHANA has turned toward JACQUES, paying no attention to
ENZO.  JACQUES can't stop looking at JOHANA."|stage direction
656|JACQUES|But what brought you to Sicily?|speech
657|JOHANA|"I was doing an insurance
investigation in Palermo."|speech
658||(to Enzo)|location
659|JOHANA|I work for an insurance company.|speech
660||(back to Jacques)|location
661|JOHANA|"So, I decided to take a few days
off."|speech
662||(uncomfortable)|location
663|JOHANA|"I don't know this island at all.  It
really is gorgeous."|speech
664|ENZO|"There is no place in the world more
beautiful than Sicily!"|speech
665||"The waiter passes behind them.  ENZO reaches out, grabs
him by the arm, pulls him to the table."|stage direction
666||(to waiter)|location
667|ENZO|"A spaghetti del mare for the super
dedicated traveling insurance
agent."|speech
668||(smiling)|location
669|JOHANA|I think I'll have a coffee.|speech
670|JACQUES|"No, no.  You'll like it.  It's
superb."|speech
671|JOHANA|... Okay.  I'll try.|speech
672||"ENZO pours the wine.
JOHANA shrugs fatalistically.  The waiter leaves.
JACQUES, intrigued, stares at JOHANA.  She pretends not to
notice."|stage direction
673||(impatient)|location
674|ENZO|Where did you two meet?|speech
675|JOHANA|In a lake.|speech
676|ENZO|I might have known.|speech
677||(to Johana)|location
678|ENZO|"As I was telling you earlier, I'm
the world champion free diver."|speech
679|JOHANA|Congratulations.|speech
680|ENZO|"Some people say it's the most virile
sport in the world.  One has to
admit that when you see those men
diving head first in that deep blue
sea, all muscles contracted in one
super human effort..."|speech
681||(interrupting)|location
682|JACQUES|Enzo?|speech
683||(annoyed)|location
684|ENZO|What?|speech
685|JACQUES|Your mother?|speech
686|ENZO|"Ahi, ahi, cazzo!  Ma mamia!
Where...?  God, she'll kill me..."|speech
687||(pushing the plate|location
688||in front of Johana)|unknown
689|ENZO|"... if she catches me eating pasta
in a restaurant."|speech
690||"He quickly brushes off the crumbs in front of him.
ON ENZO'S MOTHER
heading toward them.  She's a huge woman in widow's black.
She shoulders her way through the tables.
ROBERTO carrying her suitcases follows at her heels.
ENZO jumps to his feet.  Throws his arms around her."|stage direction
691|ENZO|... Mamma!|speech
692||(expressionless)|location
693|MAMMA MOLINARI|"You expect me to carry all the
luggage myself?"|speech
694|ENZO|"Mamma.  Roberto and an elevator...
Isn't that enough?"|speech
695||"A beat.  Signora MOLINARI inspects the plates on the
table."|stage direction
696||(suspiciously)|location
697|MAMMA MOLINARI|What have you been eating?|speech
698|ENZO|"Coffee only, I'm diving tomorrow.
You remember little Jacques, Jacques
Mayol..."|speech
699||(timidly)|location
700|JACQUES|Madame...|speech
701|ENZO|... And his friend, Johana...|speech
702||Signora MOLINARI nods grudgingly.|stage direction
703||(arriving proudly)|location
704|WAITER|Spaghetti del mare!|speech
705||"Dead silence.
ENZO is the only one with no plate in front of him.
Signora MOLINARI'S eyebrows condense into a dark stripe
across her forehead.
JOHANA hands ENZO'S plate to the WAITER and takes the full
one."|stage direction
706||(to waiter)|location
707|JOHANA|Thank you.|speech
708||"And begins to eat, ignoring the expressions of amazement
all around her."|stage direction
709|MAMMA MOLINARI|Americana?|speech
710||JOHANA nods enthusiastically, her mouth too full to speak.|stage direction
711||(impressed, to|location
712||Johana)|unknown
713|MAMMA MOLINARI|Benvenuto!|speech
714||MAMMA MOLINARI has a huge grin on her face.|stage direction
715||EXT.  TAORMINA STREET - JACQUES, JOHANA - TWILIGHT|location
716||"They emerge onto the street in front of the entrance of a
small rooming house.
JACQUES is carrying JOHANA'S luggage.  The old pension is
covered in bright pink bougainvilliers, there is laundry
hanging on the other side of the street."|stage direction
717|JOHANA|Thanks for helping with the bag.|speech
718||(she looks up at the|location
719||"pension with little
enthusiasm)"|unknown
720|JOHANA|It looks great!|speech
721|JACQUES|I thought it was a nice place.|speech
722||(suddenly doubting)|location
723|JACQUES|Isn't it?|speech
724|JOHANA|I'm being a pain in the ass.|speech
725||(looking at him)|location
726|JOHANA|It's beautiful here.|speech
727||"They look at each other.  JACQUES is silent.  He just
stands there, a suitcase in each hand.
JOHANA breaks the silence."|stage direction
728|JOHANA|"You're going to be very busy these
days aren't you?"|speech
729|JACQUES|I don't know... why?|speech
730|JOHANA|"Just because... I would have liked
to visit the town... See the
coast... I don't know anybody...
Expect for you."|speech
731||(feeling she has|location
732||gone too far)|unknown
733|JOHANA|"But you are going to be very busy.
You must have tons of things to
prepare, interviews... And a
competition like this one must
require a great deal of
concentration, right?"|speech
734||(shakes his head|location
735||negatively)|unknown
736|JACQUES|"Yes... Maybe... I don't know.  I
don't like competitions... It ruins
the fun.  Don't you think?"|speech
737||(with a faint smile)|location
738|JOHANA|"I guess... But you know... I'm
American and I've mostly been taught
to be competitive... There's always
pleasure of being the best?"|speech
739|JACQUES|"Maybe on earth there is one... but
not when you dive... You see, to
dive deep into the sea, for no
reason... just to do it.  It's a
feeling... I don't know how to say
this... Voluptuous?"|speech
740||"He looks up at her as he pronounces the last word.  She
smiles at him, lovingly."|stage direction
741||(laughing)|location
742|JOHANA|"You can put down the suitcases, you
know."|speech
743||"He lets go of the suitcases.  Suddenly, behind them, there
is a loud screech of tires.  The FIAT tears across the
street.
ENZO in his FIAT.  He pokes his head out of the window."|stage direction
744|ENZO|"C'mon, you two... Jacques, we have
to get ready for the ceremony
tonight.  We have a new world
champion."|speech
745|JACQUES|"I'm a little tired, I don't know
if..."|speech
746|ENZO|Get in the car!|speech
747||INT.  ENZO'S SUITE - ENZO, JACQUES, ROBERTO - NIGHT|location
748||"They're in front of a wardrobe looking JACQUES over in the
full-length mirrors.  He's wearing an evening shirt and a
tuxedo of ENZO'S.  The collar is too big, the sleeves
hangover his hands.  He looks at himself dubiously in the
mirror."|stage direction
749|ENZO|Roberto!  The bow-tie!|speech
750||"ROBERTO hands ENZO the bow-tie, he hooks it around
JACQUES' collar."|stage direction
751||(taking a few steps|location
752||back)|unknown
753|ENZO|Very good.|speech
754||JACQUES looks down at his tennis shoes.|stage direction
755|ROBERTO|What about the shoes?|speech
756|ENZO|Very chic.|speech
757||(hesitates)|location
758|ENZO|"Anyway, you don't have anything
else, do you?"|speech
759|JACQUES|No.|speech
760|ENZO|Then, it's very chic.  Avanti!|speech
761||EXT.  RECEPTION ON TERRACE - NIGHT|location
762||"A big reception is organized on the terrace of the hotel.
The official divers and technicians are all gathered in
front of a podium.  The terrace is loaded with
photographers.
ROBERTO keeps turning round and round the long buffet
table.
JACQUES is alone at the bar.  Incongruous detail:  a
whiskey bottle on the table beside him.
JOHANA enters.  She has also had a few drinks."|stage direction
763|JOHANA|I thought you'd be at the dinner.|speech
764|JACQUES|It's too loud for me.|speech
765||He tugs at his over-sized tuxedo.|stage direction
766|JOHANA|You look adorable.|speech
767|JACQUES|Thank you...|speech
768||(smiling)|location
769|JOHANA|... Especially the sneakers.|speech
770||"JACQUES looks down at his feet, doesn't know what to make
of her comment.  JOHANA sits down beside him and pours
herself a drink.  They touch glasses."|stage direction
771||EXT.  ON PODIUM - NIGHT|location
772||"On the podium, NOVELLI, the organizer of the championship,
stands in his tuxedo, talking into a microphone.  An older
man in a worn out suit, stands next to him."|stage direction
773|NOVELLI|"Ladies and Gentlemen, your
attention, please.  Mr. Andre
Bonnet, President of the
International Diving Championship
Committee, is going to present this
trophy to the new world champion of
free diving.  This afternoon, our
new champion descended to the
remarkable depth of 280 feet."|speech
774||The audience applauds.|stage direction
775|NOVELLI|This young man Tia...|speech
776||NOVELLI can't quite read his notes.|stage direction
777|NOVELLI|Tiraro... Tirao-re... Moa...|speech
778||"ANDRE BONNET takes his turn to read the note.  A young
Tahitian jumps up, heads for the podium."|stage direction
779|TAHITIAN|Tiraero Moameora.|speech
780||NOVELLI hesitates to repeat the name.|stage direction
781|NOVELLI|... Let's all give him a big hand.|speech
