|character|text|type
278|BROWN|"If Prince Albert were here today, he'd
tell him a thing or two."|speech
279|VICTORIA|"Sir Henry is not alone.  They all wish
it."|speech
280||(beat)|location
281|VICTORIA|"The same people who refused to grant
my husband the title of King because
he was deemed of insufficient rank--"|speech
282||She stops again, cutting quickly back to small-talk.|stage direction
283|VICTORIA (CONT'D)|"It is a fine spot for a bench, is it
not?"|speech
284|BROWN|Aye, ma'am.|speech
285|VICTORIA|Yes.|speech
286||A pause.|stage direction
287|VICTORIA (CONT'D)|"I have some letters in the saddle bag.
I wish to read them."|speech
288||"BROWN walks up to her side, opens the saddle bag and hands
her a bundle of letters held together with ribbon."|stage direction
289|VICTORIA (CONT'D)|I cannot read them like that.|speech
290||BROWN undoes the ribbon and tries again.  VICTORIA cuts in.|stage direction
291|VICTORIA (CONT'D)|You will hand them to me as I require.|speech
292||BROWN takes off the top letter and hands it to her.|stage direction
293||INT. OSBORNE HOUSE, UPPER SERVANT'S TABLE - NIGHT|location
294||"The clatter and crush of the Upper Servant's table as UPPER
SERVANTS sit themselves down to dinner while UNDER SERVANTS
prepare to serve soup.
ARCHIE comes in and sits himself somewhere in the middle
next to an empty seat.  A moment later, BROWN strides in.
But instead of sitting at the place beside his brother, he
goes straight to the head of the table and plonks himself
down.  Slowly, the clatter dies away as the whole room
stops and stares at him in silence.  BROWN fixes them with
a look.
An elderly butler steps into the room and stares in
amazement at BROWN.  A smooth young man, BERTIE'S VALET,
hurries up to intercede."|stage direction
295|BERTIE'S VALET|"Mr. Carter, the Head Butler, sits
there."|speech
296|BROWN|Not now he doesn't.  This is my place.|speech
297|BERTIE'S VALET|By whose authority?|speech
298|BROWN|My own.|speech
299||"A little frisson of oh-my-gawdness.  BERTIE'S VALET stares
icily at him."|stage direction
300|BERTIE'S VALET|"The order of seating at the Upper
Servant's table is arranged personally
by the Queen herself."|speech
301|BROWN|That's a tautology lad.|speech
302||(unable to stop himself|location
303|seriously explaining it)|"If you say the Queen arranges
something, you've no need to say she's
done it personally.  That's
understood."|speech
304||"But as far as BERTIE'S VALET is concerned, it isn't.  He
stares down in mute fury, then snaps his fingers at one of
the under servants, who rushes over.  There is a hurried
exchange of whispers before the under servant rushes out.
Unperturbed, BROWN brings out his flask and pours himself a
substantial draft of whiskey.  He turns to the pretty
assistant dresser, sitting to his right."|stage direction
305|BROWN (CONT'D)|Are you dresser to Her Majesty?|speech
306||She blinks nervously at him.|stage direction
307|ASSISTANT DRESSER|Assistant, sir, yes.|speech
308||BROWN tucks into his soup.  Everyone watches and waits.|stage direction
309|BROWN|What's your name?|speech
310|ASSISTANT DRESSER|Mary Taylor, sir.|speech
311|BROWN|Have I seen you up in Balmoral, Mary?|speech
312|ASSISTANT DRESSER|I hope to go up next year.|speech
313|BROWN|"You wouldn't happen to know what the
Queen's reading for recreation, would
you, Mary?"|speech
314||The assistant dresser thinks for a moment.|stage direction
315|ASSISTANT DRESSER|Lord Tennyson, sir?|speech
316||"BROWN nods.  All conversation stops as the under servant
bursts back in.  She halts at the door, looking blankly
from Bertie's valet to the elderly butler.  A beat.  The
old man stiffens and makes his way to the middle of the
table.
BROWN looks up from his soup."|stage direction
317|BROWN|Am I the only one eating?|speech
318||With a clatter of spoons, everyone obediently eats.|stage direction
319||INT. OSBORNE HOUSE, DRAWING ROOM - DAY|location
320||"A few days later.  A morning ""drawing room.""  Standing
round the unlit fireplace are DOCTOR JENNER, LADY ELY, LADY
CHURCHILL, the two LADIES IN WAITING and PRINCESS
ALEXANDRA.  All are dressed against the icy wind that
whistles through the open window where VICTORIA sits
knitting busily while BERTIE stands beside her, coat
buttoned up to the collar.  PONSONBY has stationed himself
opposite, beside a desk piled high with red dispatch boxes.
He runs through the daily itinerary."|stage direction
