|character|text|type
125|STARLING|Get me out of here...|speech
126||"INT CONFERENCE ROOM FBI HEADQUARTERS DAY.
STARLING IS NOW DRESSED IN A T-SHIRT AND JEANS.  SHE HAS
CLEANED HERSELF UP."|stage direction
127||"KRENDLER
, A CLEAN-CUT STUDENT COUNCIL"|location
128||"TYPE AROUND FORTY IS HOLDING FORTH.  AROUND THE CONFERENCE
TABLE ARE THE FATHERLY"|stage direction
129||"JACK CRAWFORD
, AND VARIOUS OTHER"|location
130||"POLITICOS.
KRENDLER GESTURES AT THE TABLE, WHICH HOLDS THE BURNT OUT
RECEIVER, THE FAKE ""PREGNANT"" STOMACH WORN BY STARLING,
AND A PHOTO, HE HOLDS THE PHOTO.  WE SEE IT IS"|stage direction
131||"DRUMGO
, A"|location
132||SURVEILLANCE PHOTO.|stage direction
133|KRENDLER|And you let her get away.|speech
134|STARLING|Sir, with all due respect....|speech
135|CRAWFORD|Just a moment.  Starling didn't...|speech
136|KRENDLER|Well, well, well, well, well, she went|speech
137||in|location
138||there, to apprehend a Dangerous Felon.|unknown
139|KRENDLER|Went in there with her gun, Came out,|speech
140||without|location
141||the Felon, with|unknown
142||out|location
143||the gun...|unknown
144||STARLING STARTS TO SPEAK, AND CRAWFORD STILLS HER.|stage direction
145|CRAWFORD|I had... one moment, I had an|speech
146||agent|location
147||in|unknown
148|CRAWFORD|there, waiting for|speech
149||backup|location
150||from...|unknown
151|KRENDLER|"...she couldn't act on her own..?  Where
is the FBI's vaunted Initiative, where..?"|speech
152|STARLING|Sir:|speech
153|CRAWFORD|Shut up, Starling...|speech
154|STARLING|"I could have acted on my own.  I was
told..."|speech
155|CRAWFORD|Starling, I've ordered you to shut...|speech
156|STARLING|..I was|speech
157||instructed|location
158||that this was a|unknown
159|STARLING|"Joint Task Force, the FBI, BATF, and the
Mayor's Special..."|speech
160|KRENDLER|"You find something objectionable to
working in partnership with...."|speech
161|STARLING|"Sir, I'm in Law Enforcement, I was out
there, dealing with an armed and
dangerous..."|speech
162|KRENDLER|You were given backup....|speech
163|STARLING|"THEN WHERE WAS IT?  I'm sent out
there... I'm told that the"|speech
164||arrest|location
165||must|unknown
166|STARLING|be a joint...|speech
167|KRENDLER|I'm saying: ... and what's wrong with that.|speech
168|STARLING|"And I'm telling you:  You wanna throw a
Birthday Party:  Every kid gets a Chance
to Play, that's"|speech
169||"fine
, but..."|location
170|KRENDLER|No, I don't get you...|speech
171|STARLING|Due respect, you|speech
172||"don't
, sir, your"|location
173|STARLING|"precious Joint Operation.  FBI, ATF, DC
SWAT, it's alphabet"|speech
174||"soup
, we don't have"|location
175|STARLING|the same Radio Freqs, we don't...|speech
176|KRENDLER|"Oh, is this your political position,
you're opposed to Joint..."|speech
177|STARLING|"I'm opposed to being part, Your Rainbow
Coalition.  Evelda Drumgo?  I could of
took her down in a snap of the"|speech
178||"fingers
But
-- I'm out there, and my Rules of"|location
179|STARLING|Engagement...|speech
180|MAYOR'S REP|"The Rainbow Coalition, what is that,
excuse me..."|speech
181|KRENDLER|And what are you, our Token|speech
182||Woman|location
183|STARLING|I don't mind being the token|speech
184||"woman
, what"|location
185|STARLING|"I'm suggesting, send me out there with a
token"|speech
186||"man
... who are these Warriors,"|location
