|character|text|type
270||"Sun beats hard on a MAN who stands on a windswept sand dune, talking
to a smartly dressed BUSINESSMAN."|stage direction
271|MAN|"Perhaps a brief jaunt down memory
lane is required. I was contracted
to provide Daniels, apartment code.
My work is done."|speech
272|BUSINESSMAN|"They found a replacement pilot, the
mission is going ahead on schedule."|speech
273|MAN|How tragic. For you.|speech
274|BUSINESSMAN|We require more direct intervention.|speech
275|MAN|"I see. Well, that will cost you. And,
I'm afraid my price has just become
... astronomical."|speech
276||"(OVER) a KNOCK. The man reaches forward and presses a button. The
businessman, the desert disappear, only holographs.
Room lights.
Lights come up to reveal..."|stage direction
277||INT.-MISSION CONTROL-MEDICAL LABS|location
278||"The man turns, revealing a face as clever an his eyes are evil. This
is DR. ZACHARY SMITH. He walks to the door, palms a panel, and the
portal hiss open. A TECHNICIAN ENTERS."|stage direction
279|TECHNICIAN|"Control hasn't received the results
of your final pre-flight exams,
Doctor Smith."|speech
280||"The Doctor moves to a circular overhead light board around which are
displayed the faces of the crew of the Jupiter craft. Removes the
micro-files, hands them to the technician."|stage direction
281|SMITH|"The Robinsons are checked out at one
hundred percent. They are in perfect
condition and ready to fly."|speech
282||He smiles, so sweet you can barely see the malevolence behind it.|stage direction
283|SMITH|Wish them good luck for me.|speech
284||CHAPTER 6: Welcome Aboard!|stage direction
285||INT.-SPACE COMMAND-WALKING|location
286||Three small figures walk through a gantry towards the ship.|stage direction
287|GENERAL (OVER)|"The mission protocols are simple.
Professor Robinson is in command
unless you encounter a military
emergency. In that case, Major West,
you will assume command."|speech
288||The figures have come to the saucer entry-port.|stage direction
289|JOHN (OVER)|Welcome aboard, Major.|speech
290||INT.-JUPITER BRIDGE - CONTINUOUS|location
291||"Don, John, and the General ENTER. Don's eyes widen.
West looks like somebody sprung for the full extras package on this
baby.
REVERSE ANGLE
Hi-tech heaven. Two pilots, chairs face a giant windscreen. Don walks
to the consoles that stretch toward the back walls."|stage direction
292|JOHN|"Some of this technology might be new
to you. I'll be happy to explain."|speech
293|WEST|"(off the com)
Cold fusion drive
(off the size consoles)
Rambler-Krey Life Sciences stations."|speech
294||"Don strides to a pedestal in the center of the bridge. Flicks a switch
and a holographic Jupiter craft appears on the launch pad."|stage direction
295|WEST|Holographic navigational interface.|speech
296||Don points to a row of man-sized glass cylinders on the back wall.|stage direction
297|WEST|Cryosleep array. Fully monitored.|speech
